author_type,district,floor,floors_count,kitchen_meters,living_meters,price,rooms_count,street,total_meters,underground,year_of_construction
real_estate_agent,Октябрьский,18.0,19.0,7.0,48.1,6700000.0,2.0, Виталия Потылицына,71.5,Золотая Нива,2015
real_estate_agent,Заельцовский,6.0,9.0,6.8,27.1,6700000.0,2.0,Линейная ,42.4,Гагаринская,2022
real_estate_agent,Первомайский,24.0,25.0,9.0,25.4,6700000.0,2.0, Заречная,44.0,Спортивная,2013
real_estate_agent,Калининский,2.0,9.0,7.0,29.0,6700000.0,2.0, Кропоткина,46.0,Маршала Покрышкина,1986
real_estate_agent,Октябрьский,7.0,10.0,14.0,41.0,6700000.0,2.0, В. Высоцкого,76.0,Золотая Нива,2009
real_estate_agent,Октябрьский,13.0,17.0,10.8,44.5,6690000.0,2.0,Вилюйская ,74.65,Речной вокзал,2024
real_estate_agent,Заельцовский,4.0,5.0,5.2,31.2,6700000.0,2.0, Михаила Перевозчикова,44.5,Заельцовская,1968
realtor,Калининский,4.0,17.0,15.0,36.4,6680000.0,2.0,Тайгинская ,51.4,Заельцовская,2023
realtor,Заельцовский,3.0,5.0,6.0,28.0,6700000.0,2.0,Красный проспект,43.0,Гагаринская,1965
realtor,Октябрьский,2.0,8.0,16.1,39.8,6700000.0,2.0,2-я Высокогорная ,55.9,Речной вокзал,2025
real_estate_agent,Центральный,7.0,9.0,6.0,22.0,6750000.0,2.0,Красный проспект,34.3,Красный Проспект,2007
real_estate_agent,Ленинский,24.0,27.0,13.2,37.0,6750000.0,2.0,Волховская ,63.8,Площадь Маркса,2016
real_estate_agent,Советский,11.0,26.0,11.5,31.0,6750000.0,2.0,Приморская ,57.3,Студенческая,2015
real_estate_agent,Ленинский,12.0,16.0,11.8,16.9,6750000.0,2.0, Забалуева,43.2,Студенческая,2015
real_estate_agent,Центральный,4.0,9.0,7.0,25.0,6800000.0,2.0,Трудовая ,41.2,Площадь Ленина,1971
real_estate_agent,Центральный,2.0,5.0,6.0,30.0,6800000.0,2.0, Гоголя,45.1,Маршала Покрышкина,1962
real_estate_agent,Октябрьский,3.0,10.0,9.0,32.0,6800000.0,2.0, Шевченко,55.2,Октябрьская,1991
real_estate_agent,Ленинский,11.0,17.0,15.0,22.0,6890000.0,2.0, Плахотного,45.0,Площадь Маркса,2020
real_estate_agent,Первомайский,11.0,25.0,18.8,32.2,6800000.0,2.0, Ошанина,63.5,Речной вокзал,2022
real_estate_agent,Калининский,1.0,5.0,6.0,26.0,6870000.0,2.0,Народная ,45.0,Заельцовская,1962
real_estate_agent,Кировский,8.0,11.0,9.0,32.0,6850000.0,2.0, Сибиряков-Гвардейцев,53.1,Площадь Маркса,2014
real_estate_agent,Ленинский,2.0,4.0,5.0,30.0,6800000.0,2.0, Плахотного,42.5,Площадь Маркса,2015
real_estate_agent,Октябрьский,10.0,11.0,12.0,28.0,6850000.0,2.0, В. Высоцкого,58.0,Золотая Нива,2012
real_estate_agent,Кировский,8.0,10.0,25.0,24.0,6800000.0,2.0, Александра Чистякова,63.7,Студенческая,2024
real_estate_agent,Железнодорожный,4.0,9.0,7.0,30.0,6800000.0,2.0,Железнодорожная ,45.0,Площадь Гарина-Михайловского,1981
real_estate_agent,Октябрьский,9.0,9.0,7.0,27.0,6800000.0,2.0, Бориса Богаткова,45.3,Золотая Нива,1972
real_estate_agent,Октябрьский,2.0,27.0,12.0,34.2,6800000.0,2.0, В. Высоцкого,62.8,Золотая Нива,2010
real_estate_agent,Дзержинский,5.0,5.0,19.0,30.0,6800000.0,2.0, Авиастроителей,58.4,Березовая Роща,1957
real_estate_agent,Советский,1.0,4.0,6.0,30.0,6850000.0,2.0,Золотодолинская ,44.3,Студенческая,1962
real_estate_agent,Кировский,9.0,10.0,8.4,32.6,6800000.0,2.0, Громова,53.0,Площадь Маркса,2005
real_estate_agent,Заельцовский,7.0,26.0,3.0,38.0,6800000.0,2.0,Красный проспект,46.5,Заельцовская,2025
real_estate_agent,Ленинский,10.0,18.0,12.1,29.6,6800000.0,2.0,Междуреченская ,58.61,Площадь Гарина-Михайловского,2024
real_estate_agent,Калининский,1.0,10.0,11.0,33.0,6800000.0,2.0,Народная ,55.0,Заельцовская,2012
real_estate_agent,Ленинский,6.0,17.0,16.0,30.0,6849000.0,2.0, Забалуева,65.7,Площадь Маркса,2015
real_estate_agent,Октябрьский,5.0,10.0,9.0,35.0,6800000.0,2.0,Лазурная ,52.0,Золотая Нива,2020
real_estate_agent,Октябрьский,2.0,17.0,10.0,27.8,6800000.0,2.0,Вилюйская ,56.7,Речной вокзал,2010
realtor,Кировский,9.0,10.0,10.0,36.7,6800000.0,2.0, Зорге,63.5,Площадь Маркса,2008
real_estate_agent,Центральный,9.0,10.0,6.8,28.0,6900000.0,2.0,Серебренниковская ,44.0,Октябрьская,1988
real_estate_agent,Заельцовский,3.0,6.0,5.9,26.5,6900000.0,2.0,Красный проспект,40.6,Гагаринская,1968
real_estate_agent,Заельцовский,9.0,10.0,8.8,31.7,6900000.0,2.0,Красный проспект,53.2,Заельцовская,1988
real_estate_agent,Кировский,15.0,16.0,10.8,36.9,6900000.0,2.0, Гэсстроевская,62.6,Студенческая,2014
real_estate_agent,Дзержинский,7.0,9.0,7.0,29.0,6900000.0,2.0, Фрунзе,45.0,Березовая Роща,1975
real_estate_agent,Железнодорожный,6.0,9.0,6.7,27.1,6900000.0,2.0,Железнодорожная ,42.7,Площадь Гарина-Михайловского,1981
real_estate_agent,Ленинский,3.0,9.0,8.7,27.6,6900000.0,2.0,Степная ,55.0,Площадь Маркса,1981
real_estate_agent,Советский,6.0,9.0,8.9,27.3,6900000.0,2.0, Полевая,51.7,Студенческая,1991
real_estate_agent,Калининский,2.0,5.0,8.5,55.7,6900000.0,2.0, Богдана Хмельницкого,77.2,Заельцовская,2017
real_estate_agent,Дзержинский,3.0,10.0,5.5,26.0,6990000.0,2.0, Шекспира,44.8,Березовая Роща,2019
real_estate_agent,Дзержинский,8.0,9.0,6.0,30.0,6980000.0,2.0, Кошурникова,43.5,Березовая Роща,1970
real_estate_agent,Заельцовский,4.0,9.0,9.0,33.0,6999000.0,2.0,Линейная ,47.0,Гагаринская,2022
real_estate_agent,Центральный,1.0,10.0,9.0,42.0,6999999.0,2.0,Ипподромская ,51.0,Маршала Покрышкина,2015
real_estate_agent,Октябрьский,1.0,3.0,10.0,46.0,6990000.0,2.0, Кирова,56.0,Речной вокзал,2012
real_estate_agent,Советский,8.0,10.0,9.2,33.0,6950000.0,2.0, Печатников,54.3,Студенческая,2005
real_estate_agent,Железнодорожный,2.0,5.0,6.0,30.0,6999000.0,2.0,Советская ,43.0,Площадь Ленина,1963
realtor,Дзержинский,20.0,22.0,7.0,37.0,6990000.0,2.0, Есенина,57.0,Золотая Нива,2023
real_estate_agent,Октябрьский,4.0,10.0,12.0,36.7,7000000.0,2.0, Плющихинская,63.7,Золотая Нива,2019
real_estate_agent,Октябрьский,24.0,25.0,13.9,17.4,7050000.0,2.0, Никитина,44.3,Октябрьская,2024
real_estate_agent,Октябрьский,10.0,10.0,6.0,35.9,7000000.0,2.0, Татьяны Снежиной,60.7,Золотая Нива,2021
real_estate_agent,Советский,8.0,9.0,8.0,27.0,7000000.0,2.0, Иванова,49.0,Студенческая,1979
real_estate_agent,Ленинский,8.0,14.0,9.0,35.0,7000000.0,2.0, Титова,51.2,Площадь Маркса,2013
real_estate_agent,Октябрьский,10.0,10.0,7.7,25.6,7000000.0,2.0, Гаранина,44.7,Золотая Нива,1991
real_estate_agent,Калининский,4.0,10.0,14.4,19.0,7000000.0,2.0, Дунаевского,46.1,Заельцовская,2019
real_estate_agent,Октябрьский,2.0,25.0,5.1,38.699999999999996,7050000.0,2.0,Рябиновая ,43.8,Речной вокзал,2021
real_estate_agent,Центральный,9.0,9.0,8.0,29.0,7000000.0,2.0, Гоголя,46.0,Маршала Покрышкина,1983
real_estate_agent,Октябрьский,9.0,10.0,8.9,30.9,7000000.0,2.0, Федосеева,51.5,Золотая Нива,1995
real_estate_agent,Калининский,2.0,17.0,18.3,38.4,7000000.0,2.0, Фадеева,73.9,Заельцовская,2015
real_estate_agent,Железнодорожный,2.0,5.0,8.2,38.9,7000000.0,2.0,проспект Димитрова,55.9,Красный Проспект,1959
real_estate_agent,Калининский,8.0,12.0,10.9,32.5,7000000.0,2.0,Красный проспект,57.4,Заельцовская,2020
real_estate_agent,Заельцовский,13.0,21.0,29.3,52.0,7060100.0,2.0, Дуси Ковальчук,87.35,Заельцовская,2022
real_estate_agent,Кировский,2.0,17.0,17.8,35.0,7000000.0,2.0, Сибиряков-Гвардейцев,59.0,Площадь Маркса,2024
real_estate_agent,Центральный,4.0,6.0,6.0,33.0,7000000.0,2.0, Достоевского,58.0,Красный Проспект,1955
real_estate_agent,Железнодорожный,8.0,9.0,7.0,29.3,7000000.0,2.0, Ленина,47.7,Площадь Гарина-Михайловского,1975
real_estate_agent,Ленинский,8.0,17.0,9.8,32.1,7000000.0,2.0,Широкая ,55.6,Площадь Маркса,2009
real_estate_agent,Октябрьский,16.0,27.0,12.600000000000001,50.400000000000006,7000000.0,2.0, В. Высоцкого,63.0,Золотая Нива,2020
real_estate_agent,Кировский,17.0,18.0,18.0,31.5,7000000.0,2.0, Александра Чистякова,68.9,Площадь Маркса,2022
realtor,Калининский,5.0,10.0,8.7,30.0,7000000.0,2.0, Мясниковой,53.2,Заельцовская,2014
real_estate_agent,Калининский,13.0,13.0,6.2,37.0,7100000.0,2.0,Родники мкр,60.4,Заельцовская,2027
real_estate_agent,Заельцовский,2.0,10.0,10.0,27.0,7120000.0,2.0,Кубовая ,43.8,Заельцовская,2015
real_estate_agent,Ленинский,11.0,13.0,14.0,29.0,7100000.0,2.0, Романтиков,51.9,Площадь Маркса,2015
real_estate_agent,Кировский,15.0,17.0,15.0,40.0,7100000.0,2.0, Александра Чистякова,62.9,Площадь Маркса,2023
real_estate_agent,Советский,1.0,4.0,5.8,30.5,7149000.0,2.0, Академическая,45.9,Студенческая,1964
real_estate_agent,Ленинский,4.0,9.0,10.0,35.0,7100000.0,2.0,Троллейная ,59.6,Площадь Маркса,2001
real_estate_agent,Октябрьский,7.0,17.0,9.9,38.7,7200000.0,2.0, В. Высоцкого,65.3,Золотая Нива,2014
real_estate_agent,Ленинский,9.0,16.0,12.2,39.5,7200000.0,2.0,Волховская ,65.1,Площадь Маркса,2023
real_estate_agent,Октябрьский,4.0,17.0,10.4,46.2,7150000.0,2.0,Вилюйская ,70.4,Речной вокзал,2020
real_estate_agent,Ленинский,5.0,5.0,6.0,31.7,7200000.0,2.0, Ватутина,43.6,Площадь Маркса,2015
real_estate_agent,Заельцовский,2.0,6.0,7.3,30.5,7200000.0,2.0, Медкадры,51.5,Заельцовская,2022
real_estate_agent,Ленинский,2.0,5.0,10.0,38.0,7200000.0,2.0, Станиславского,69.2,Студенческая,1943
real_estate_agent,Советский,8.0,9.0,9.0,43.0,7200000.0,2.0, Полевая,52.0,Студенческая,1982
real_estate_agent,Дзержинский,11.0,25.0,17.0,14.0,7150000.0,2.0, Авиастроителей,41.57,Березовая Роща,2026
real_estate_agent,Кировский,14.0,18.0,13.9,29.3,7200000.0,2.0, Александра Чистякова,56.7,Студенческая,2019
real_estate_agent,Октябрьский,1.0,10.0,8.8,30.8,7220000.0,2.0, Шевченко,53.2,Октябрьская,1991
real_estate_agent,Ленинский,3.0,10.0,9.2,43.4,7150000.0,2.0,Колхидская ,66.0,Площадь Маркса,2009
real_estate_agent,Ленинский,4.0,5.0,5.7,28.1,7200000.0,2.0,проспект Карла Маркса,42.3,Студенческая,1960
real_estate_agent,Кировский,9.0,10.0,25.0,24.0,7200000.0,2.0, Александра Чистякова,63.0,Студенческая,2023
real_estate_agent,Октябрьский,7.0,12.0,9.4,32.0,7200000.0,2.0, Ключ-Камышенское плато,56.3,Речной вокзал,2012
real_estate_agent,Кировский,1.0,4.0,10.0,32.0,7200000.0,2.0, Гэсстроевская,58.3,Студенческая,2014
real_estate_agent,Заельцовский,11.0,26.0,19.5,14.0,7200000.0,2.0,Красный проспект,47.08,Заельцовская,2022
real_estate_agent,Первомайский,13.0,17.0,21.0,20.0,7200000.0,2.0, Баумана,54.0,Речной вокзал,2013
real_estate_agent,Кировский,8.0,17.0,16.0,27.0,7200000.0,2.0, Зорге,61.35,Площадь Маркса,2017
real_estate_agent,Первомайский,7.0,8.0,12.7,38.7,7200000.0,2.0,Первомайская ,51.4,Спортивная,2025
realtor,Октябрьский,4.0,9.0,7.0,36.1,7190000.0,2.0,Ленинградская ,43.1,Речной вокзал,1971
real_estate_agent,Советский,7.0,9.0,7.9,33.1,7250000.0,2.0, Арбузова,53.0,Студенческая,1981
real_estate_agent,Первомайский,14.0,25.0,10.0,25.0,7290000.0,2.0, Заречная,44.7,Спортивная,2013
realtor,Ленинский,26.0,27.0,16.0,13.0,7250000.0,2.0, Ясный Берег,40.2,Площадь Гарина-Михайловского,2019
real_estate_agent,Кировский,3.0,4.0,9.3,41.0,7300000.0,2.0, Федора Горячева,68.8,Студенческая,2014
real_estate_agent,Ленинский,5.0,9.0,8.2,29.8,7300000.0,2.0, Титова,58.6,Площадь Маркса,1978
real_estate_agent,Центральный,3.0,5.0,9.3,44.1,7300000.0,2.0,Красный проспект,60.0,Площадь Ленина,1958
real_estate_agent,Октябрьский,15.0,17.0,13.0,31.0,7300000.0,2.0,Вилюйская ,58.0,Речной вокзал,2020
real_estate_agent,Железнодорожный,3.0,17.0,17.1,11.5,7300000.0,2.0,Фабричная ,36.6,Площадь Гарина-Михайловского,2023
real_estate_agent,Центральный,2.0,6.0,5.0,30.0,7300000.0,2.0,Серебренниковская ,48.0,Площадь Ленина,2007
real_estate_agent,Ленинский,4.0,9.0,13.0,31.0,7300000.0,2.0,Пермская ,58.0,Площадь Маркса,2015
real_estate_agent,Октябрьский,1.0,10.0,25.0,37.5,7300000.0,2.0,Выборная ,74.0,Речной вокзал,2010
real_estate_agent,Советский,3.0,9.0,6.3,25.8,7350000.0,2.0, Героев Труда,42.0,Студенческая,1969
