floor,floors_count,price,rooms_count,total_meters,year_of_construction
14,16,10600000,2.0,48.4,2025
2,5,3770000,2.0,44.4,1975
25,29,9717647,2.0,35.7,2026
3,5,5900000,2.0,41.0,1960
4,4,5590000,2.0,58.4,1954
6,25,13300000,2.0,56.8,2024
4,9,6400000,2.0,40.1,1969
29,30,20960000,2.0,132.35,2026
5,5,7500000,2.0,43.3,1964
3,9,4070000,2.0,44.1,1973
5,11,6377940,2.0,50.8,2028
8,8,22100000,2.0,202.5,2024
8,9,14210000,2.0,77.26,2026
9,9,7500000,2.0,53.0,2024
10,24,9300000,2.0,64.5,2007
4,16,9100000,2.0,46.51,2028
6,9,5550000,2.0,44.9,1982
13,23,11900000,2.0,42.2,2024
6,10,9990000,2.0,54.1,2007
5,5,3250000,2.0,44.0,2007
20,26,6650000,2.0,46.26,2026
3,17,11000000,2.0,46.0,2020
2,25,8720000,2.0,51.89,2028
8,25,10740600,2.0,59.67,2025
2,3,3750000,2.0,45.3,2007
4,24,5700000,2.0,42.0,2028
4,5,6800000,2.0,43.5,1969
5,5,3900000,2.0,37.1,1988
4,20,8498900,2.0,68.77,2026
4,24,9900000,2.0,59.7,2024
1,3,2500000,2.0,31.0,2013
27,30,20540000,2.0,129.61,2027
19,24,13600000,2.0,59.0,2025
5,5,4099000,2.0,44.6,1968
1,18,5552100,2.0,43.86,2026
7,12,7177000,2.0,50.7,1996
2,5,6928128,2.0,54.1,2028
1,17,10000000,2.0,70.5,2013
2,2,3299000,2.0,39.3,2007
8,24,10725000,2.0,50.89,2028
5,5,4050000,2.0,36.5,1987
7,15,10925450,2.0,62.0,2026
1,5,5700000,2.0,61.9,1964
1,5,3760000,2.0,44.0,1966
9,9,12650000,2.0,63.77,2026
17,17,7000000,2.0,43.0,2021
2,5,4100000,2.0,34.0,1960
13,25,12000000,2.0,48.8,2024
2,5,6200000,2.0,45.1,2007
5,5,4190000,2.0,44.4,1964
12,26,7220000,2.0,46.63,2026
10,19,9600000,2.0,65.0,2013
5,9,5990000,2.0,44.8,2007
1,10,8400000,2.0,52.8,1986
4,6,5950000,2.0,65.3,1999
2,10,7100000,2.0,52.1,2007
5,5,6000000,2.0,42.5,1966
2,8,7200000,2.0,44.5,2026
9,9,6700000,2.0,51.6,2023
4,25,11095040,2.0,63.04,2025
8,10,6750000,2.0,49.9,1993
3,24,6100000,2.0,51.0,2022
4,25,6986300,2.0,42.8,2026
9,9,6290000,2.0,43.0,1980
10,14,5750000,2.0,41.6,2027
8,19,7199000,2.0,44.1,2016
25,25,6200000,2.0,45.0,2021
3,9,6100000,2.0,56.15,2026
5,19,10150000,2.0,65.0,2023
5,14,6550000,2.0,50.0,2021
4,25,12295785,2.0,70.6,2027
3,5,7700000,2.0,51.5,1933
6,10,6680000,2.0,58.0,2011
14,14,8622123,2.0,67.0,2028
9,29,27800000,2.0,65.0,2023
14,19,6700000,2.0,41.0,2023
15,15,15350000,2.0,60.6,2024
24,25,9500000,2.0,55.0,2024
1,5,6700000,2.0,53.4,2007
14,23,12750000,2.0,73.58,2028
6,14,11190000,2.0,54.32,2021
9,9,6700000,2.0,51.6,2023
12,20,7500000,2.0,56.0,2025
3,8,26900000,2.0,64.5,2023
4,9,6900000,2.0,42.0,1979
11,13,8500000,2.0,65.4,2026
8,11,9190000,2.0,53.0,1987
5,10,7100000,2.0,63.0,2015
3,8,7165000,2.0,45.1,2027
1,4,8500000,2.0,44.0,1962
23,26,9940000,2.0,69.13,2026
17,22,15000000,2.0,50.0,2007
7,9,7250000,2.0,53.9,1981
11,18,7346900,2.0,57.0,2026
3,12,11750000,2.0,59.5,2007
9,14,7350000,2.0,42.0,2025
13,14,7120000,2.0,64.9,2027
16,17,7800000,2.0,61.4,2014
3,5,7400000,2.0,57.8,2007
11,24,9540000,2.0,44.2,2028
7,17,23990000,2.0,149.5,2022
3,14,7550000,2.0,50.1,2024
2,17,7787160,2.0,44.6,2026
18,18,7300000,2.0,49.4,2020
3,18,8756850,2.0,50.3,2026
5,6,5500000,2.0,60.7,2024
10,23,7200000,2.0,54.4,2024
4,25,10435320,2.0,49.2,2025
4,27,6000000,2.0,61.47,2023
2,24,5600000,2.0,38.8,2028
4,12,4150000,2.0,47.9,1988
2,14,9939400,2.0,57.2,2026
17,17,5900000,2.0,53.7,2024
5,9,5100000,2.0,53.0,1976
14,14,4700000,2.0,41.7,2026
2,3,5800000,2.0,43.4,1960
18,27,5050000,2.0,54.0,2023
20,24,8570000,2.0,43.8,2026
29,30,21360000,2.0,106.5,2027
10,18,5380000,2.0,50.3,2007
5,17,6550000,2.0,53.4,2026
8,12,4500000,2.0,46.7,2007
1,24,6700000,2.0,53.3,2028
4,30,9640000,2.0,64.8,2028
1,25,8647190,2.0,62.21,2026
9,10,7250000,2.0,64.8,2007
7,23,7900000,2.0,45.2,2025
5,5,4450000,2.0,45.1,1978
1,24,5800000,2.0,43.2,2028
6,9,3800000,2.0,43.9,1989
6,10,11190000,2.0,55.28,2028
4,5,5500000,2.0,51.0,2010
5,5,3590000,2.0,44.4,1965
13,26,9000000,2.0,75.94,2026
1,2,5000000,2.0,59.7,1951
1,5,3800000,2.0,44.0,1982
18,25,9472080,2.0,40.2,2025
5,5,6050000,2.0,45.7,2007
17,17,7500000,2.0,58.5,2026
17,17,4000000,2.0,67.0,2012
20,25,14300000,2.0,67.3,2025
2,3,3540000,2.0,47.3,1958
25,27,4950000,2.0,53.5,2023
1,5,4690000,2.0,43.0,1960
8,25,7380000,2.0,60.43,2024
3,5,4000000,2.0,45.1,1962
24,27,4950000,2.0,53.6,2023
1,1,3400000,2.0,44.5,2007
13,25,15800000,2.0,62.7,2024
3,5,4100000,2.0,42.0,1966
13,25,9820430,2.0,45.7,2025
4,4,3850000,2.0,41.4,1951
6,18,9090250,2.0,51.7,2026
11,25,13570000,2.0,68.0,2028
4,24,6000000,2.0,44.4,2028
5,17,7200888,2.0,43.8,2007
20,25,13921740,2.0,77.95,2023
2,2,2900000,2.0,47.3,1958
5,18,8821200,2.0,69.98,2026
5,5,3890000,2.0,43.7,1968
19,23,9980000,2.0,66.86,2028
2,9,4150000,2.0,43.0,2007
13,23,7300000,2.0,37.5,2025
2,5,3800000,2.0,44.1,1971
2,25,13466400,2.0,86.36,2024
9,17,8500000,2.0,55.0,2014
17,17,13690000,2.0,90.1,2026
15,24,8470000,2.0,44.48,2027
5,24,8690000,2.0,40.8,2028
6,17,5200000,2.0,41.0,2007
3,9,3960000,2.0,42.8,1984
22,25,6000000,2.0,38.95,2026
8,29,10900000,2.0,76.01,2024
15,15,14670000,2.0,93.07,2026
4,5,5299000,2.0,63.0,2014
1,4,3550000,2.0,41.0,2007
2,18,8809000,2.0,70.5,2026
1,5,4800000,2.0,42.8,2007
12,12,6200000,2.0,31.75,2026
2,5,4000000,2.0,41.0,1964
3,21,5666715,2.0,42.7,2027
7,30,12560000,2.0,66.9,2026
5,10,10490000,2.0,47.61,2028
1,1,4000000,2.0,47.4,1950
2,10,11090000,2.0,62.59,2028
14,18,10000000,2.0,66.8,2007
18,18,11600000,2.0,76.1,2025
2,14,6600000,2.0,73.1,2026
10,11,6500000,2.0,57.9,2014
9,14,6300000,2.0,43.5,2027
7,18,8200000,2.0,42.9,2007
5,5,3100000,1.0,46.0,2007
4,10,12990000,2.0,73.93,2028
20,23,15500000,2.0,40.8,2019
1,5,3500000,2.0,44.0,1969
2,19,9020000,2.0,59.5,2028
6,9,5600000,2.0,45.0,1970
18,25,6900000,2.0,33.0,2025
11,14,11171100,2.0,59.4,2026
1,5,3900000,2.0,42.9,1968
12,22,7400000,2.0,42.97,2026
14,17,9300000,2.0,59.3,2020
3,9,3400000,2.0,43.4,1980
12,13,7000000,2.0,65.2,2028
4,5,5600000,2.0,44.0,1968
1,2,4790000,2.0,55.2,2007
4,14,6350000,2.0,67.0,2026
1,5,5299000,2.0,44.0,1968
18,22,10490000,2.0,58.0,2023
3,10,11590000,2.0,61.72,2028
5,5,4000000,2.0,44.0,1968
16,17,6300000,2.0,63.5,2026
4,9,4180000,2.0,43.9,1972
19,20,8049000,2.0,61.35,2026
13,17,7872209,2.0,39.45,2026
10,20,12800000,2.0,81.6,2011
8,14,6500000,2.0,71.2,2026
9,10,3999999,2.0,64.0,2023
4,25,6600000,2.0,32.4,2025
4,17,11700000,2.0,52.9,2016
1,17,4750000,2.0,36.7,2027
1,2,3500000,2.0,42.4,1960
16,20,8305300,2.0,63.84,2026
6,10,5850000,2.0,53.0,2008
4,5,3850000,2.0,46.5,1968
5,5,4150000,2.0,44.3,1970
5,5,4150000,2.0,42.3,1970
3,5,4150000,2.0,46.6,2007
3,5,4200000,2.0,43.5,1988
1,5,4200000,2.0,45.6,1965
5,5,4200000,2.0,45.9,1966
4,5,4200000,2.0,43.7,1972
10,17,4200000,2.0,40.3,2024
3,3,4200000,2.0,41.0,1960
4,17,4200000,2.0,40.0,2021
16,17,4200000,2.0,44.0,2015
7,17,4200000,2.0,43.0,2024
4,5,4200000,2.0,53.2,2007
2,9,4200000,2.0,44.6,2007
4,5,4200000,2.0,44.0,2007
5,5,4200000,2.0,46.0,1972
4,5,4200000,2.0,43.9,1969
1,3,4200000,2.0,60.2,1957
1,9,4200000,2.0,43.0,2007
5,5,4200000,2.0,59.0,1968
3,5,4250000,2.0,49.3,2007
5,5,4250000,2.0,45.9,1964
1,3,4250000,2.0,44.5,2007
3,5,4250000,2.0,46.0,1989
10,10,4299999,2.0,48.0,2023
1,5,4300000,2.0,53.9,2007
5,5,4300000,2.0,43.0,1977
1,10,4320000,2.0,58.0,2019
5,5,4300000,2.0,42.7,1965
2,5,4300000,2.0,53.3,1993
4,5,4300000,2.0,43.7,1972
5,9,4300000,2.0,42.3,1976
1,5,4300000,2.0,45.0,1966
5,5,4300000,2.0,42.0,1961
13,17,4300000,2.0,35.0,2024
1,9,4300000,2.0,53.2,1985
1,17,4300000,2.0,39.7,2017
4,10,4300000,2.0,63.5,2018
8,9,4300000,2.0,42.8,2001
1,5,4300000,2.0,50.5,1993
5,5,4300000,2.0,42.3,2007
3,5,4300000,2.0,44.3,1970
1,6,4300000,2.0,41.6,1959
2,3,4300000,2.0,58.0,2012
1,5,4300000,2.0,46.0,1971
7,9,4300000,2.0,44.1,1972
5,5,4330000,2.0,43.3,1963
1,9,4300000,2.0,41.6,1975
2,5,4350000,2.0,52.4,2007
4,4,4380000,2.0,44.0,1940
3,10,4399000,2.0,43.2,1975
5,5,4350000,2.0,45.1,1972
1,3,4380000,2.0,39.0,1932
13,17,4350000,2.0,40.0,2015
5,9,4399000,2.0,45.0,1977
2,10,4350000,2.0,45.3,2007
3,5,4390000,2.0,44.8,1963
4,5,4350000,2.0,47.0,1967
1,9,4390000,2.0,52.3,2007
8,9,4400000,2.0,38.0,2007
6,17,4400000,2.0,40.0,2007
6,10,4400000,2.0,40.6,2019
1,5,4400000,2.0,44.0,1975
1,5,4400000,2.0,42.6,2007
1,5,4400000,2.0,42.8,1971
1,5,4400000,2.0,44.3,1964
1,5,4400000,2.0,46.0,2007
5,5,4400000,2.0,43.1,2007
3,17,4400000,2.0,41.1,2024
4,5,4400000,2.0,44.6,1980
2,5,4400000,2.0,41.9,1967
6,9,4400000,2.0,44.2,1976
12,24,4450000,2.0,37.0,2007
5,5,4499000,2.0,47.1,2007
1,5,4450000,2.0,42.5,1965
4,5,4450000,2.0,44.0,1973
5,5,4450000,2.0,44.7,1971
5,5,4450000,2.0,43.0,1963
3,5,4490000,2.0,42.6,1972
1,3,4490000,2.0,53.3,2002
5,5,4450000,2.0,46.1,1966
5,18,4450000,2.0,44.0,2023
1,2,4500000,2.0,43.5,2007
4,5,4500000,2.0,42.3,1975
1,9,4500000,2.0,44.0,1978
1,4,4500000,2.0,52.0,2007
5,5,4500000,2.0,44.2,2007
2,3,4500000,2.0,42.0,2007
3,3,4500000,2.0,64.5,1952
5,5,4500000,2.0,45.3,1965
1,5,4500000,2.0,47.6,1975
2,5,4500000,2.0,43.3,1972
2,3,4500000,2.0,35.4,2005
5,5,4500000,2.0,42.6,1965
1,5,4500000,2.0,42.7,1975
4,9,4500000,2.0,44.0,1974
4,9,4500000,2.0,49.6,2007
8,19,4500000,2.0,39.0,2012
4,5,4500000,2.0,44.0,2007
12,18,4500000,2.0,55.6,2026
9,17,4500000,2.0,40.5,2022
5,5,4500000,2.0,42.7,2007
1,5,4550000,2.0,46.0,1974
5,5,4550000,2.0,44.0,1962
3,3,4550000,2.0,48.9,1947
1,9,4599000,2.0,47.0,1970
9,18,4550000,2.0,42.9,2024
2,9,4599000,2.0,48.0,2024
8,17,4550000,2.0,42.5,2007
4,5,4590000,2.0,42.4,2007
4,5,4580000,2.0,43.7,1969
2,5,4600000,2.0,46.0,2007
3,4,4600000,2.0,33.0,2007
1,9,4600000,2.0,42.4,1985
2,10,4600000,2.0,48.0,1999
3,5,4600000,2.0,43.0,1969
4,17,4600000,2.0,45.7,2021
4,5,4600000,2.0,41.4,1963
8,10,4600000,2.0,48.3,1989
1,5,4600000,2.0,34.8,1972
5,9,4600000,2.0,44.8,1978
2,3,4600000,2.0,56.3,1904
3,5,4600000,2.0,44.7,1970
5,5,4600000,2.0,43.5,1962
4,5,4600000,2.0,43.6,2007
4,5,4600000,2.0,44.1,2007
8,18,4690000,2.0,54.9,2015
1,10,4650000,2.0,41.8,2014
1,3,4650000,2.0,59.8,2012
1,10,4650000,2.0,50.6,1990
1,10,4650000,2.0,44.0,2006
3,5,4650000,2.0,60.5,1958
5,17,4653000,2.0,46.48,2007
4,9,4680000,2.0,46.1,1974
1,3,4650000,2.0,55.4,2007
2,9,4650000,2.0,48.6,1988
4,9,4700000,2.0,55.1,2014
3,5,4700000,2.0,44.1,1964
2,3,4700000,2.0,54.0,2007
12,17,4700000,2.0,43.2,2007
3,5,4700000,2.0,44.2,1966
2,5,4700000,2.0,42.0,1961
1,9,4700000,2.0,38.0,1989
4,5,4700000,2.0,39.0,1968
7,17,4700000,2.0,37.0,2020
1,9,4700000,2.0,43.3,1983
1,10,4740000,2.0,49.4,2008
3,5,4700000,2.0,43.7,1975
4,5,4700000,2.0,43.0,1982
1,3,4700000,2.0,67.2,1949
1,4,4700000,2.0,42.0,1961
3,9,4700000,2.0,43.0,1990
9,10,4700000,2.0,63.5,2007
1,9,4700000,2.0,52.2,1990
3,9,4750000,2.0,39.9,2023
5,10,4750000,2.0,57.6,2007
1,10,4750000,2.0,45.3,2007
3,5,4750000,2.0,44.7,1990
2,5,4750000,2.0,44.8,1977
5,5,4750000,2.0,45.7,1963
5,5,4750000,2.0,44.0,2007
8,9,4780000,2.0,55.3,2007
5,5,4750000,2.0,43.0,1973
4,5,4750000,2.0,41.9,1963
4,10,4800000,2.0,52.9,2007
5,5,4800000,2.0,43.2,1971
5,5,4800000,2.0,42.4,2007
5,5,4800000,2.0,43.4,1972
5,5,4800000,2.0,54.0,1993
5,5,4800000,2.0,43.4,1963
4,5,4800000,2.0,44.5,1975
4,5,4800000,2.0,46.4,1965
5,5,4800000,2.0,45.7,1961
5,5,4800000,2.0,42.3,1964
4,6,4800000,2.0,51.4,2015
5,5,4800000,2.0,40.8,1975
4,4,4800000,2.0,42.0,1962
16,17,4800000,2.0,50.0,2014
5,5,4800000,2.0,42.0,1964
11,24,4830000,2.0,56.0,2022
1,4,4800000,2.0,43.1,1966
5,5,4840000,2.0,44.0,1968
3,10,4800000,2.0,54.9,2007
5,9,4800000,2.0,43.4,1975
1,5,4800000,2.0,43.9,1979
2,5,4890000,2.0,43.0,1966
9,9,4850000,2.0,43.0,1978
3,10,4850000,2.0,57.0,2007
3,3,4850000,2.0,43.3,1961
4,4,4890000,2.0,43.7,2007
1,10,4850000,2.0,50.4,1997
1,6,4890000,2.0,43.0,2005
3,5,4850000,2.0,44.0,1975
1,15,4850000,2.0,38.0,2022
3,10,4850000,2.0,47.9,1997
9,9,4850000,2.0,43.0,2007
3,22,4900000,2.0,41.0,2007
1,5,4900000,2.0,45.0,1963
1,9,4900000,2.0,43.2,1983
7,9,4900000,2.0,45.1,1971
2,4,4900000,2.0,44.9,1962
13,17,4900000,2.0,55.0,2011
5,5,4900000,2.0,43.0,1970
9,9,4900000,2.0,43.0,1973
5,5,4900000,2.0,44.0,1965
5,9,4900000,2.0,48.1,1990
4,4,4900000,2.0,59.2,1957
13,17,4900000,2.0,47.1,2022
8,10,4900000,2.0,37.2,2013
2,5,4900000,2.0,45.1,1963
1,5,4990000,2.0,39.8,1961
4,5,4999000,2.0,44.2,1960
3,5,4950000,2.0,56.7,1953
1,4,4999000,2.0,43.0,1966
1,5,4980000,2.0,43.4,1967
1,5,4990000,2.0,44.0,2007
10,10,4950000,2.0,61.5,2011
2,3,4997000,2.0,55.0,2007
1,4,4999999,2.0,41.9,1961
3,5,4980000,2.0,42.0,2007
2,3,4980000,2.0,41.1,2001
7,9,4950000,2.0,43.2,1979
6,10,5000000,2.0,58.3,2023
1,9,5000000,2.0,45.2,1979
6,9,5000000,2.0,52.5,1982
9,9,5000000,2.0,52.3,1972
4,5,5000000,2.0,44.0,1968
2,5,5000000,2.0,44.5,1971
1,3,5000000,2.0,60.4,1954
2,5,5000000,2.0,54.7,2007
15,18,5000000,2.0,53.0,2007
4,5,5000000,2.0,47.5,2007
2,5,5000000,2.0,40.0,1961
3,5,5000000,2.0,45.3,2007
5,10,5000000,2.0,45.7,1988
2,3,5000000,2.0,57.7,2012
4,5,5000000,2.0,42.7,1958
6,17,5000000,2.0,39.4,2024
16,17,5000000,2.0,53.0,2023
3,5,5000000,2.0,57.5,1954
10,18,5000000,2.0,56.0,2026
2,10,5050000,2.0,58.0,2012
5,17,5050000,2.0,55.1,2007
2,5,5050000,2.0,43.5,1961
10,10,5096000,2.0,65.1,2013
1,19,5050000,2.0,36.0,2007
7,9,5099000,2.0,54.9,1989
6,13,5050000,2.0,46.5,2016
4,10,5099000,2.0,40.0,2024
4,5,5100000,2.0,57.9,1958
14,17,5100000,2.0,49.1,2022
9,9,5100000,2.0,53.1,2007
3,4,5100000,2.0,58.4,2025
2,12,5100000,2.0,46.5,1979
4,5,5100000,2.0,43.5,1962
5,5,5100000,2.0,42.9,1968
6,10,5100000,2.0,49.9,2007
7,9,5100000,2.0,52.9,1989
5,10,5100000,2.0,58.0,2007
4,10,5100000,2.0,58.1,2025
3,9,5100000,2.0,47.8,2007
3,12,5134000,2.0,43.15,2007
4,5,5100000,2.0,44.0,1978
5,5,5100000,2.0,45.4,1970
5,5,5100000,2.0,35.2,2007
7,9,5100000,2.0,51.2,1980
1,5,5150000,2.0,43.6,1982
1,9,5150000,2.0,44.0,1972
3,9,5150000,2.0,47.2,1976
5,5,5190000,2.0,45.9,1963
11,17,5199000,2.0,45.4,2014
3,17,5190000,2.0,40.6,2025
3,3,5180000,2.0,61.1,2011
2,22,5160000,2.0,39.0,2025
3,10,5150000,2.0,52.9,2011
1,5,5150000,2.0,42.2,1975
1,9,5150000,2.0,34.5,1971
1,12,5150000,2.0,55.7,2007
8,9,5160000,2.0,53.0,1989
1,4,5200000,2.0,42.0,2007
5,5,5200000,2.0,46.7,1964
3,9,5200000,2.0,44.0,1972
2,4,5200000,2.0,58.1,2025
5,5,5200000,2.0,55.1,1960
6,10,5200000,2.0,42.2,2015
4,5,5200000,2.0,40.1,1959
10,27,5200000,2.0,63.0,2024
1,9,5200000,2.0,46.4,1964
5,9,5200000,2.0,48.0,1978
5,9,5200000,2.0,43.8,1970
8,10,5200000,2.0,58.1,2022
5,5,5200000,2.0,43.2,1964
2,25,5200000,2.0,41.2,2021
1,4,5200000,2.0,42.0,2007
5,5,5200000,2.0,43.2,1964
4,5,5200000,2.0,46.3,1965
2,5,5240000,2.0,45.0,1962
9,9,5200000,2.0,43.1,2007
1,5,5200000,2.0,46.4,2007
4,9,5200000,2.0,47.3,1979
2,5,5200000,2.0,46.0,2007
2,9,5200000,2.0,48.0,2007
6,10,5200000,2.0,47.1,1996
7,9,5200000,2.0,52.1,1989
8,10,5250000,2.0,50.2,2007
3,5,5250000,2.0,43.6,1967
2,5,5290000,2.0,44.6,1972
17,17,5270000,2.0,47.0,2007
4,4,5250000,2.0,41.0,1960
9,9,5250000,2.0,42.5,1980
9,9,5250000,2.0,52.6,1985
9,10,5299999,2.0,56.2,2008
8,9,5250000,2.0,45.1,1991
5,12,5250000,2.0,57.7,2013
7,9,5300000,2.0,57.9,2007
3,5,5300000,2.0,44.2,2007
1,5,5300000,2.0,43.0,1967
3,9,5300000,2.0,42.4,1976
10,10,5300000,2.0,58.4,2018
9,9,5300000,2.0,42.8,1985
8,9,5300000,2.0,50.0,1994
6,6,5300000,2.0,54.2,1994
11,17,5300000,2.0,46.0,2016
5,9,5300000,2.0,44.2,1980
2,10,5300000,2.0,64.0,2007
4,5,5300000,2.0,42.8,1961
2,3,5300000,2.0,59.2,2023
8,10,5300000,2.0,58.0,2007
5,5,5300000,2.0,54.6,1949
2,9,5300000,2.0,44.0,1981
4,5,5300000,2.0,43.1,1966
14,17,5300000,2.0,48.6,2009
4,10,5300000,2.0,55.1,2011
4,5,5300000,2.0,45.0,1966
3,5,5350000,2.0,44.6,2007
7,9,5350000,2.0,44.4,1977
5,5,5399000,2.0,45.0,1962
16,16,5350000,2.0,37.0,2019
8,10,5350000,2.0,56.2,2013
2,17,5350000,2.0,36.8,2019
5,10,5390000,2.0,53.1,2005
3,13,5399000,2.0,51.9,2007
7,10,5350000,2.0,45.9,2007
1,5,5390000,2.0,45.4,1963
2,18,5400000,2.0,56.2,2024
4,5,5400000,2.0,43.5,1972
6,9,5400000,2.0,47.9,1991
4,9,5400000,2.0,53.1,1991
4,5,5400000,2.0,43.5,1972
2,7,5400000,2.0,50.0,2008
10,10,5400000,2.0,56.2,2010
5,9,5400000,2.0,46.8,2007
7,25,5400000,2.0,42.0,2022
5,10,5400000,2.0,58.4,2015
7,10,5400000,2.0,52.0,2007
1,10,5400000,2.0,46.0,1992
3,5,5450000,2.0,43.5,2007
2,5,5450000,2.0,44.0,2007
7,9,5450000,2.0,55.0,2013
4,5,5490000,2.0,43.2,1965
1,9,5450000,2.0,45.6,2007
7,9,5499000,2.0,43.1,1973
4,5,5450000,2.0,44.0,2007
1,5,5450000,2.0,42.9,1962
17,18,5450000,2.0,56.0,2023
2,5,5490000,2.0,46.0,1960
17,18,5450000,2.0,55.1,2023
2,9,5499000,2.0,58.7,2007
12,25,5500000,2.0,42.7,2007
4,5,5500000,2.0,46.0,1964
7,9,5500000,2.0,48.1,1988
10,10,5500000,2.0,53.0,2007
6,10,5500000,2.0,55.8,2009
1,5,5580000,2.0,44.0,1967
3,5,5550000,2.0,46.6,1964
17,25,5550000,2.0,49.2,2020
4,18,5550000,2.0,44.9,2021
2,6,5500000,2.0,56.0,1958
14,23,5590000,2.0,60.5,2020
2,9,5500000,2.0,44.5,1984
5,5,5500000,2.0,41.5,1961
4,5,5500000,2.0,45.2,1965
5,12,5500000,2.0,46.7,1994
7,25,5500000,2.0,47.1,2021
9,9,5500000,2.0,41.8,1970
2,5,5500000,2.0,45.3,1953
5,5,5500000,2.0,46.1,1967
10,10,5500000,2.0,63.7,2017
1,17,5500000,2.0,43.0,2021
9,9,5500000,2.0,42.6,2007
7,10,5550000,2.0,45.0,2009
2,10,5500000,2.0,57.6,2011
5,5,5500000,2.0,44.5,2007
1,9,5500000,2.0,42.4,1978
9,9,5500000,2.0,50.7,1972
3,5,5550000,2.0,45.6,1964
3,5,5530000,2.0,44.0,2007
7,9,5500000,2.0,43.1,2007
4,5,5500000,2.0,46.8,1961
10,10,5500000,2.0,43.0,2007
6,9,5500000,2.0,47.0,2007
22,24,5500000,2.0,53.6,2022
7,9,5500000,2.0,49.7,2017
1,9,5500000,2.0,54.4,1991
1,5,5500000,2.0,44.1,1970
11,11,5500000,2.0,55.0,1994
1,7,5550000,2.0,68.1,1941
1,5,5590000,2.0,45.0,1965
1,16,5550000,2.0,40.0,2007
6,10,5500000,2.0,50.2,2007
6,9,5500000,2.0,46.0,2007
6,17,5500000,2.0,48.8,2024
2,5,5500000,2.0,45.3,1953
7,9,5500000,2.0,53.1,1983
3,9,5500000,2.0,51.0,2007
1,5,5500000,2.0,41.3,1964
8,9,5500000,2.0,53.0,1980
2,5,5550000,2.0,44.7,2007
5,5,5600000,2.0,43.6,2007
8,10,5600000,2.0,57.6,2011
1,4,5620000,2.0,43.8,1957
9,15,5600000,2.0,37.0,2023
1,5,5600000,2.0,42.4,1967
3,5,5600000,2.0,44.5,1966
4,9,5600000,2.0,50.5,1973
5,5,5600000,2.0,45.0,1971
2,5,5630000,2.0,43.4,1968
4,18,5600000,2.0,51.0,2007
15,17,5600000,2.0,52.1,2021
5,7,5600000,2.0,41.3,1965
4,5,5600000,2.0,43.4,1962
2,5,5600000,2.0,45.7,1963
5,5,5600000,2.0,42.0,1969
7,9,5600000,2.0,49.2,2007
2,5,5600000,2.0,43.0,1962
3,5,5600000,2.0,43.6,1969
24,27,5600000,2.0,59.1,2023
4,4,5600000,2.0,48.5,1958
13,17,5600000,2.0,56.7,2021
14,18,5600000,2.0,60.0,2023
1,5,5600000,2.0,44.8,1974
4,9,5600000,2.0,47.0,1987
9,9,5600000,2.0,51.0,1989
5,17,5699000,2.0,59.5,2007
5,5,5650000,2.0,50.0,1968
5,5,5699999,2.0,46.0,1965
2,5,5700000,2.0,42.4,1962
9,25,5700000,2.0,45.9,2020
4,9,5700000,2.0,43.0,1971
15,25,5700000,2.0,28.7,2025
9,9,5700000,2.0,49.6,1999
3,9,5700000,2.0,45.1,1984
5,5,5700000,2.0,44.1,1963
5,5,5700000,2.0,42.4,1967
8,12,5700000,2.0,55.0,2007
10,11,5700000,2.0,63.2,2019
9,9,5700000,2.0,43.1,1982
1,4,5730000,2.0,55.9,1952
7,9,5700000,2.0,52.8,1989
5,5,5799000,2.0,45.0,1968
7,17,5750000,2.0,59.6,2023
1,5,5770000,2.0,44.1,2007
2,5,5799000,2.0,53.1,2011
16,22,5750000,2.0,39.5,2024
9,9,5750000,2.0,44.2,1978
12,17,5750000,2.0,53.8,2024
2,5,5800000,2.0,42.6,2007
6,9,5800000,2.0,44.9,1972
2,10,5800000,2.0,48.8,1997
9,14,5800000,2.0,38.9,2020
5,7,5800000,2.0,53.0,2010
15,17,5800000,2.0,53.8,2024
2,5,5800000,2.0,42.6,1966
4,10,5840000,2.0,61.0,2007
4,5,5800000,2.0,58.4,1956
11,17,5800000,2.0,52.0,2021
11,24,5800000,2.0,57.5,2025
7,10,5800000,2.0,43.0,1987
1,11,5800000,2.0,52.5,2014
2,19,5800000,2.0,39.4,2016
15,18,5850000,2.0,58.2,2020
12,15,5890000,2.0,47.0,2025
5,5,5850000,2.0,53.6,1950
2,10,5850000,2.0,63.3,2018
9,10,5870000,2.0,75.3,2007
2,10,5850000,2.0,59.0,2007
14,19,5850000,2.0,53.8,2010
12,17,5890000,2.0,53.0,2024
5,15,5850000,2.0,59.44,2007
8,9,5950000,2.0,45.2,2007
3,5,5999000,2.0,44.1,2007
8,10,5900000,2.0,52.4,1993
5,5,5950000,2.0,44.0,1963
6,9,5900000,2.0,53.0,1986
1,5,5900000,2.0,44.3,1964
4,5,5900000,2.0,43.3,1961
4,9,5900000,2.0,43.6,1970
2,4,5999000,2.0,46.4,2016
5,17,5989000,2.0,45.0,2020
5,5,5900000,2.0,46.1,1964
4,4,5950000,2.0,56.5,1957
1,9,5980000,2.0,42.1,1979
2,5,5900000,2.0,46.4,2007
6,9,5999000,2.0,47.5,1983
7,9,5900000,2.0,50.6,1990
8,10,5900000,2.0,53.0,2007
2,5,5999000,2.0,45.0,1964
3,9,5900000,2.0,45.0,1977
1,17,5900000,2.0,57.9,2007
3,9,5978400,2.0,57.87,2025
