iter	RMSE
2904	0.05240551244
2905	0.0523995695
2906	0.05239547501
2907	0.05238179273
2908	0.05237631565
2909	0.05236724885
2910	0.05236693623
2911	0.05234831294
2912	0.05233915137
2913	0.05232947344
2914	0.05231241883
2915	0.05230410715
2916	0.05230221773
2917	0.05228503986
2918	0.05228033828
2919	0.05226558978
2920	0.05225456414
2921	0.05225204647
2922	0.05224219761
2923	0.05221976893
2924	0.05221495265
2925	0.05220982631
2926	0.0522006075
2927	0.05218797894
2928	0.05218041965
2929	0.05216640207
2930	0.05215273244
2931	0.0521453791
2932	0.05213504832
2933	0.05213165406
2934	0.05213064361
2935	0.05212750754
2936	0.0521092002
2937	0.05208767162
2938	0.05208629258
2939	0.05207152741
2940	0.05206775998
2941	0.05206608103
2942	0.05205052529
2943	0.05203761589
2944	0.05203541359
2945	0.05201952451
2946	0.05200771465
2947	0.05200452779
2948	0.05198350504
2949	0.05198101975
2950	0.05196931513
2951	0.051960933
2952	0.05195911374
2953	0.05195414255
2954	0.05192844229
2955	0.0519232714
2956	0.05190096189
2957	0.0518984701
2958	0.05189812943
2959	0.05189343828
2960	0.05189148526
2961	0.05187250651
2962	0.05187106093
2963	0.05186380492
2964	0.05185847762
2965	0.0518487435
2966	0.05184122095
2967	0.05182924816
2968	0.05181812536
2969	0.05181771207
2970	0.05181034303
2971	0.05179902542
2972	0.05178434041
2973	0.05178197223
2974	0.05176960027
2975	0.05176815559
2976	0.05176732452
2977	0.05176138606
2978	0.05175270636
2979	0.05173827528
2980	0.0517209427
2981	0.05171660651
2982	0.051705804
2983	0.05168288704
2984	0.0516696031
2985	0.05166477832
2986	0.0516613761
2987	0.05165437079
2988	0.05164192725
2989	0.05163867891
2990	0.05163834636
2991	0.05162584184
2992	0.05161855877
2993	0.05161243435
2994	0.05157592701
2995	0.05156376814
2996	0.05155173738
2997	0.0515268322
2998	0.0515257001
2999	0.05151951844
3000	0.05150922339
3001	0.05149999865
3002	0.05147870298
3003	0.05147846249
3004	0.05145433704
3005	0.05145406693
3006	0.05145195802
3007	0.05144486436
3008	0.05143730131
3009	0.05143028834
3010	0.05142308694
3011	0.05141249581
3012	0.05140784711
3013	0.05140729886
3014	0.051402499
3015	0.05139756559
3016	0.05137801161
3017	0.05136720453
3018	0.05136444981
3019	0.05135258405
3020	0.05133770025
3021	0.05133400452
3022	0.05132612023
3023	0.05130676116
3024	0.05130638364
3025	0.05130055437
3026	0.05129621958
3027	0.05127944856
3028	0.05127241943
3029	0.05126589219
3030	0.05125357635
3031	0.05125137879
3032	0.05124299621
3033	0.05122896973
3034	0.0512255349
3035	0.05122274694
3036	0.05122235765
3037	0.0512123209
3038	0.05121033014
3039	0.05119768511
3040	0.05118606307
3041	0.05117755732
3042	0.05117191755
3043	0.05116289676
3044	0.05115937501
3045	0.05115905976
3046	0.05114974607
3047	0.05112778707
3048	0.05111685135
3049	0.05111056789
3050	0.05109841538
3051	0.05109042133
3052	0.05109010141
3053	0.05108097714
3054	0.05106267958
3055	0.05104406015
3056	0.05104241021
3057	0.05103332221
3058	0.05102181848
3059	0.05101359081
3060	0.05100428144
3061	0.05099443025
3062	0.05098493986
3063	0.05097791287
3064	0.05097119825
3065	0.05096259032
3066	0.05095681486
3067	0.05094818405
3068	0.0509441945
3069	0.05093725026
3070	0.05093271328
3071	0.05091074279
3072	0.050903169
3073	0.0508793409
3074	0.05087094605
3075	0.05087062313
3076	0.05086009224
3077	0.05085308884
3078	0.05084853721
3079	0.05084819373
3080	0.0508304268
3081	0.05082910024
3082	0.05082638865
3083	0.05081768848
3084	0.05081752434
3085	0.05081611259
3086	0.05080794858
3087	0.050805259
3088	0.05079975922
3089	0.05079011881
3090	0.05078354276
3091	0.05076974817
3092	0.05076071878
3093	0.05074960047
3094	0.0507458662
3095	0.05074242497
3096	0.05073278523
3097	0.05071859854
3098	0.05070220014
3099	0.05069186492
3100	0.05068027272
3101	0.05067623778
3102	0.05067445348
3103	0.05066359956
3104	0.05065273407
3105	0.05065232618
3106	0.05062804535
3107	0.05062151256
3108	0.05060351804
3109	0.0505975427
3110	0.0505899105
3111	0.05058211562
3112	0.05057151777
3113	0.05056899117
3114	0.05055261915
3115	0.05054979925
3116	0.05054433839
3117	0.05053580669
3118	0.05052182164
3119	0.05051449295
3120	0.05050553242
3121	0.05049405765
3122	0.05048616581
3123	0.05047438402
3124	0.05046857781
3125	0.05046780997
3126	0.05046293808
3127	0.05046095657
3128	0.05044217529
3129	0.05043592203
3130	0.05042646398
3131	0.05041596471
3132	0.05041304683
3133	0.05041141392
3134	0.05039478821
3135	0.05039033435
3136	0.05036472327
3137	0.0503579378
3138	0.05034586178
3139	0.05034147679
3140	0.05033360597
3141	0.05032690505
3142	0.05031206244
3143	0.05030779106
3144	0.0502978609
3145	0.05029706271
3146	0.05028755597
3147	0.05026893488
3148	0.05026675478
3149	0.05025814914
3150	0.0502458694
3151	0.05022168986
3152	0.05021217874
3153	0.05020273156
3154	0.05019067899
3155	0.05018729856
3156	0.0501832899
3157	0.05016267609
3158	0.05016231845
3159	0.05016188943
3160	0.05014299751
3161	0.05014038877
3162	0.05013328607
3163	0.0501239836
3164	0.05012008282
3165	0.05010310111
3166	0.05009515809
3167	0.05009430291
3168	0.05008341431
3169	0.05007300281
3170	0.050063487
3171	0.05005289614
3172	0.05004612991
3173	0.05004587125
3174	0.0500328707
3175	0.05001961139
3176	0.0500099113
3177	0.05000756877
3178	0.05000401363
3179	0.04999882513
3180	0.04999673277
3181	0.04998134093
3182	0.04996738383
3183	0.04996653172
3184	0.04995920672
3185	0.04993515143
3186	0.04992237654
3187	0.04990871761
3188	0.04990473705
3189	0.04989530205
3190	0.04988713085
3191	0.04988683055
3192	0.04987986656
3193	0.04987422665
3194	0.04986740838
3195	0.04986299411
3196	0.04985345964
3197	0.04984889019
3198	0.04984503586
3199	0.04983485955
3200	0.04982694422
3201	0.0498235375
3202	0.04982090162
3203	0.0498140173
3204	0.04980388152
3205	0.04980002336
3206	0.04979668149
3207	0.04977758777
3208	0.04977323064
3209	0.04976429191
3210	0.04976061027
3211	0.04974997757
3212	0.04974703571
3213	0.04974068041
3214	0.04973891535
3215	0.04973804585
3216	0.04972129951
3217	0.04970370896
3218	0.04967829109
3219	0.04964390017
3220	0.0496349123
3221	0.04963113788
3222	0.04960784537
3223	0.04958964085
3224	0.0495863764
3225	0.04958023699
3226	0.04955839592
3227	0.04955289459
3228	0.04955246566
3229	0.0495456526
3230	0.04952760325
3231	0.0495023358
3232	0.04949378742
3233	0.0494895839
3234	0.0494746987
3235	0.04945305157
3236	0.04944674625
3237	0.04943527389
3238	0.0494241915
3239	0.04941869729
3240	0.04940222961
3241	0.04937921907
3242	0.0493666541
3243	0.0493520716
3244	0.04933482068
3245	0.04931516345
3246	0.04928957496
3247	0.04926099242
3248	0.04925745155
3249	0.0492366977
3250	0.04922901119
3251	0.04921891125
3252	0.04921043662
3253	0.04920084095
3254	0.04918584566
3255	0.04917909888
3256	0.04917406783
3257	0.04917222412
3258	0.04915792568
3259	0.0491569803
3260	0.0491415968
3261	0.04913116419
3262	0.04913086005
3263	0.04911654745
3264	0.04909566455
3265	0.04907965229
3266	0.04906587562
3267	0.04905374453
3268	0.04904319234
3269	0.0490399069
3270	0.04902071651
3271	0.04901009221
3272	0.04900195683
3273	0.04898008222
3274	0.04897959283
3275	0.04896647406
3276	0.04896195552
3277	0.04894835145
3278	0.04894742966
3279	0.04894158609
3280	0.04891828059
3281	0.04890863415
3282	0.04887988207
3283	0.04886705124
3284	0.04885290558
3285	0.04885022752
3286	0.0488446072
3287	0.04883128014
3288	0.04881690046
3289	0.04880894446
3290	0.04879187699
3291	0.04877370708
3292	0.04876727372
3293	0.04874751486
3294	0.04874028771
3295	0.0487309398
3296	0.04871473618
3297	0.04870543647
3298	0.0486999922
3299	0.04869479887
3300	0.04868510393
3301	0.04868019249
3302	0.04868001778
3303	0.04867483904
3304	0.04866583988
3305	0.04865867093
3306	0.04864901729
3307	0.04863396786
3308	0.04862232595
3309	0.04861133303
3310	0.0486016055
3311	0.04859758127
3312	0.04859080251
3313	0.04858455325
3314	0.04856737186
3315	0.04855754899
3316	0.04853305888
3317	0.04852283622
3318	0.04849939776
3319	0.04848383645
3320	0.04848036617
3321	0.04847708776
3322	0.04845959868
3323	0.04843856726
3324	0.0484135099
3325	0.04841316494
3326	0.04840436003
3327	0.04838780611
3328	0.04838281874
3329	0.04838058367
3330	0.04836932351
3331	0.04834632184
3332	0.04833508185
3333	0.04832596071
3334	0.04831777056
3335	0.048311198
3336	0.04830618815
3337	0.04829594712
3338	0.04828889755
3339	0.0482829576
3340	0.04828071825
3341	0.04827259378
3342	0.04825940888
3343	0.04825857878
3344	0.04824047725
3345	0.0482349429
3346	0.04822450082
3347	0.0482167122
3348	0.0482101649
3349	0.04820582739
3350	0.0481982212
3351	0.0481963929
3352	0.04818618502
3353	0.04818031221
3354	0.04817777253
3355	0.04816386801
3356	0.04814559791
3357	0.04813456044
3358	0.04813201147
3359	0.04812675163
3360	0.04811533347
3361	0.04811499252
3362	0.04810839399
3363	0.0480968881
3364	0.04809416445
3365	0.04807907482
3366	0.04807360593
3367	0.0480617512
3368	0.04805659357
3369	0.04805122274
3370	0.04804693004
3371	0.04804293255
3372	0.04803081842
3373	0.04801752926
3374	0.04801354359
3375	0.04801011968
3376	0.04800419808
3377	0.04799237741
3378	0.04798351573
3379	0.04798282019
3380	0.04797483687
3381	0.04797096968
3382	0.04796215275
3383	0.0479502812
3384	0.04794060389
3385	0.04793271652
3386	0.04792259683
3387	0.04791303665
3388	0.04788390626
3389	0.04788234352
3390	0.04786863011
3391	0.04786154631
3392	0.04786124285
3393	0.04785372115
3394	0.0478429952
3395	0.0478376951
3396	0.0478270783
3397	0.0478195377
3398	0.04781834211
3399	0.04781393464
3400	0.04781258558
3401	0.04779391003
3402	0.04776269953
3403	0.04775425758
3404	0.04773117304
3405	0.04772879883
3406	0.04771850334
3407	0.04770312445
3408	0.04770298976
3409	0.04769148167
3410	0.04768663251
3411	0.0476791447
3412	0.04766815808
3413	0.04766024168
3414	0.04764512919
3415	0.04764368625
3416	0.0476328697
3417	0.04762917395
3418	0.04761961453
3419	0.04760772365
3420	0.04760588205
3421	0.04760324359
3422	0.0475917881
3423	0.04758756974
3424	0.04757038574
3425	0.04755365666
3426	0.04753782989
3427	0.04752702983
3428	0.04751041543
3429	0.04750398922
3430	0.04750055075
3431	0.0474970051
3432	0.04748909499
3433	0.04747468491
3434	0.04746385801
3435	0.04745744569
3436	0.04743967219
3437	0.04742661252
3438	0.04740075786
3439	0.04736975696
3440	0.04735398636
3441	0.04734542198
3442	0.047322002
3443	0.04731680312
3444	0.04730802906
3445	0.04729715993
3446	0.04729503534
3447	0.04728563951
3448	0.04728484682
3449	0.04727947689
3450	0.0472632395
3451	0.04725976994
3452	0.04725183993
3453	0.04724359476
3454	0.04722922329
3455	0.0472159633
3456	0.04719432732
3457	0.0471932411
3458	0.04717987374
3459	0.04716881169
3460	0.04714205797
3461	0.04713209849
3462	0.04712440026
3463	0.04712072187
3464	0.0471082222
3465	0.04709870027
3466	0.04709199772
3467	0.04708291527
3468	0.04708197584
3469	0.04706376087
3470	0.04705621483
3471	0.04704720086
3472	0.04702818011
3473	0.04702094342
3474	0.04701056677
3475	0.04697817696
3476	0.04696947925
3477	0.04696325446
3478	0.04694559976
3479	0.0469314384
3480	0.04693038329
3481	0.04691594807
3482	0.04691356224
3483	0.04690049994
3484	0.04689995976
3485	0.04689649685
3486	0.04688890199
3487	0.04687106543
3488	0.04686399801
3489	0.04685936914
3490	0.04685715408
3491	0.04683458091
3492	0.04681906018
3493	0.04680858302
3494	0.04679430952
3495	0.0467936155
3496	0.04678065531
3497	0.04677678907
3498	0.04676236117
3499	0.04676202952
3500	0.0467418484
3501	0.04673430751
3502	0.04673144628
3503	0.04671357748
3504	0.04670112423
3505	0.04668914439
3506	0.04668818632
3507	0.04667575629
3508	0.04665679494
3509	0.04664015427
3510	0.04663455197
3511	0.04662733785
3512	0.04662479997
3513	0.04662284132
3514	0.04660764785
3515	0.04660045272
3516	0.04659489448
3517	0.04658894817
3518	0.04658345812
3519	0.04655928671
3520	0.04653234098
3521	0.0465313754
3522	0.04652320574
3523	0.04651754022
3524	0.04651480333
3525	0.04650987683
3526	0.04649015386
3527	0.04648434149
3528	0.0464751245
3529	0.04647204822
3530	0.04647185683
3531	0.04646778632
3532	0.04645105951
3533	0.04644198748
3534	0.04644025509
3535	0.04643639873
3536	0.04643470106
3537	0.04642580093
3538	0.04641651996
3539	0.04641623738
3540	0.04641256662
3541	0.04640698203
3542	0.04638961177
3543	0.04638412275
3544	0.04638325787
3545	0.04637477231
3546	0.04637265339
3547	0.04636607178
3548	0.04635616151
3549	0.04633803871
3550	0.04631964811
3551	0.04631052915
3552	0.04628392896
3553	0.04627385782
3554	0.04626523922
3555	0.04625682929
3556	0.04623372158
3557	0.04622746113
3558	0.04622419717
3559	0.04621179703
3560	0.04620675225
3561	0.04620255808
3562	0.04619688767
3563	0.04618690371
3564	0.0461765845
3565	0.04616728942
3566	0.04615279663
3567	0.04613784713
3568	0.04612637049
3569	0.04612472687
3570	0.04611425381
3571	0.04609793537
3572	0.04609254288
3573	0.04607936474
3574	0.04605633571
3575	0.04605205515
3576	0.04604244433
3577	0.04603743644
3578	0.04601582712
3579	0.04601113199
3580	0.04600664095
3581	0.04600320033
3582	0.04600108186
3583	0.04597903532
3584	0.04596539857
3585	0.0459606477
3586	0.0459533724
3587	0.04594023369
3588	0.0459233369
3589	0.04591671094
3590	0.04590792449
3591	0.04589558588
3592	0.04587902408
3593	0.04586296936
3594	0.04584540814
3595	0.04582847436
3596	0.04581127108
3597	0.04579977738
3598	0.04579715412
3599	0.04578544597
3600	0.04577335676
3601	0.04576481702
3602	0.04575185043
3603	0.04573653412
3604	0.04573264757
3605	0.04572702502
3606	0.04572571916
3607	0.04570898892
3608	0.04567808125
3609	0.04567494637
3610	0.04567278627
3611	0.04566548161
3612	0.04566074132
3613	0.0456602095
3614	0.04565271467
3615	0.04565229039
3616	0.04564454659
3617	0.04564212041
3618	0.04563371604
3619	0.04562065203
3620	0.04559929175
3621	0.04559003513
3622	0.04556841244
3623	0.04556205537
3624	0.04555693562
3625	0.04554323536
3626	0.04554247531
3627	0.04553748061
3628	0.04553010021
3629	0.04553002172
3630	0.04552886796
3631	0.04551932329
3632	0.04551516192
3633	0.04549400964
3634	0.0454882084
3635	0.04547954055
3636	0.04546858768
3637	0.04544508614
3638	0.04544352234
3639	0.04543960579
3640	0.04543448984
3641	0.04543069238
3642	0.04541139388
3643	0.04538911716
3644	0.04538458267
3645	0.04536407647
3646	0.04535499512
3647	0.04535230712
3648	0.04534444436
3649	0.04534028443
3650	0.04533254302
3651	0.04532693567
3652	0.04532000314
3653	0.04531411492
3654	0.04530954043
3655	0.04530105169
3656	0.04529109235
3657	0.04527890183
3658	0.04526944399
3659	0.04526906986
3660	0.04526414856
3661	0.04525838418
3662	0.04525703932
3663	0.04525192803
3664	0.04523806463
3665	0.04523715184
3666	0.04522797521
3667	0.04522366054
3668	0.04521911652
3669	0.04521436809
3670	0.04519948396
3671	0.04519236023
3672	0.04518990014
3673	0.04518354337
3674	0.04516650421
3675	0.04515763193
3676	0.04513779671
3677	0.04512042128
3678	0.04511285772
3679	0.04510083559
3680	0.04509385107
3681	0.04508004575
3682	0.04506897926
3683	0.04505794337
3684	0.04505520226
3685	0.04504420921
3686	0.04504124615
3687	0.04503840659
3688	0.04503371063
3689	0.04503103046
3690	0.04502953088
3691	0.04502057735
3692	0.04501854411
3693	0.04501638555
3694	0.0450108816
3695	0.04500938849
3696	0.04500329207
3697	0.04499838142
3698	0.04498507751
3699	0.04497990753
3700	0.04497439916
3701	0.04497178171
3702	0.04496712123
3703	0.04495832993
3704	0.04495709181
3705	0.0449435382
3706	0.04492593254
3707	0.04491987716
3708	0.04491968601
3709	0.04490183544
3710	0.04489927473
3711	0.04488838154
3712	0.04488379089
3713	0.04487460652
3714	0.04486750501
3715	0.04486495419
3716	0.04486098155
3717	0.04485406589
3718	0.04485075028
3719	0.04484925024
3720	0.04484367479
3721	0.04483707359
3722	0.04482586465
3723	0.04481096526
3724	0.04480203018
3725	0.0447972138
3726	0.04479086092
3727	0.04476638763
3728	0.04476417268
3729	0.04475770641
3730	0.04475516895
3731	0.04474400755
3732	0.0447304372
3733	0.04470609687
3734	0.04470124595
3735	0.04469677595
3736	0.04469221977
3737	0.04468550002
3738	0.04468083625
3739	0.04467009629
3740	0.04466476845
3741	0.0446561136
3742	0.04465196965
3743	0.04464571717
3744	0.044635025
3745	0.04463242118
3746	0.04462807496
3747	0.04460766338
3748	0.04459965766
3749	0.0445850616
3750	0.04457844688
3751	0.04456417304
3752	0.04455683357
3753	0.04455594456
3754	0.04454552703
3755	0.04453884881
3756	0.04452579477
3757	0.0445172511
3758	0.04450933249
3759	0.04450459706
3760	0.04449204485
3761	0.04448777443
3762	0.04448151112
3763	0.0444736891
3764	0.04446309283
3765	0.04445865281
3766	0.04445776221
3767	0.04445342917
3768	0.04444304845
3769	0.04443983395
3770	0.0444388369
3771	0.04443550839
3772	0.04443412268
3773	0.04442858492
3774	0.04442299483
3775	0.04441008676
3776	0.04440786994
3777	0.04440665383
3778	0.04440113942
3779	0.04439635778
3780	0.0443824218
3781	0.04437266141
3782	0.04435849903
3783	0.04435633361
3784	0.04435620869
3785	0.044352023
3786	0.0443449359
3787	0.04433548492
3788	0.04431682951
3789	0.04431120425
3790	0.04429906618
3791	0.04429761323
3792	0.04428934342
3793	0.04428250395
3794	0.04427476575
3795	0.04426917772
3796	0.04426733989
3797	0.04426150685
3798	0.04425771187
3799	0.04424608902
3800	0.0442372441
3801	0.04423116035
3802	0.04422880874
3803	0.04421738345
3804	0.04421483393
3805	0.04420709842
3806	0.04419802809
3807	0.04418836289
3808	0.04417582684
3809	0.04417164661
3810	0.04415999174
3811	0.04415637839
3812	0.04414445606
3813	0.04414087162
3814	0.04413309616
3815	0.04412026338
3816	0.04411461135
3817	0.04411033131
3818	0.04410990625
3819	0.04410206682
3820	0.044092327
3821	0.04408884795
3822	0.04408041214
3823	0.0440695603
3824	0.04406133514
3825	0.04406061446
3826	0.04405653176
3827	0.04405234477
3828	0.0440406714
3829	0.04402379383
3830	0.0440149829
3831	0.04401053086
3832	0.04400266927
3833	0.04399727906
3834	0.04399548184
3835	0.0439819919
3836	0.04398024895
3837	0.04397070852
3838	0.04396519186
3839	0.04395320994
3840	0.04395310791
3841	0.04394974435
3842	0.04393118377
3843	0.0439278382
3844	0.04392759063
3845	0.04392093442
3846	0.0439056424
3847	0.04390539189
3848	0.0439015928
3849	0.04388577693
3850	0.04387482202
3851	0.04387041957
3852	0.04386421488
3853	0.04385216676
3854	0.04384620065
3855	0.04384502024
3856	0.04384102861
3857	0.0438386571
3858	0.0438369519
3859	0.04382188781
3860	0.04381372416
3861	0.04380131482
3862	0.04378608205
3863	0.04377852785
3864	0.04376716272
3865	0.04375868967
3866	0.04375116498
3867	0.04374416069
3868	0.04374212474
3869	0.0437379334
3870	0.04373342403
3871	0.04372963076
3872	0.04372801116
3873	0.04371250014
3874	0.04370520804
3875	0.04369692247
3876	0.04369261314
3877	0.04368505607
3878	0.04367492718
3879	0.04366356559
3880	0.04366333346
3881	0.04366284709
3882	0.04365161079
3883	0.04364572642
3884	0.0436441603
3885	0.04364087391
3886	0.04363491082
3887	0.04362924642
3888	0.04362364751
3889	0.04362308623
3890	0.04360622885
3891	0.04360601959
3892	0.04360073959
3893	0.04358895078
3894	0.04357996805
3895	0.0435677286
3896	0.04354936453
3897	0.04352916953
3898	0.04351831902
3899	0.04350779211
3900	0.04350747077
3901	0.04349595717
3902	0.04349280013
3903	0.04348691729
3904	0.04348580907
3905	0.04347312166
3906	0.04346545307
3907	0.04345170424
3908	0.04343908236
3909	0.04343305852
3910	0.04342494671
3911	0.04341501034
3912	0.0433961193
3913	0.04336763654
3914	0.04334161234
3915	0.04333058647
3916	0.04332089934
3917	0.04331585531
3918	0.04331129535
3919	0.04330682016
3920	0.04329875901
3921	0.04328867994
3922	0.04328395552
3923	0.04327073136
3924	0.04326633548
3925	0.04323909888
3926	0.04322998265
3927	0.04321683787
3928	0.04321223079
3929	0.04320613678
3930	0.04320053615
3931	0.04319567719
3932	0.04318350394
3933	0.04317472254
3934	0.04316632765
3935	0.04316311074
3936	0.04314583074
3937	0.04314180326
3938	0.04313818292
3939	0.04313750497
3940	0.04313737479
3941	0.04313137379
3942	0.04312599628
3943	0.04312292463
3944	0.04311465669
3945	0.04310176962
3946	0.04309195744
3947	0.04307398197
3948	0.04306157645
3949	0.04305545432
3950	0.0430458442
3951	0.04304097435
3952	0.04303799437
3953	0.04303688702
3954	0.04303417427
3955	0.04303324517
3956	0.04302950157
3957	0.04302408198
3958	0.043013854
3959	0.04300635438
3960	0.04298873139
3961	0.04298368364
3962	0.04298048949
3963	0.04297546156
3964	0.04296770212
3965	0.04293975748
3966	0.04293256241
3967	0.0429312113
3968	0.04291617996
3969	0.04290794915
3970	0.04289496096
3971	0.04288422884
3972	0.04287193244
3973	0.04286459819
3974	0.04284816695
3975	0.04284326065
3976	0.04283844979
3977	0.04283301191
3978	0.04282470793
3979	0.04281899125
3980	0.04281721438
3981	0.04281115053
3982	0.04280514568
3983	0.04279751384
3984	0.04278672301
3985	0.04277800926
3986	0.04277197858
3987	0.04276970903
3988	0.04276808356
3989	0.04276412067
3990	0.04276235091
3991	0.04274859406
3992	0.04274581634
3993	0.04274349359
3994	0.04274088217
3995	0.04273738738
3996	0.04273556299
3997	0.04273519622
3998	0.042731461
3999	0.04273097392
4000	0.0427244552
4001	0.04272152131
4002	0.04271620848
4003	0.04270758915
4004	0.04269711248
4005	0.04269647854
4006	0.04268467649
4007	0.04268396874
4008	0.04267443036
4009	0.04266786704
4010	0.0426579663
4011	0.04265514456
4012	0.04264123265
4013	0.0426374121
4014	0.04262552189
4015	0.04261385732
4016	0.04260521905
4017	0.04260014859
4018	0.04259313446
4019	0.04258597316
4020	0.04257535535
4021	0.04257127631
4022	0.04255724269
4023	0.04254861571
4024	0.04254659801
4025	0.04254536816
4026	0.04253752779
4027	0.04253402451
4028	0.04253184447
4029	0.04253136729
4030	0.04252583464
4031	0.04252070366
4032	0.04252006964
4033	0.04251121816
4034	0.04250273102
4035	0.04249225775
4036	0.04248811185
4037	0.04248526031
4038	0.04247511808
4039	0.04247503903
4040	0.04247342935
4041	0.04247246766
4042	0.04245490026
4043	0.042447167
4044	0.04244703892
4045	0.04244373873
4046	0.04244184341
4047	0.04243246107
4048	0.04242667803
4049	0.04241845582
4050	0.04240979591
4051	0.04240309235
4052	0.04239091609
4053	0.04238159027
4054	0.04236510301
4055	0.04236417701
4056	0.04233541201
4057	0.04233066224
4058	0.04231385621
4059	0.04230250241
4060	0.04229262211
4061	0.04228619462
4062	0.04228531116
4063	0.04227147302
4064	0.04225521303
4065	0.04225336356
4066	0.04225220091
4067	0.04223998119
4068	0.04223900735
4069	0.04223830216
4070	0.04222925069
4071	0.04221114039
4072	0.04220659598
4073	0.04220294204
4074	0.04219770701
4075	0.04219377851
4076	0.04218258117
4077	0.04216736523
4078	0.04216486758
4079	0.04215349832
4080	0.04215288554
4081	0.04214950016
4082	0.04214362397
4083	0.04213852132
4084	0.04213688674
4085	0.04212666602
4086	0.04212205698
4087	0.04211047863
4088	0.04210303062
4089	0.04209533116
4090	0.0420868298
4091	0.04207865279
4092	0.04207798461
4093	0.04207319233
4094	0.04206848179
4095	0.04206759744
4096	0.04206110472
4097	0.04205299726
4098	0.04204362704
4099	0.04203711668
4100	0.0420297582
4101	0.04202337179
4102	0.04202122381
4103	0.04202007088
4104	0.04201649237
4105	0.04201450441
4106	0.04200209556
4107	0.04199689878
4108	0.04199644672
4109	0.04198772395
4110	0.04197902094
4111	0.04197776408
4112	0.04197442331
4113	0.04196754953
4114	0.04196207027
4115	0.04195078565
4116	0.04194505293
4117	0.04194430231
4118	0.04193597061
4119	0.04192813702
4120	0.04190958434
4121	0.0419040125
4122	0.04190361319
4123	0.04189089343
4124	0.04188824851
4125	0.04188134449
4126	0.04188099054
4127	0.04187017174
4128	0.04186768137
4129	0.0418670746
4130	0.0418653744
4131	0.0418600328
4132	0.04184955299
4133	0.04184888802
4134	0.04184729427
4135	0.04182972812
4136	0.04182460507
4137	0.0418180896
4138	0.04181004524
4139	0.04180349533
4140	0.04179198908
4141	0.04178353979
4142	0.0417738177
4143	0.04176893507
4144	0.041749881
4145	0.04173524501
4146	0.04172102716
4147	0.04171251788
4148	0.04171070408
4149	0.04170077282
4150	0.04169279101
4151	0.0416880865
4152	0.04168785583
4153	0.04168418455
4154	0.04167981686
4155	0.04167503726
4156	0.04166572151
4157	0.04166467432
4158	0.04164712282
4159	0.04162990329
4160	0.04162186083
4161	0.04161656703
4162	0.04160943079
4163	0.04160554494
4164	0.04159901143
4165	0.04159832166
4166	0.0415973317
4167	0.04159351371
4168	0.04158420301
4169	0.04157992556
4170	0.04157086287
4171	0.04156855606
4172	0.04156611621
4173	0.04156142712
4174	0.04155175905
4175	0.04155117034
4176	0.04154457906
4177	0.04153617577
4178	0.04153560058
4179	0.04153105867
4180	0.04152135827
4181	0.04151693705
4182	0.04151621036
4183	0.04150719666
4184	0.04150493627
4185	0.04149750726
4186	0.04149293947
4187	0.04149172085
4188	0.04147808269
4189	0.04147457458
4190	0.04145573624
4191	0.04145071655
4192	0.04144481223
4193	0.04143596023
4194	0.04142961871
4195	0.04142719046
4196	0.04142486369
4197	0.04141966299
4198	0.04141954406
4199	0.04141023087
4200	0.04140738135
4201	0.04140393644
4202	0.04139664752
4203	0.04137969573
4204	0.04137376203
4205	0.04135596589
4206	0.04134635707
4207	0.04134328351
4208	0.04133361848
4209	0.04133348037
4210	0.04132659471
4211	0.04132014298
4212	0.04131859826
4213	0.04131809155
4214	0.04131351142
4215	0.04131311943
4216	0.04130816694
4217	0.04130091297
4218	0.04129194238
4219	0.04128254944
4220	0.04127397277
4221	0.04126916649
4222	0.04125383891
4223	0.04124140581
4224	0.04122056451
4225	0.04121812225
4226	0.04121063739
4227	0.04120373358
4228	0.04119305227
4229	0.04117653955
4230	0.04116665635
4231	0.04116037109
4232	0.04113716679
4233	0.04112700915
4234	0.04112618686
4235	0.04111804473
4236	0.04110802435
4237	0.04110537395
4238	0.04110211372
4239	0.04109989307
4240	0.0410952758
4241	0.04108784482
4242	0.04108601301
4243	0.04108025051
4244	0.0410756909
4245	0.04107488161
4246	0.04107267944
4247	0.04105597728
4248	0.04104464609
4249	0.04103430656
4250	0.04102968735
4251	0.04102305784
4252	0.04102269428
4253	0.04101620217
4254	0.04101219845
4255	0.04100764323
4256	0.04100381175
4257	0.04099526896
4258	0.04099481519
4259	0.040993329
4260	0.04098381853
4261	0.04097819902
4262	0.04096591349
4263	0.04095934906
4264	0.04094566861
4265	0.04093565662
4266	0.04092129599
4267	0.04091968637
4268	0.04091270928
4269	0.04090799656
4270	0.04089300122
4271	0.04088720771
4272	0.04088129617
4273	0.04087600755
4274	0.04086602063
4275	0.04085576881
4276	0.04085125215
4277	0.04083340136
4278	0.04082437805
4279	0.04082238464
4280	0.04081377925
4281	0.04081102785
4282	0.04080382112
4283	0.04079793723
4284	0.04078691558
4285	0.04077702214
4286	0.04076814444
4287	0.04076354728
4288	0.04075589974
4289	0.04074818604
4290	0.04074201365
4291	0.04072994897
4292	0.04072949131
4293	0.04072417694
4294	0.04071504129
4295	0.04070875567
4296	0.04069812026
4297	0.04069090502
4298	0.04069009796
4299	0.04067984845
4300	0.04067926203
4301	0.04067474953
4302	0.0406621173
4303	0.04065988986
