iter	Passed	Remaining
3215	122091	333474
3216	122124	333422
3217	122158	333374
3218	122192	333324
3219	122227	333277
3220	122263	333234
3221	122298	333188
3222	122331	333137
3223	122365	333089
3224	122400	333044
3225	122433	332992
3226	122468	332946
3227	122503	332899
3228	122536	332849
3229	122572	332804
3230	122607	332759
3231	122641	332711
3232	122677	332667
3233	122711	332618
3234	122744	332567
3235	122778	332519
3236	122812	332471
3237	122847	332424
3238	122882	332377
3239	122918	332334
3240	122953	332288
3241	122987	332239
3242	123022	332196
3243	123057	332148
3244	123091	332101
3245	123125	332051
3246	123160	332005
3247	123194	331956
3248	123227	331905
3249	123261	331858
3250	123295	331810
3251	123330	331764
3252	123365	331716
3253	123401	331674
3254	123435	331625
3255	123469	331579
3256	123505	331536
3257	123548	331510
3258	123584	331468
3259	123621	331426
3260	123658	331386
3261	123696	331348
3262	123730	331300
3263	123766	331256
3264	123803	331215
3265	123840	331177
3266	123876	331133
3267	123914	331096
3268	123951	331054
3269	123987	331013
3270	124024	330972
3271	124061	330931
3272	124097	330887
3273	124131	330840
3274	124164	330789
3275	124197	330739
3276	124235	330700
3277	124270	330655
3278	124305	330608
3279	124339	330561
3280	124375	330519
3281	124412	330477
3282	124453	330447
3283	124488	330401
3284	124522	330354
3285	124557	330308
3286	124592	330263
3287	124628	330220
3288	124663	330174
3289	124699	330131
3290	124734	330085
3291	124768	330038
3292	124803	329992
3293	124837	329945
3294	124873	329900
3295	124909	329857
3296	124944	329811
3297	124980	329770
3298	125017	329728
3299	125051	329682
3300	125086	329635
3301	125122	329592
3302	125156	329545
3303	125191	329500
3304	125225	329450
3305	125258	329401
3306	125293	329353
3307	125327	329306
3308	125360	329256
3309	125395	329210
3310	125430	329166
3311	125465	329120
3312	125502	329078
3313	125537	329034
3314	125572	328987
3315	125608	328945
3316	125643	328900
3317	125678	328854
3318	125712	328808
3319	125746	328758
3320	125782	328715
3321	125815	328666
3322	125850	328619
3323	125885	328574
3324	125918	328525
3325	125953	328479
3326	125987	328429
3327	126022	328384
3328	126056	328337
3329	126089	328288
3330	126124	328242
3331	126161	328200
3332	126196	328157
3333	126233	328115
3334	126268	328071
3335	126304	328028
3336	126340	327984
3337	126377	327944
3338	126410	327896
3339	126447	327854
3340	126483	327811
3341	126518	327765
3342	126554	327723
3343	126577	327647
3344	126610	327598
3345	126652	327569
3346	126693	327539
3347	126733	327509
3348	126774	327477
3349	126813	327443
3350	126850	327404
3351	126889	327369
3352	126926	327330
3353	126963	327289
3354	127001	327250
3355	127037	327209
3356	127074	327168
3357	127109	327122
3358	127144	327078
3359	127180	327035
3360	127217	326994
3361	127252	326950
3362	127289	326910
3363	127328	326874
3364	127364	326831
3365	127398	326785
3366	127435	326744
3367	127470	326700
3368	127505	326654
3369	127540	326610
3370	127577	326569
3371	127611	326520
3372	127646	326477
3373	127680	326430
3374	127715	326384
3375	127750	326338
3376	127784	326290
3377	127819	326245
3378	127854	326200
3379	127889	326156
3380	127924	326112
3381	127960	326068
3382	127996	326026
3383	128033	325985
3384	128067	325938
3385	128103	325896
3386	128138	325850
3387	128173	325805
3388	128207	325757
3389	128242	325713
3390	128276	325666
3391	128311	325619
3392	128345	325573
3393	128379	325526
3394	128415	325483
3395	128451	325441
3396	128491	325408
3397	128525	325360
3398	128560	325316
3399	128596	325273
3400	128631	325227
3401	128665	325180
3402	128699	325133
3403	128734	325089
3404	128770	325046
3405	128804	324997
3406	128838	324951
3407	128872	324903
3408	128905	324853
3409	128939	324807
3410	128974	324760
3411	129010	324718
3412	129044	324671
3413	129078	324625
3414	129114	324581
3415	129149	324536
3416	129183	324489
3417	129218	324445
3418	129253	324400
3419	129289	324357
3420	129325	324315
3421	129359	324267
3422	129393	324219
3423	129426	324172
3424	129462	324128
3425	129498	324087
3426	129533	324042
3427	129572	324006
3428	129609	323965
3429	129647	323928
3430	129682	323884
3431	129718	323842
3432	129755	323803
3433	129792	323763
3434	129830	323725
3435	129866	323682
3436	129901	323637
3437	129937	323595
3438	129974	323556
3439	130009	323511
3440	130045	323468
3441	130080	323424
3442	130116	323382
3443	130151	323338
3444	130186	323294
3445	130223	323252
3446	130257	323206
3447	130292	323162
3448	130316	323088
3449	130349	323039
3450	130383	322994
3451	130418	322949
3452	130454	322906
3453	130491	322865
3454	130530	322831
3455	130566	322789
3456	130602	322745
3457	130637	322703
3458	130672	322657
3459	130708	322615
3460	130742	322569
3461	130775	322520
3462	130810	322475
3463	130846	322432
3464	130879	322383
3465	130914	322338
3466	130950	322295
3467	130985	322252
3468	131020	322206
3469	131055	322162
3470	131089	322115
3471	131125	322073
3472	131158	322024
3473	131192	321977
3474	131228	321934
3475	131262	321887
3476	131298	321845
3477	131333	321800
3478	131367	321754
3479	131402	321709
3480	131439	321670
3481	131475	321626
3482	131511	321584
3483	131546	321541
3484	131582	321498
3485	131617	321455
3486	131653	321413
3487	131689	321370
3488	131726	321330
3489	131761	321286
3490	131797	321244
3491	131832	321199
3492	131867	321155
3493	131902	321111
3494	131936	321064
3495	131970	321018
3496	132005	320972
3497	132040	320928
3498	132075	320884
3499	132108	320835
3500	132142	320787
3501	132175	320739
3502	132210	320694
3503	132245	320650
3504	132280	320605
3505	132314	320558
3506	132347	320510
3507	132381	320462
3508	132416	320417
3509	132448	320368
3510	132482	320320
3511	132518	320277
3512	132552	320232
3513	132588	320189
3514	132621	320141
3515	132657	320098
3516	132692	320054
3517	132729	320014
3518	132765	319971
3519	132799	319925
3520	132832	319877
3521	132868	319834
3522	132903	319791
3523	132939	319748
3524	132975	319707
3525	133011	319664
3526	133045	319619
3527	133080	319573
3528	133114	319527
3529	133151	319488
3530	133185	319441
3531	133221	319399
3532	133255	319354
3533	133290	319309
3534	133324	319261
3535	133358	319215
3536	133392	319168
3537	133426	319123
3538	133461	319078
3539	133494	319030
3540	133531	318989
3541	133565	318943
3542	133599	318896
3543	133634	318852
3544	133672	318814
3545	133706	318769
3546	133741	318724
3547	133776	318681
3548	133813	318641
3549	133848	318596
3550	133883	318551
3551	133916	318504
3552	133949	318456
3553	133983	318409
3554	134018	318365
3555	134053	318320
3556	134087	318273
3557	134121	318226
3558	134155	318181
3559	134190	318137
3560	134226	318094
3561	134263	318055
3562	134298	318011
3563	134333	317968
3564	134370	317928
3565	134406	317886
3566	134440	317841
3567	134475	317796
3568	134510	317752
3569	134547	317712
3570	134582	317668
3571	134616	317621
3572	134650	317575
3573	134686	317534
3574	134719	317486
3575	134753	317439
3576	134789	317397
3577	134824	317352
3578	134859	317308
3579	134892	317262
3580	134927	317217
3581	134963	317176
3582	134997	317129
3583	135031	317083
3584	135067	317041
3585	135101	316995
3586	135136	316950
3587	135169	316902
3588	135203	316856
3589	135238	316812
3590	135274	316769
3591	135309	316726
3592	135344	316683
3593	135378	316635
3594	135413	316591
3595	135447	316546
3596	135482	316502
3597	135520	316464
3598	135557	316426
3599	135591	316381
3600	135626	316336
3601	135663	316297
3602	135699	316255
3603	135738	316220
3604	135774	316178
3605	135816	316151
3606	135852	316110
3607	135887	316066
3608	135925	316030
3609	135966	315998
3610	136000	315953
3611	136036	315912
3612	136073	315873
3613	136119	315854
3614	136154	315810
3615	136189	315765
3616	136225	315725
3617	136259	315679
3618	136294	315634
3619	136329	315590
3620	136368	315556
3621	136404	315514
3622	136437	315467
3623	136471	315421
3624	136506	315378
3625	136541	315333
3626	136576	315290
3627	136611	315244
3628	136646	315201
3629	136680	315155
3630	136716	315113
3631	136750	315068
3632	136785	315025
3633	136819	314978
3634	136854	314934
3635	136890	314892
3636	136925	314848
3637	136960	314806
3638	136995	314762
3639	137031	314721
3640	137067	314679
3641	137103	314636
3642	137137	314591
3643	137171	314545
3644	137204	314497
3645	137238	314450
3646	137271	314403
3647	137306	314359
3648	137340	314313
3649	137375	314270
3650	137409	314223
3651	137442	314176
3652	137476	314129
3653	137511	314085
3654	137547	314044
3655	137582	314001
3656	137617	313958
3657	137652	313914
3658	137687	313870
3659	137722	313826
3660	137756	313780
3661	137790	313734
3662	137824	313688
3663	137857	313641
3664	137891	313595
3665	137926	313550
3666	137960	313505
3667	137993	313457
3668	138027	313410
3669	138060	313363
3670	138096	313321
3671	138131	313279
3672	138167	313236
3673	138202	313193
3674	138237	313151
3675	138272	313106
3676	138307	313062
3677	138342	313018
3678	138376	312973
3679	138411	312929
3680	138447	312888
3681	138482	312845
3682	138517	312801
3683	138551	312757
3684	138587	312716
3685	138621	312669
3686	138655	312624
3687	138692	312583
3688	138727	312541
3689	138762	312497
3690	138798	312457
3691	138833	312413
3692	138867	312368
3693	138887	312289
3694	138920	312242
3695	138956	312200
3696	138990	312154
3697	139024	312110
3698	139060	312068
3699	139095	312026
3700	139131	311982
3701	139164	311936
3702	139199	311891
3703	139233	311845
3704	139260	311786
3705	139293	311738
3706	139326	311690
3707	139360	311643
3708	139394	311598
3709	139428	311553
3710	139462	311508
3711	139497	311464
3712	139532	311420
3713	139567	311377
3714	139603	311336
3715	139637	311290
3716	139671	311244
3717	139706	311201
3718	139740	311156
3719	139773	311108
3720	139807	311063
3721	139842	311019
3722	139875	310972
3723	139909	310926
3724	139943	310881
3725	139976	310833
3726	140010	310788
3727	140046	310747
3728	140081	310703
3729	140115	310657
3730	140150	310615
3731	140186	310573
3732	140221	310529
3733	140255	310486
3734	140289	310440
3735	140324	310396
3736	140359	310353
3737	140395	310313
3738	140430	310268
3739	140464	310224
3740	140497	310176
3741	140533	310135
3742	140569	310094
3743	140604	310050
3744	140640	310009
3745	140676	309968
3746	140710	309924
3747	140744	309879
3748	140778	309833
3749	140813	309788
3750	140848	309746
3751	140883	309703
3752	140917	309657
3753	140951	309613
3754	140986	309568
3755	141019	309522
3756	141053	309476
3757	141087	309431
3758	141123	309389
3759	141158	309347
3760	141193	309304
3761	141229	309262
3762	141264	309221
3763	141300	309179
3764	141336	309137
3765	141372	309096
3766	141406	309052
3767	141441	309009
3768	141477	308967
3769	141510	308920
3770	141545	308877
3771	141582	308838
3772	141617	308796
3773	141654	308756
3774	141690	308716
3775	141725	308673
3776	141760	308631
3777	141797	308591
3778	141832	308549
3779	141869	308509
3780	141906	308471
3781	141945	308436
3782	141981	308395
3783	142016	308352
3784	142051	308310
3785	142088	308271
3786	142125	308233
3787	142163	308196
3788	142199	308155
3789	142234	308112
3790	142269	308069
3791	142304	308025
3792	142339	307982
3793	142374	307939
3794	142409	307897
3795	142448	307862
3796	142482	307817
3797	142517	307773
3798	142552	307730
3799	142586	307685
3800	142621	307644
3801	142657	307603
3802	142692	307560
3803	142727	307516
3804	142763	307477
3805	142799	307435
3806	142834	307391
3807	142868	307346
3808	142902	307302
3809	142938	307260
3810	142974	307221
3811	143009	307178
3812	143045	307137
3813	143081	307096
3814	143118	307056
3815	143153	307015
3816	143189	306974
3817	143225	306933
3818	143260	306890
3819	143296	306849
3820	143331	306806
3821	143366	306764
3822	143401	306720
3823	143435	306676
3824	143471	306634
3825	143505	306590
3826	143541	306550
3827	143576	306507
3828	143612	306464
3829	143647	306423
3830	143683	306382
3831	143717	306338
3832	143751	306293
3833	143785	306247
3834	143821	306206
3835	143856	306164
3836	143891	306121
3837	143926	306078
3838	143961	306034
3839	143995	305990
3840	144029	305945
3841	144064	305901
3842	144096	305854
3843	144129	305807
3844	144163	305760
3845	144197	305716
3846	144230	305670
3847	144265	305625
3848	144299	305582
3849	144333	305536
3850	144367	305491
3851	144402	305450
3852	144435	305403
3853	144470	305359
3854	144505	305317
3855	144540	305273
3856	144573	305227
3857	144607	305182
3858	144641	305137
3859	144678	305098
3860	144712	305055
3861	144749	305016
3862	144783	304971
3863	144820	304931
3864	144856	304892
3865	144891	304848
3866	144925	304804
3867	144959	304760
3868	144993	304715
3869	145029	304673
3870	145064	304631
3871	145098	304587
3872	145133	304543
3873	145168	304500
3874	145203	304458
3875	145237	304413
3876	145271	304368
3877	145304	304323
3878	145340	304282
3879	145376	304240
3880	145410	304196
3881	145445	304153
3882	145479	304110
3883	145513	304065
3884	145546	304017
3885	145580	303973
3886	145624	303948
3887	145659	303905
3888	145695	303865
3889	145729	303820
3890	145763	303776
3891	145798	303734
3892	145833	303691
3893	145868	303650
3894	145903	303606
3895	145938	303563
3896	145971	303518
3897	146006	303474
3898	146040	303429
3899	146081	303400
3900	146096	303316
3901	146129	303268
3902	146164	303225
3903	146197	303179
3904	146230	303133
3905	146263	303087
3906	146297	303042
3907	146332	302999
3908	146367	302956
3909	146401	302911
3910	146434	302866
3911	146468	302821
3912	146501	302775
3913	146536	302731
3914	146570	302688
3915	146603	302640
3916	146636	302594
3917	146670	302549
3918	146705	302506
3919	146740	302465
3920	146773	302418
3921	146809	302377
3922	146844	302336
3923	146879	302292
3924	146914	302251
3925	146949	302208
3926	146984	302165
3927	147019	302123
3928	147055	302082
3929	147088	302036
3930	147121	301990
3931	147156	301947
3932	147190	301902
3933	147217	301844
3934	147249	301796
3935	147283	301752
3936	147319	301710
3937	147353	301667
3938	147389	301625
3939	147412	301558
3940	147446	301514
3941	147482	301473
3942	147518	301435
3943	147553	301391
3944	147589	301351
3945	147624	301310
3946	147658	301266
3947	147694	301225
3948	147732	301189
3949	147767	301146
3950	147802	301104
3951	147836	301060
3952	147873	301021
3953	147909	300981
3954	147947	300945
3955	147984	300906
3956	148021	300869
3957	148057	300828
3958	148106	300813
3959	148151	300792
3960	148187	300751
3961	148224	300714
3962	148263	300679
3963	148301	300643
3964	148338	300605
3965	148373	300563
3966	148409	300522
3967	148444	300480
3968	148480	300439
3969	148515	300398
3970	148553	300360
3971	148588	300319
3972	148623	300278
3973	148658	300234
3974	148691	300189
3975	148728	300149
3976	148764	300110
3977	148798	300066
3978	148834	300025
3979	148871	299986
3980	148903	299939
3981	148939	299897
3982	148973	299855
3983	149007	299810
3984	149042	299767
3985	149076	299724
3986	149112	299683
3987	149147	299642
3988	149183	299600
3989	149218	299558
3990	149252	299514
3991	149288	299475
3992	149323	299431
3993	149358	299390
3994	149393	299348
3995	149428	299306
3996	149448	299232
3997	149474	299172
3998	149506	299125
3999	149541	299083
4000	149577	299041
4001	149614	299004
4002	149650	298964
4003	149685	298923
4004	149723	298885
4005	149744	298815
4006	149777	298769
4007	149812	298727
4008	149847	298685
4009	149885	298650
4010	149921	298608
4011	149956	298566
4012	149990	298523
4013	150026	298482
4014	150060	298438
4015	150094	298395
4016	150129	298352
4017	150165	298312
4018	150200	298269
4019	150234	298226
4020	150269	298184
4021	150305	298144
4022	150340	298102
4023	150375	298059
4024	150410	298017
4025	150444	297974
4026	150480	297934
4027	150513	297889
4028	150550	297850
4029	150585	297808
4030	150620	297766
4031	150656	297726
4032	150690	297682
4033	150726	297642
4034	150763	297604
4035	150798	297561
4036	150832	297518
4037	150869	297478
4038	150904	297437
4039	150939	297395
4040	150976	297356
4041	151011	297315
4042	151045	297272
4043	151080	297228
4044	151113	297183
4045	151152	297150
4046	151187	297107
4047	151221	297064
4048	151258	297024
4049	151292	296982
4050	151326	296937
4051	151359	296891
4052	151392	296846
4053	151427	296802
4054	151460	296758
4055	151495	296715
4056	151529	296671
4057	151564	296630
4058	151599	296587
4059	151633	296543
4060	151667	296499
4061	151702	296458
4062	151736	296415
4063	151773	296376
4064	151807	296332
4065	151840	296287
4066	151875	296244
4067	151909	296200
4068	151944	296158
4069	151980	296119
4070	152016	296079
4071	152051	296036
4072	152086	295995
4073	152121	295953
4074	152154	295908
4075	152190	295866
4076	152225	295825
4077	152259	295781
4078	152294	295739
4079	152327	295695
4080	152343	295615
4081	152375	295568
4082	152410	295525
4083	152446	295486
4084	152500	295480
4085	152535	295439
4086	152568	295394
4087	152628	295401
4088	152686	295403
4089	152763	295443
4090	152993	295776
4091	153235	296135
4092	153462	296464
4093	153751	296913
4094	154054	297387
4095	154392	297929
4096	154645	298307
4097	154818	298529
4098	154855	298491
4099	154907	298479
4100	154976	298502
4101	155040	298516
4102	155103	298526
4103	155166	298536
4104	155215	298521
4105	155288	298551
4106	155353	298564
4107	155417	298576
4108	155485	298596
4109	155550	298612
4110	155616	298626
4111	155680	298639
4112	155747	298657
4113	155812	298672
4114	155882	298695
4115	155946	298708
4116	156013	298725
4117	156077	298737
4118	156139	298745
4119	156213	298777
4120	156279	298792
4121	156343	298805
4122	156409	298821
4123	156474	298834
4124	156539	298847
4125	156605	298864
4126	156648	298835
4127	156708	298839
4128	156775	298856
4129	156818	298828
4130	156883	298841
4131	156946	298852
4132	157013	298869
4133	157078	298881
4134	157143	298895
4135	157206	298905
4136	157257	298891
4137	157314	298890
4138	157380	298905
4139	157441	298911
4140	157506	298924
4141	157574	298943
4142	157645	298967
4143	157719	298996
4144	157786	299014
4145	157854	299033
4146	157921	299049
4147	157986	299061
4148	158063	299098
4149	158132	299117
4150	158198	299132
4151	158257	299133
4152	158304	299112
4153	158366	299120
4154	158436	299142
4155	158503	299158
4156	158570	299173
4157	158635	299187
4158	158700	299199
4159	158765	299211
4160	158832	299228
4161	158899	299244
4162	158965	299259
4163	159033	299276
4164	159099	299291
4165	159164	299303
4166	159227	299311
4167	159277	299295
4168	159326	299276
4169	159381	299270
4170	159436	299263
4171	159491	299256
4172	159542	299241
4173	159591	299224
4174	159647	299219
4175	159716	299238
4176	159784	299256
4177	159835	299241
4178	159894	299242
4179	159952	299241
4180	160017	299253
4181	160079	299258
4182	160144	299270
4183	160207	299278
4184	160275	299294
4185	160337	299301
4186	160393	299295
4187	160456	299304
4188	160527	299327
4189	160601	299354
4190	160673	299379
4191	160740	299394
4192	160807	299408
4193	160874	299424
4194	160940	299437
4195	161011	299459
4196	161079	299476
4197	161156	299510
4198	161222	299523
4199	161290	299539
4200	161363	299565
4201	161432	299584
4202	161497	299593
4203	161558	299598
4204	161621	299605
4205	161681	299606
4206	161750	299625
4207	161822	299648
4208	161894	299672
4209	161964	299692
4210	162035	299714
4211	162109	299740
4212	162176	299755
4213	162242	299767
4214	162315	299792
4215	162390	299821
4216	162457	299835
4217	162527	299854
4218	162602	299883
4219	162675	299908
4220	162745	299928
4221	162817	299951
4222	162888	299971
4223	162961	299996
4224	163026	300006
4225	163093	300020
4226	163162	300037
4227	163224	300041
4228	163287	300049
4229	163351	300056
4230	163417	300069
4231	163480	300074
4232	163543	300080
4233	163609	300092
4234	163674	300102
4235	163741	300114
4236	163808	300129
4237	163877	300145
4238	163943	300156
4239	164010	300170
4240	164076	300181
4241	164139	300187
4242	164209	300205
4243	164276	300219
4244	164343	300232
4245	164409	300243
4246	164465	300235
4247	164511	300209
4248	164558	300186
4249	164611	300174
4250	164670	300172
4251	164731	300173
4252	164784	300161
4253	164847	300166
4254	164908	300167
4255	164970	300171
4256	165033	300177
4257	165096	300182
4258	165124	300123
4259	165177	300111
4260	165226	300090
4261	165275	300071
4262	165336	300071
4263	165401	300081
4264	165465	300088
4265	165515	300069
4266	165564	300050
4267	165617	300035
4268	165686	300051
4269	165742	300043
4270	165793	300028
4271	165851	300023
4272	165917	300034
4273	165975	300029
4274	166042	300041
4275	166097	300032
4276	166160	300037
4277	166224	300043
4278	166287	300047
4279	166355	300061
4280	166422	300073
4281	166487	300082
4282	166541	300069
4283	166603	300073
4284	166666	300077
4285	166728	300080
4286	166790	300082
4287	166851	300083
4288	166914	300088
4289	166978	300093
4290	167038	300093
4291	167090	300077
4292	167138	300055
4293	167195	300047
4294	167248	300034
4295	167310	300037
4296	167374	300043
4297	167435	300043
4298	167494	300041
4299	167554	300038
4300	167606	300023
4301	167664	300019
4302	167732	300031
4303	167793	300032
4304	167853	300030
4305	167914	300031
4306	167980	300040
4307	168046	300049
4308	168113	300060
4309	168181	300073
4310	168250	300087
4311	168319	300101
4312	168354	300056
4313	168418	300062
4314	168485	300072
4315	168551	300081
4316	168606	300069
4317	168664	300064
4318	168722	300060
4319	168783	300060
4320	168843	300056
4321	168903	300056
4322	168966	300059
4323	169024	300054
4324	169086	300054
4325	169147	300054
4326	169210	300059
4327	169275	300064
4328	169339	300070
4329	169401	300072
4330	169462	300071
4331	169522	300068
4332	169583	300068
4333	169641	300062
4334	169705	300066
4335	169770	300073
4336	169833	300077
4337	169894	300076
4338	169956	300078
4339	170017	300077
4340	170074	300069
4341	170122	300046
4342	170184	300045
4343	170245	300045
4344	170293	300022
4345	170340	299997
4346	170387	299972
4347	170451	299975
4348	170512	299974
4349	170574	299975
4350	170636	299977
4351	170698	299977
4352	170758	299974
4353	170821	299977
4354	170887	299985
4355	170936	299963
4356	170997	299961
4357	171060	299964
4358	171122	299965
4359	171183	299963
4360	171242	299959
4361	171293	299940
4362	171345	299923
4363	171404	299919
4364	171477	299938
4365	171545	299949
4366	171598	299933
4367	171648	299913
4368	171699	299894
4369	171753	299880
4370	171815	299880
4371	171882	299890
4372	171950	299900
4373	172020	299914
4374	172092	299932
4375	172164	299950
4376	172238	299971
4377	172270	299918
4378	172348	299946
4379	172432	299984
4380	172506	300006
4381	172579	300024
4382	172643	300028
4383	172712	300040
4384	172775	300043
4385	172846	300058
4386	172912	300064
4387	172974	300063
4388	173041	300072
4389	173118	300098
4390	173191	300116
4391	173260	300129
4392	173314	300113
4393	173362	300089
4394	173427	300094
4395	173498	300110
4396	173559	300107
4397	173627	300117
4398	173696	300128
4399	173764	300139
4400	173815	300119
4401	173885	300132
4402	173956	300147
4403	174024	300157
4404	174088	300159
4405	174154	300165
4406	174232	300191
4407	174296	300195
4408	174363	300203
4409	174430	300209
4410	174495	300214
4411	174563	300224
4412	174630	300230
4413	174697	300238
4414	174766	300249
4415	174833	300258
4416	174903	300270
4417	174968	300274
4418	175036	300283
4419	175101	300287
4420	175168	300293
4421	175234	300300
4422	175302	300308
4423	175368	300314
4424	175433	300319
4425	175498	300321
4426	175551	300305
4427	175614	300305
4428	175676	300303
4429	175736	300299
4430	175798	300298
4431	175860	300295
4432	175921	300293
4433	175980	300286
4434	176029	300261
4435	176081	300243
4436	176135	300228
4437	176195	300223
4438	176256	300220
4439	176319	300220
4440	176382	300219
4441	176444	300217
4442	176507	300217
4443	176571	300219
4444	176632	300215
4445	176693	300211
4446	176754	300208
4447	176817	300207
4448	176881	300210
4449	176943	300207
4450	177011	300215
4451	177072	300212
4452	177133	300207
4453	177195	300206
4454	177254	300198
4455	177315	300195
4456	177375	300190
4457	177438	300188
4458	177506	300196
4459	177567	300192
4460	177628	300188
4461	177688	300183
4462	177750	300181
4463	177812	300178
4464	177865	300159
4465	177912	300132
4466	177965	300115
4467	178020	300101
4468	178076	300087
4469	178128	300068
4470	178180	300049
4471	178231	300027
4472	178277	299998
4473	178327	299975
4474	178376	299952
4475	178433	299941
4476	178487	299925
4477	178550	299923
4478	178610	299917
4479	178672	299914
4480	178744	299929
4481	178829	299965
4482	178900	299976
4483	178967	299982
4484	179035	299989
4485	179102	299995
4486	179168	299997
4487	179236	300005
4488	179305	300013
4489	179371	300017
4490	179436	300019
4491	179505	300028
4492	179587	300058
4493	179653	300062
4494	179718	300063
4495	179781	300061
4496	179841	300056
4497	179910	300064
4498	179962	300044
4499	180008	300014
4500	180061	299995
4501	180122	299991
4502	180183	299986
4503	180224	299947
4504	180284	299940
4505	180347	299938
4506	180409	299934
4507	180471	299931
4508	180532	299926
4509	180596	299926
4510	180657	299921
4511	180717	299913
4512	180776	299905
4513	180839	299903
4514	180900	299898
4515	180959	299890
4516	181010	299867
4517	181059	299842
4518	181107	299815
4519	181160	299796
4520	181221	299790
4521	181282	299786
4522	181340	299775
4523	181403	299773
4524	181464	299767
4525	181526	299762
4526	181591	299764
4527	181654	299762
4528	181714	299755
4529	181776	299750
4530	181840	299750
4531	181902	299745
4532	181962	299737
4533	182013	299716
4534	182073	299708
4535	182134	299703
4536	182196	299698
4537	182259	299695
4538	182321	299691
4539	182382	299685
4540	182441	299677
4541	182505	299675
4542	182568	299672
4543	182632	299671
4544	182697	299671
4545	182758	299666
4546	182821	299662
4547	182882	299657
4548	182945	299654
4549	183000	299638
4550	183048	299610
4551	183094	299579
4552	183148	299562
4553	183202	299544
4554	183259	299531
4555	183315	299517
4556	183377	299512
4557	183443	299514
4558	183505	299509
4559	183570	299510
4560	183630	299501
4561	183682	299480
4562	183730	299453
4563	183780	299427
4564	183825	299396
4565	183891	299397
4566	183951	299389
4567	184007	299374
4568	184057	299350
4569	184107	299325
4570	184156	299299
4571	184215	299289
4572	184281	299291
4573	184344	299287
4574	184403	299277
4575	184462	299268
4576	184512	299242
4577	184560	299216
4578	184608	299187
4579	184666	299175
4580	184719	299155
4581	184770	299133
4582	184830	299123
4583	184890	299116
4584	184953	299112
4585	185014	299105
4586	185069	299089
4587	185121	299067
4588	185172	299044
4589	185222	299019
4590	185275	298999
4591	185330	298982
4592	185382	298961
4593	185430	298932
4594	185486	298917
4595	185552	298918
4596	185614	298913
4597	185673	298902
4598	185720	298873
4599	185781	298866
4600	185848	298868
4601	185898	298842
4602	185950	298821
4603	186001	298797
4604	186059	298786
4605	186108	298759
4606	186157	298733
4607	186217	298724
4608	186276	298712
4609	186329	298692
4610	186384	298675
4611	186436	298653
4612	186486	298628
4613	186538	298606
4614	186590	298585
4615	186638	298556
4616	186691	298535
4617	186740	298510
4618	186795	298492
4619	186853	298480
4620	186920	298481
4621	186984	298479
4622	187039	298462
4623	187097	298449
4624	187150	298429
4625	187212	298423
4626	187268	298407
4627	187329	298398
4628	187388	298388
4629	187441	298367
4630	187501	298359
4631	187558	298344
4632	187624	298344
4633	187691	298346
4634	187761	298352
4635	187829	298355
4636	187892	298351
4637	187956	298347
4638	188025	298351
4639	188091	298351
4640	188154	298347
4641	188210	298330
4642	188270	298321
4643	188334	298317
4644	188396	298311
4645	188457	298303
4646	188525	298306
4647	188591	298306
4648	188625	298254
4649	188684	298243
4650	188749	298240
4651	188810	298233
4652	188879	298237
4653	188946	298238
4654	189010	298234
4655	189068	298221
4656	189116	298192
4657	189170	298173
4658	189233	298168
4659	189282	298140
4660	189338	298123
4661	189399	298114
4662	189461	298107
4663	189519	298094
4664	189569	298069
4665	189618	298041
4666	189664	298009
4667	189711	297978
4668	189763	297955
4669	189812	297928
4670	189862	297902
4671	189913	297877
4672	189967	297858
4673	190020	297836
4674	190067	297806
4675	190116	297778
4676	190169	297757
4677	190230	297748
4678	190296	297747
4679	190352	297730
4680	190412	297719
4681	190482	297725
4682	190539	297709
4683	190595	297693
4684	190662	297693
4685	190730	297696
4686	190802	297703
4687	190862	297693
4688	190930	297694
4689	191004	297705
4690	191075	297713
4691	191138	297706
4692	191202	297701
4693	191259	297686
4694	191314	297667
4695	191347	297614
4696	191383	297567
4697	191423	297524
4698	191461	297480
4699	191502	297439
4700	191547	297405
4701	191595	297376
4702	191657	297369
4703	191717	297357
4704	191782	297353
4705	191843	297345
4706	191903	297334
4707	191964	297325
4708	192027	297318
4709	192086	297305
4710	192150	297300
4711	192210	297289
4712	192271	297280
4713	192323	297256
4714	192372	297228
4715	192429	297212
4716	192491	297205
4717	192553	297197
4718	192615	297188
4719	192674	297176
4720	192736	297167
4721	192801	297164
4722	192864	297157
4723	192926	297149
4724	192991	297145
4725	193056	297142
4726	193122	297139
4727	193194	297146
4728	193258	297141
4729	193326	297142
4730	193389	297135
4731	193454	297131
4732	193534	297150
4733	193587	297128
4734	193641	297107
4735	193698	297091
4736	193760	297083
4737	193838	297098
4738	193900	297089
4739	193958	297076
4740	194019	297065
4741	194080	297054
4742	194142	297045
4743	194201	297032
4744	194262	297022
4745	194321	297009
4746	194387	297007
4747	194448	296997
4748	194512	296991
4749	194571	296977
4750	194634	296969
4751	194695	296959
4752	194757	296951
4753	194820	296942
4754	194883	296936
4755	194944	296926
4756	195007	296918
4757	195040	296864
4758	195098	296850
4759	195156	296833
4760	195202	296801
4761	195257	296780
4762	195318	296770
4763	195366	296741
4764	195419	296716
4765	195468	296689
4766	195520	296664
4767	195568	296634
4768	195629	296623
