author_type,district,floor,floors_count,kitchen_meters,price,rooms_count,street,total_meters,underground,is_studio,house_age,latitude,longitude,distance_to_metro_km,distance_to_center_km,has_metro,metro_zone,effective_metro_distance,distance_to_NSU_km
real_estate_agent,Кировский,8.0,10.0,8.0,8.7,3.0,Дмитрия Шмонина,87.0,Площадь Маркса,0,4,54.943173,82.95886,5.91,9.978870980168235,0,Автомобильная,0.0,14.049315398095235
real_estate_agent,Заельцовский,2.0,9.0,10.0,8.65,3.0,Дуси Ковальчук,60.8,Площадь Гарина-Михайловского,0,46,55.049292,82.887848,1.717,2.972318171973942,1,Транспортная,1.717,26.393668903707333
real_estate_agent,Кировский,8.0,9.0,7.1,5.68,3.0,Петухова,63.3,Площадь Маркса,0,49,54.93856,82.909704,4.939,10.209000659305914,0,Автомобильная,0.0,15.828954703650131
real_estate_agent,Ленинский,8.0,9.0,7.9,5.6,3.0,Невельского,60.5,Площадь Маркса,0,39,54.993045,82.825055,4.694,7.349941940404865,1,Автомобильная,4.694,23.912003896250948
real_estate_agent,Дзержинский,3.0,5.0,9.0,5.87,3.0,Республиканская,73.0,Березовая Роща,0,69,55.073633,82.982279,3.888,6.235302297836869,1,Автомобильная,3.888,26.556109310957673
real_estate_agent,Октябрьский,5.0,5.0,6.0,6.6,3.0,Гаранина,60.0,Золотая Нива,0,60,55.028997,82.962363,1.267,2.675235676494487,1,Комфортная,1.267,22.26666951243094
real_estate_agent,Железнодорожный,13.0,25.0,10.0,15.5,3.0,Фабричная,69.0,Площадь Гарина-Михайловского,0,5,55.025286,82.89675,1.139,1.6041450214512063,1,Комфортная,1.139,23.813578913695125
real_estate_agent,Заельцовский,3.0,10.0,25.5,16.0,3.0,Холодильная,76.8,Площадь Гарина-Михайловского,0,18,55.050504,82.884245,1.944,3.229855426051341,1,Транспортная,1.944,26.625514406514085
real_estate_agent,Октябрьский,14.0,24.0,24.0,15.5,3.0,Большевистская,71.5,Речной вокзал,0,2,54.991981,82.978003,3.212,5.6125081723724985,1,Автомобильная,3.212,18.090761930006284
real_estate_agent,Октябрьский,14.0,16.0,27.0,11.55,3.0,Выборная,83.0,Золотая Нива,0,9,55.003033,83.028165,5.091,7.501406214132277,1,Автомобильная,5.091,18.221928906981834
real_estate_agent,Центральный,6.0,9.0,35.0,17.8,3.0,Ольги Жилиной,83.0,Сибирская,0,10,55.035792,82.934758,0.96,1.1065684143611694,1,Комфортная,0.96,23.670639163020663
real_estate_agent,Железнодорожный,4.0,24.0,16.3,13.9,3.0,Дмитрия Шамшурина,64.3,Площадь Гарина-Михайловского,0,6,55.031597,82.90055,0.427,1.2772925444426062,1,Пешеходная,0.427,24.286771679373576
real_estate_agent,Дзержинский,7.0,25.0,14.7,9.0,3.0,Гоголя,52.9,Березовая Роща,0,2,55.047317,82.966208,1.015,3.4847132827351004,1,Комфортная,1.015,24.07987415750876
real_estate_agent,Кировский,7.0,9.0,12.7,11.8,3.0,Ватутина,89.7,Площадь Маркса,0,21,54.981185,82.902957,0.449,5.559216379054511,0,Пешеходная,0.0,19.578508493546256
real_estate_agent,Ленинский,1.0,2.0,6.3,4.05,3.0,1-й Порядковый переулок,52.7,Площадь Маркса,0,71,54.991444,82.821633,4.865,7.6305934978858465,1,Автомобильная,4.865,23.947431916793946
real_estate_agent,Советский,1.0,5.0,6.0,5.1,3.0,Универсальная,56.2,Площадь Маркса,0,21,54.864539,82.973376,13.992,18.72452227170826,0,Удалённая,0.0,8.070750106049681
real_estate_agent,Кировский,5.0,10.0,8.5,5.2,3.0,Виктора Шевелева,58.0,Площадь Маркса,0,9,54.946271,82.972478,6.306,9.901814143612532,0,Автомобильная,0.0,13.81380211017899
realtor,Октябрьский,12.0,27.0,8.0,17.9,3.0,Лескова,80.0,Октябрьская,0,11,55.024605,82.954979,1.195,2.2867656422581515,1,Комфортная,1.195,22.00175961603387
real_estate_agent,Железнодорожный,5.0,5.0,6.0,7.95,3.0,Омская,56.4,Площадь Гарина-Михайловского,0,63,55.039223,82.897442,0.447,1.7780463800289616,1,Пешеходная,0.447,25.11846765256138
real_estate_agent,Октябрьский,16.0,25.0,12.2,14.28,3.0,Бориса Богаткова,94.6,Золотая Нива,0,17,55.035576,82.977275,0.239,3.671783916825628,1,Пешеходная,0.239,22.613440360688063
real_estate_agent,Октябрьский,9.0,10.0,8.5,8.7,3.0,В. Высоцкого,65.0,Золотая Нива,0,29,55.031654,83.010737,2.332,5.757231283879063,1,Транспортная,2.332,21.57802891302322
real_estate_agent,Октябрьский,7.0,9.0,6.8,8.2,3.0,Нижегородская,59.4,Речной вокзал,0,50,55.01167,82.951484,0.918,2.854210441162407,1,Комфортная,0.918,20.791688617046738
real_estate_agent,Кировский,6.0,10.0,12.7,7.15,3.0,Виктора Шевелева,85.9,Площадь Маркса,0,8,54.945417,82.970807,6.285,9.95642136367126,0,Автомобильная,0.0,13.796256310497666
realtor,Заельцовский,2.0,10.0,8.8,6.1,3.0,Линейная,66.6,Маршала Покрышкина,0,32,55.053454,82.931147,1.004,2.6780263583970405,1,Комфортная,1.004,25.549909702336066
real_estate_agent,Кировский,4.0,5.0,5.7,6.89,3.0,Зорге,60.9,Площадь Маркса,0,9,54.935188,82.906101,5.277,10.600495082910257,0,Автомобильная,0.0,15.756832088843229
real_estate_agent,Кировский,8.0,10.0,22.0,9.0,3.0,Зорге,88.6,Площадь Маркса,0,9,54.931469,82.914905,5.777,10.98016793372422,0,Автомобильная,0.0,15.060390196759787
real_estate_agent,Октябрьский,11.0,17.0,14.6,9.2,3.0,Гаранина,60.0,Золотая Нива,0,5,55.026721,82.970493,1.242,3.213213183050905,1,Комфортная,1.242,21.839560691513842
real_estate_agent,Заельцовский,4.0,5.0,20.0,19.5,3.0,Победы,97.9,Заельцовская,0,11,55.067412,82.878074,2.389,4.943222495715981,1,Транспортная,2.389,28.453470313136318
real_estate_agent,Ленинский,2.0,9.0,11.0,6.99,3.0,Степная,65.1,Площадь Маркса,0,38,54.976571,82.861302,2.316,7.052375376641824,1,Транспортная,2.316,20.97749313649332
real_estate_agent,Калининский,9.0,10.0,10.6,8.0,3.0,Свечникова,64.4,Заельцовская,0,3,55.111068,82.944774,6.141,9.128475548232233,1,Автомобильная,6.141,31.23038233154712
real_estate_agent,Калининский,10.0,12.0,16.5,9.5,3.0,Имени генерал-майора А.Н. Рожкина,83.4,Заельцовская,0,3,55.110326,82.924858,5.76,8.917941602322847,1,Автомобильная,5.76,31.563824775934787
real_estate_agent,Заельцовский,3.0,16.0,7.0,5.1,3.0,Солидарности,58.0,Заельцовская,0,22,55.155515,82.960423,11.155,14.16862038037262,1,Удалённая,11.155,35.71588842591933
real_estate_agent,Железнодорожный,1.0,5.0,6.4,7.1,3.0,Советская,58.1,Площадь Ленина,0,58,55.033341,82.914321,0.522,0.5259120483955957,1,Комфортная,0.522,24.021016581696998
real_estate_agent,Кировский,7.0,9.0,7.1,4.5,3.0,Зорге,63.3,Площадь Маркса,0,56,54.927801,82.920924,6.262,11.382400068452077,0,Автомобильная,0.0,14.503345842668848
real_estate_agent,Октябрьский,2.0,10.0,8.8,10.5,3.0,Белинского,64.6,Октябрьская,0,36,55.022587,82.943947,0.519,1.719182228901518,1,Комфортная,0.519,22.093520471925785
real_estate_agent,Кировский,2.0,9.0,13.0,6.5,3.0,Виктора Уса,65.2,Площадь Маркса,0,10,54.941311,82.88633,4.601,10.116900561188604,0,Автомобильная,0.0,17.163525694009856
real_estate_agent,Октябрьский,2.0,4.0,9.0,12.0,3.0,Большевистская,80.0,Речной вокзал,0,4,55.001556,82.951871,1.248,3.759822994072561,1,Комфортная,1.248,19.77611416233679
real_estate_agent,Калининский,7.0,10.0,13.4,8.6,3.0,Мясниковой,73.3,Заельцовская,0,3,55.108797,82.932018,5.673,8.7745199528645,1,Автомобильная,5.673,31.24999757228126
real_estate_agent,Дзержинский,5.0,6.0,25.0,6.5,3.0,проспект Дзержинского,78.0,Золотая Нива,0,3,55.055857,82.976907,2.043,4.594073309127611,1,Транспортная,2.043,24.7599760278364
real_estate_agent,Центральный,5.0,10.0,11.1,18.5,3.0,Орджоникидзе,88.5,Площадь Ленина,0,17,55.031659,82.931057,0.698,0.6969605111725812,1,Комфортная,0.698,23.361224892333354
real_estate_agent,Кировский,8.0,9.0,9.0,5.0,3.0,Зорге,60.0,Площадь Маркса,0,40,54.93479,82.925298,5.6,10.609752604462596,0,Автомобильная,0.0,14.810935734824447
real_estate_agent,Октябрьский,2.0,11.0,8.7,7.32,3.0,Большевистская,59.6,Речной вокзал,0,28,54.99555,82.96416,2.277,4.752531539730892,1,Транспортная,2.277,18.826407362839085
real_estate_agent,Железнодорожный,4.0,14.0,12.3,14.0,3.0,1905 года,77.7,Красный проспект,0,30,55.044825,82.907709,0.714,1.8206948140528847,1,Комфортная,0.714,25.34484544042652
real_estate_agent,Советский,9.0,9.0,7.0,5.65,3.0,Русская,63.0,Площадь Маркса,0,21,54.846809,83.041837,17.709,21.813198891804245,0,Удалённая,0.0,3.3650915668316257
real_estate_agent,Центральный,3.0,21.0,4.0,16.499999,3.0,Писарева,71.32,Гагаринская,0,3,55.048993,82.925604,0.72,2.1193151750334414,1,Комфортная,0.72,25.246769320169264
real_estate_agent,Октябрьский,2.0,17.0,5.0,16.5,3.0,Никитина,82.3,Речной вокзал,0,2,55.006523,82.956731,1.252,3.502084445640281,1,Комфортная,1.252,20.130641569229695
real_estate_agent,Калининский,12.0,17.0,18.0,8.29,3.0,Красный проспект,61.0,Заельцовская,0,6,55.107757,82.924508,5.474,8.631731167861496,1,Автомобильная,5.474,31.303395686904558
real_estate_agent,Кировский,6.0,9.0,6.4,4.8,3.0,Зорге,65.5,Площадь Маркса,0,40,54.935948,82.921786,5.407,10.47680651068138,0,Автомобильная,0.0,15.06281060780051
real_estate_agent,Первомайский,3.0,3.0,17.0,3.5,3.0,Первомайская,54.0,Золотая Нива,0,93,54.965931,83.118346,12.092,14.503689754644345,0,Удалённая,0.0,13.690617498201563
real_estate_agent,Железнодорожный,4.0,5.0,17.0,14.8,3.0,Депутатская,93.0,Площадь Ленина,0,57,55.027991,82.910782,0.66,0.6610592634522126,1,Комфортная,0.66,23.611905613817047
real_estate_agent,Кировский,4.0,11.0,8.5,4.5,3.0,Виктора Шевелева,58.6,Спортивная,0,4,54.948127,82.976098,6.296,9.788993740820851,0,Автомобильная,0.0,13.857356124659477
real_estate_agent,Октябрьский,9.0,10.0,12.0,9.7,3.0,Татьяны Снежиной,86.2,Золотая Нива,0,15,55.02171,83.01133,2.875,5.869149180782775,1,Транспортная,2.875,20.498686614846505
real_estate_agent,Ленинский,2.0,19.0,18.3,12.0,3.0,Ясный Берег,63.6,Площадь Гарина-Михайловского,0,7,55.017787,82.894369,1.987,2.157561538154857,1,Транспортная,1.987,23.194370563120525
realtor,Октябрьский,20.0,25.0,19.0,14.6,3.0,Шевченко,56.0,Октябрьская,0,4,55.018216,82.93253,0.43,1.536101617246538,1,Пешеходная,0.43,21.989771023776264
real_estate_agent,Ленинский,15.0,26.0,20.0,7.3,3.0,Забалуева,56.4,Площадь Маркса,0,5,54.989894,82.836904,3.876,6.958495799485818,1,Автомобильная,3.876,23.12608741333408
real_estate_agent,Заельцовский,5.0,18.0,25.0,13.2,3.0,Аэропорт,82.0,Заельцовская,0,3,55.080158,82.901799,2.451,5.684286936281938,1,Транспортная,2.451,29.02775942183817
real_estate_agent,Октябрьский,5.0,27.0,11.8,10.0,3.0,Вилюйская,93.8,Золотая Нива,0,13,55.002067,83.005105,4.366,6.236913782225923,1,Автомобильная,4.366,18.51568919289332
real_estate_agent,Кировский,10.0,10.0,13.0,6.7,3.0,Виктора Шевелева,87.0,Площадь Маркса,0,8,54.945221,82.965965,6.069,9.88188289333513,0,Автомобильная,0.0,13.95787121709956
real_estate_agent,Октябрьский,9.0,10.0,12.0,5.75,3.0,Татьяны Снежиной,57.5,Золотая Нива,0,4,55.020972,83.012157,2.967,5.934821167485382,1,Транспортная,2.967,20.405807456933495
real_estate_agent,Кировский,3.0,5.0,6.0,4.34,3.0,Петухова,59.0,Площадь Маркса,0,9,54.938596,82.904826,4.891,10.230603863994364,0,Автомобильная,0.0,16.065335565502487
real_estate_agent,Кировский,6.0,10.0,8.0,8.5,3.0,Новогодняя,61.9,Студенческая,0,22,54.984006,82.909443,0.58,5.18029507687988,0,Комфортная,0.0,19.571569372262633
real_estate_agent,Кировский,4.0,9.0,6.8,5.5,3.0,Зорге,62.2,Площадь Маркса,0,9,54.93599,82.920681,5.381,10.471793884832769,0,Автомобильная,0.0,15.117758679756667
real_estate_agent,Калининский,1.0,9.0,7.0,8.0,3.0,Народная,55.0,Заельцовская,0,56,55.075113,82.959749,3.496,5.590182201360031,1,Автомобильная,3.496,27.134427502718662
real_estate_agent,Калининский,4.0,10.0,9.0,7.25,3.0,Земнухова,78.5,Заельцовская,0,3,55.108776,82.951098,6.053,8.956487915251044,1,Автомобильная,6.053,30.866140179387042
real_estate_agent,Октябрьский,16.0,22.0,16.0,14.9,3.0,Бориса Богаткова,94.0,Золотая Нива,0,17,55.035132,82.976934,0.277,3.6425562780851175,1,Пешеходная,0.277,22.574066630566644
real_estate_agent,Первомайский,8.0,14.0,12.0,11.0,3.0,Героев Революции,86.5,Золотая Нива,0,10,54.975672,83.083761,9.738,12.050178449728568,0,Удалённая,0.0,14.700599675970496
real_estate_agent,Октябрьский,21.0,25.0,20.3,13.9,3.0,Никитина,61.9,Октябрьская,0,4,55.016197,82.963809,1.595,3.1710862413112557,1,Транспортная,1.595,20.91944756009833
real_estate_agent,Центральный,16.0,17.0,15.0,15.3,3.0,Семьи Шамшиных,77.0,Маршала Покрышкина,0,2,55.047977,82.927401,0.573,2.0297139771244423,1,Комфортная,0.573,25.095775022230363
real_estate_agent,Первомайский,16.0,18.0,5.1,9.1478,3.0,Заречная,56.5,Речной вокзал,0,2,54.977072,83.042951,7.61,9.792786585991635,0,Удалённая,0.0,15.197272055053796
realtor,Центральный,5.0,17.0,13.2,16.0,3.0,Сибревкома,90.8,Октябрьская,0,18,55.022097,82.929134,0.739,1.0545946665437838,1,Комфортная,0.739,22.47242795627316
real_estate_agent,Октябрьский,4.0,9.0,7.0,7.7,3.0,Московская,63.0,Речной вокзал,0,4,55.010932,82.961429,1.524,3.376712261340979,1,Транспортная,1.524,20.446482746380404
realtor,Центральный,5.0,6.0,29.3,15.8,3.0,Каменская,90.8,Сибирская,0,32,55.035895,82.928479,0.637,0.8177188451733298,1,Комфортная,0.637,23.85609777552134
real_estate_agent,Калининский,4.0,13.0,17.0,9.2,3.0,Имени генерал-майора А.Н. Рожкина,85.0,Заельцовская,0,3,55.111459,82.925667,5.892,9.04561326239051,1,Автомобильная,5.892,31.66461995357834
real_estate_agent,Первомайский,4.0,5.0,6.9,4.75,3.0,Звездная,59.4,Речной вокзал,0,53,54.955102,83.068131,10.275,12.586953501681792,0,Удалённая,0.0,12.509145877368717
real_estate_agent,Калининский,3.0,9.0,12.0,3.3,1.0,Курчатова,63.1,Заельцовская,0,49,55.105496,82.964591,6.138,8.835632206531017,1,Автомобильная,6.138,30.27167416412832
real_estate_agent,Октябрьский,13.0,25.0,13.0,14.4,3.0,Ипподромская,75.9,Октябрьская,0,10,55.01947,82.931955,0.468,1.3976181885539118,1,Пешеходная,0.468,22.13008503625986
real_estate_agent,Центральный,2.0,9.0,9.0,9.5,3.0,Гоголя,53.8,Красный проспект,0,18,55.04286,82.92007,0.22,1.41181223370208,1,Пешеходная,0.22,24.78839297195258
real_estate_agent,Калининский,4.0,5.0,6.7,5.3,3.0,Объединения,58.1,Заельцовская,0,60,55.098872,82.97016,5.752,8.269984433333216,1,Автомобильная,5.752,29.4665792072899
real_estate_agent,Ленинский,16.0,16.0,9.8,11.0,4.0,69/1,94.4,Площадь Маркса,0,21,55.001979,82.842312,4.075,5.884707434078323,1,Автомобильная,4.075,23.85413672813159
real_estate_agent,Дзержинский,2.0,9.0,6.8,8.55,4.0,Фрунзе,72.0,Березовая Роща,0,51,55.041642,82.953542,0.212,2.4655494235553537,1,Пешеходная,0.212,23.780872626828472
real_estate_agent,Заельцовский,5.0,16.0,6.0,5.375,4.0,Солидарности,59.0,Заельцовская,0,22,55.15429,82.953371,10.909,13.960271689547575,1,Удалённая,10.909,35.694096903101205
real_estate_agent,Дзержинский,2.0,5.0,7.4,6.4,4.0,Авиастроителей,96.1,Березовая Роща,0,91,55.070443,82.968921,3.207,5.440337372958682,1,Автомобильная,3.207,26.459707489493944
real_estate_agent,Октябрьский,3.0,9.0,6.8,7.7,4.0,Выборная,70.3,Речной вокзал,0,47,54.996108,83.006353,4.618,6.659455990259472,1,Автомобильная,4.618,17.861198775453083
developer,Кировский,1.0,7.0,21.90000000000001,12.99,4.0,Немировича-Данченко,81.2,Площадь Маркса,0,2,54.979351,82.911716,1.043,5.677557333442908,0,Комфортная,0.0,19.072477519414875
real_estate_agent,Ленинский,3.0,9.0,7.1,7.5,4.0,Котовского,70.6,Площадь Маркса,0,6,54.990163,82.864321,2.214,5.708523718955372,1,Транспортная,2.214,21.937488394919995
real_estate_agent,Заельцовский,7.0,12.0,11.0,11.7,4.0,Дуси Ковальчук,72.4,Заельцовская,0,41,55.059281,82.91689,0.275,3.2454235102559803,1,Пешеходная,0.275,26.518210414545027
real_estate_agent,Центральный,5.0,9.0,15.2,7.7,4.0,Крылова,76.0,Маршала Покрышкина,0,54,55.04253,82.934623,0.232,1.6454947809977851,1,Пешеходная,0.232,24.3524533472591
real_estate_agent,Центральный,3.0,10.0,8.7,9.3,4.0,Писарева,77.6,Маршала Покрышкина,0,30,55.050215,82.936698,0.644,2.458465465999433,1,Комфортная,0.644,25.077383881521975
developer,Заельцовский,23.0,23.0,6.2,14.5,4.0,Ляпидевского,96.6,Заельцовская,0,2,55.080926,82.923116,2.528,5.64694599228574,1,Транспортная,2.528,28.55779722556281
real_estate_agent,Ленинский,4.0,9.0,7.0,5.45,4.0,Забалуева,70.7,Площадь Маркса,0,51,54.989791,82.833293,4.099,7.143470188866566,1,Автомобильная,4.099,23.282706582757168
real_estate_agent,Кировский,1.0,10.0,9.0,6.6,4.0,Немировича-Данченко,77.9,Площадь Маркса,0,32,54.977139,82.911105,1.111,5.926174062655109,0,Комфортная,0.0,18.902751191442654
real_estate_agent,Железнодорожный,4.0,5.0,10.6,16.0,4.0,Ленина,95.0,Площадь Ленина,0,11,55.029621,82.911671,0.56,0.561870104578268,1,Комфортная,0.56,23.741418274262553
real_estate_agent,Железнодорожный,4.0,5.0,20.0,9.9,4.0,проспект Димитрова,95.4,Площадь Ленина,0,64,55.033765,82.912435,0.644,0.6482489321169864,1,Комфортная,0.644,24.120133775248075
real_estate_agent,Заельцовский,16.0,17.0,30.0,15.0,4.0,Аэропорт,96.5,Заельцовская,0,4,55.078035,82.911689,2.117,5.351977176297565,1,Транспортная,2.117,28.55085990202134
real_estate_agent,Кировский,3.0,4.0,10.0,6.0,4.0,Бурденко,82.8,Площадь Маркса,0,75,54.965998,82.908302,1.97,7.176895605451998,0,Транспортная,0.0,18.064365371957315
developer,Октябрьский,21.0,25.0,20.0,9.8,4.0,Ленинградская,79.95,Речной вокзал,0,1,55.011185,82.963136,1.635,3.444290843570368,1,Транспортная,1.635,20.427155475247062
real_estate_agent,Ленинский,2.0,9.0,6.5,6.28,4.0,Невельского,70.0,Площадь Маркса,0,6,54.991413,82.804331,5.948,8.565789451987992,1,Автомобильная,5.948,24.76083784678132
real_estate_agent,Дзержинский,4.0,9.0,7.0,7.5,4.0,Кошурникова,69.7,Золотая Нива,0,55,55.040533,82.976646,0.344,3.7628086685025672,1,Пешеходная,0.344,23.147314028030603
real_estate_agent,Железнодорожный,4.0,5.0,6.0,8.5,4.0,Челюскинцев,60.1,Площадь Гарина-Михайловского,0,59,55.037608,82.904997,0.423,1.2856592735870194,1,Пешеходная,0.423,24.723942963326984
real_estate_agent,Ленинский,2.0,9.0,7.0,6.7,4.0,Ударная,70.7,Площадь Маркса,0,55,54.964851,82.864222,2.816,8.09943388067725,1,Транспортная,2.816,19.94389068016455
realtor,Центральный,7.0,10.0,7.7,9.3,4.0,Серебренниковская,72.5,Октябрьская,0,38,55.017756,82.929071,0.656,1.485543136525785,1,Комфортная,0.656,22.049462196442914
real_estate_agent,Первомайский,7.0,9.0,8.8,6.15,4.0,Марата,77.7,Золотая Нива,0,49,54.977258,83.097622,10.267,12.739380906347789,0,Удалённая,0.0,14.863796531597517
developer,Заельцовский,2.0,11.0,6.4,14.41,4.0,Красный проспект,96.2,Заельцовская,0,2,55.075716,82.911411,1.86,5.097555932832565,1,Транспортная,1.86,28.323061374176355
real_estate_agent,Калининский,8.0,10.0,9.1,8.5,4.0,25 лет Октября,78.8,Березовая Роща,0,34,55.073767,82.964267,3.478,5.594705636438071,1,Автомобильная,3.478,26.902249895624905
real_estate_agent,Ленинский,8.0,10.0,10.0,6.79,4.0,Киевская,82.1,Площадь Маркса,0,37,54.991929,82.848888,3.203,6.236044459438028,1,Автомобильная,3.203,22.75134706707916
developer,Железнодорожный,16.0,24.0,37.64999999999999,16.2,4.0,Прибрежная,93.85,Площадь Гарина-Михайловского,0,2,55.030519,82.889321,0.851,1.983366535184058,1,Комфортная,0.851,24.55820665848956
real_estate_agent,Железнодорожный,1.0,5.0,10.2,11.6,4.0,Депутатская,90.08,Площадь Ленина,0,57,55.027991,82.910782,0.66,0.6610592634522126,1,Комфортная,0.66,23.611905613817047
real_estate_agent,Железнодорожный,3.0,9.0,7.2,7.8,4.0,Челюскинцев,72.9,Площадь Гарина-Михайловского,0,27,55.039832,82.90523,0.61,1.4471926692888446,1,Комфортная,0.61,24.932647227246434
real_estate_agent,Калининский,7.0,9.0,7.0,6.6,4.0,Народная,72.6,Заельцовская,0,56,55.07436,82.958168,3.367,5.470476408863228,1,Автомобильная,3.367,27.087199521554602
real_estate_agent,Дзержинский,2.0,4.0,10.2,7.5,4.0,проспект Дзержинского,96.2,Золотая Нива,0,70,55.062122,82.987579,2.842,5.560841882863112,1,Транспортная,2.842,25.232567831058844
real_estate_agent,Советский,7.0,9.0,8.2,6.39,4.0,Молодости,74.8,Площадь Маркса,0,39,54.860875,82.967959,14.259,19.067294581420956,0,Удалённая,0.0,8.300059265047748
realtor,Калининский,5.0,10.0,7.0,13.5,4.0,Красный проспект,99.5,Заельцовская,0,6,55.115434,82.931245,6.386,9.506418556722666,1,Автомобильная,6.386,31.963059102927392
real_estate_agent,Заельцовский,2.0,4.0,6.0,6.4,4.0,Дуси Ковальчук,64.3,Заельцовская,0,95,55.063339,82.917654,0.58,3.693035406973557,1,Комфортная,0.58,26.90627859631553
real_estate_agent,Дзержинский,4.0,9.0,6.8,8.799999,4.0,Адриена Лежена,72.9,Золотая Нива,0,47,55.044077,82.977266,0.739,3.937776169166911,1,Комфортная,0.739,23.507760525944924
real_estate_agent,Октябрьский,7.0,10.0,16.0,6.95,4.0,Лазурная,72.3,Золотая Нива,0,38,55.033053,83.00426,1.892,5.351623588366983,1,Транспортная,1.892,21.833865197778668
developer,Железнодорожный,24.0,24.0,18.05,16.95,4.0,Прибрежная,95.55,Площадь Гарина-Михайловского,0,2,55.030519,82.889321,0.851,1.983366535184058,1,Комфортная,0.851,24.55820665848956
real_estate_agent,Дзержинский,2.0,10.0,9.0,9.75,4.0,Красина,80.0,Березовая Роща,0,31,55.045269,82.962058,0.683,3.139162074983248,1,Комфортная,0.683,23.95785078833155
real_estate_agent,Советский,17.0,17.0,25.0,11.3,4.0,2-я Миргородская,85.0,Площадь Маркса,0,21,54.853656,83.039852,16.997,21.056821611107143,0,Удалённая,0.0,3.648485894104211
developer,Кировский,6.0,11.0,4.6,9.6,4.0,18-й Бронный переулок,80.4,Площадь Маркса,0,2,54.94595,82.942429,5.005,9.468814785943897,0,Автомобильная,0.0,14.952863506737435
real_estate_agent,Заельцовский,2.0,10.0,9.0,9.5,4.0,Дуси Ковальчук,81.6,Площадь Гарина-Михайловского,0,34,55.049147,82.885305,1.779,3.0766029468543272,1,Транспортная,1.779,26.46117718053177
real_estate_agent,Центральный,1.0,3.0,7.0,8.9,4.0,Чаплыгина,77.8,Площадь Ленина,0,71,55.027351,82.931173,0.756,0.7524473987447259,1,Комфортная,0.756,22.930319372509157
real_estate_agent,Первомайский,4.0,9.0,7.0,5.8,4.0,Шмидта,69.0,Золотая Нива,0,40,54.974354,83.083977,9.852,12.136517459128438,0,Удалённая,0.0,14.553574466702647
real_estate_agent,Октябрьский,8.0,10.0,9.0,8.99,4.0,В. Высоцкого,95.0,Золотая Нива,0,35,55.031556,83.020223,2.919,6.361277730994186,1,Транспортная,2.919,21.42590944322585
real_estate_agent,Дзержинский,20.0,26.0,19.5,11.88,4.0,Королева,82.0,Березовая Роща,0,2,55.051773,82.97016,1.497,3.976154644970644,1,Комфортная,1.497,24.463590422842444
real_estate_agent,Железнодорожный,2.0,4.0,10.0,8.7,4.0,Челюскинцев,69.7,Площадь Гарина-Михайловского,0,98,55.037722,82.898951,0.261,1.606429209948585,1,Пешеходная,0.261,24.925850451353934
developer,Кировский,5.0,7.0,23.90000000000001,13.29,4.0,Немировича-Данченко,78.9,Площадь Маркса,0,2,54.979351,82.911716,1.043,5.677557333442908,0,Комфортная,0.0,19.072477519414875
real_estate_agent,Ленинский,2.0,9.0,8.7,7.89,4.0,Троллейная,77.0,Площадь Маркса,0,42,54.962075,82.84101,4.179,9.109896451266918,1,Автомобильная,4.179,20.865480266268428
developer,Калининский,14.0,18.0,4.9,10.45,4.0,Игарская,85.4,Заельцовская,0,1,55.102452,82.937021,5.076,8.10702069365299,1,Автомобильная,5.076,30.478894366284777
realtor,Калининский,5.0,9.0,7.0,6.9,4.0,Олеко Дундича,70.6,Березовая Роща,0,56,55.075674,82.970259,3.785,5.973120928955252,1,Автомобильная,3.785,26.989469112469727
real_estate_agent,Октябрьский,8.0,16.0,12.9,9.1,4.0,Ключ-Камышенское плато,80.2,Золотая Нива,0,4,54.988267,83.043849,6.993,9.1450016094638,1,Автомобильная,6.993,16.403710727015188
real_estate_agent,Дзержинский,9.0,10.0,9.0,9.1,4.0,Красина,76.8,Березовая Роща,0,3,55.045269,82.962058,0.683,3.139162074983248,1,Комфортная,0.683,23.95785078833155
real_estate_agent,Железнодорожный,8.0,9.0,12.4,12.3,4.0,Советская,74.0,Гагаринская,0,11,55.04743,82.91133,0.445,2.005541819435265,1,Пешеходная,0.445,25.494042698010883
real_estate_agent,Дзержинский,3.0,14.0,13.6,10.7,4.0,Есенина,99.0,Золотая Нива,0,3,55.034461,82.99428,1.237,4.7300697900864686,1,Комфортная,1.237,22.159877560876584
real_estate_agent,Ленинский,8.0,9.0,8.8,8.3,4.0,Троллейная,90.1,Площадь Маркса,0,42,54.962075,82.84101,4.179,9.109896451266918,1,Автомобильная,4.179,20.865480266268428
realtor,Кировский,4.0,5.0,5.4,4.85,4.0,Зорге,60.2,Площадь Маркса,0,59,54.934128,82.926529,5.696,10.685901791502369,0,Автомобильная,0.0,14.703219364504085
real_estate_agent,Дзержинский,5.0,9.0,7.0,8.1,4.0,Кошурникова,75.8,Березовая Роща,0,3,55.041926,82.955859,0.295,2.608682260361211,1,Пешеходная,0.295,23.75470522540941
real_estate_agent,Заельцовский,3.0,9.0,7.2,8.9,4.0,Весенняя,79.2,Заельцовская,0,3,55.069458,82.906874,1.219,4.453769822877158,1,Комфортная,1.219,27.814071157405383
real_estate_agent,Калининский,15.0,16.0,10.0,8.39,4.0,Объединения,87.0,Заельцовская,0,2,55.09303,82.953919,4.608,7.308231146440625,1,Автомобильная,4.608,29.142904853852343
