author_type,district,floor,floors_count,kitchen_meters,living_meters,price,rooms_count,total_meters,year_of_construction
2.0,2.9,4.0,5.0,5.5,30.2,3.85,2.0,46.5,1968
2.0,2.9,5.0,5.0,6.0,29.8,4.15,2.0,44.3,1970
2.0,2.9,5.0,5.0,5.5,29.0,4.15,2.0,42.3,1970
2.0,4.2,3.0,5.0,5.6,33.1,4.15,2.0,46.6,1994
2.0,3.3,3.0,5.0,6.7,25.1,4.2,2.0,43.5,1988
2.0,3.4,1.0,5.0,6.0,31.4,4.2,2.0,45.6,1965
2.0,4.4,5.0,5.0,5.8,32.0,4.2,2.0,45.9,1966
2.0,3.3,4.0,5.0,5.5,30.0,4.2,2.0,43.7,1972
2.0,3.7,10.0,17.0,13.8,26.499999999999996,4.2,2.0,40.3,2024
2.0,3.4,3.0,3.0,6.1,28.1,4.2,2.0,41.0,1960
2.0,2.9,4.0,17.0,10.0,24.0,4.2,2.0,40.0,2021
2.0,4.4,16.0,17.0,5.0,27.0,4.2,2.0,44.0,2015
2.0,3.7,7.0,17.0,13.9,13.6,4.2,2.0,43.0,2024
2.0,3.7,4.0,5.0,9.9,35.0,4.2,2.0,53.2,2017
2.0,4.0,2.0,9.0,7.0,30.1,4.2,2.0,44.6,2022
2.0,3.3,4.0,5.0,6.0,28.1,4.2,2.0,44.0,2017
2.0,2.5,5.0,5.0,6.0,30.0,4.2,2.0,46.0,1972
2.0,4.2,4.0,5.0,5.3,29.8,4.2,2.0,43.9,1969
2.0,3.4,1.0,3.0,7.0,53.2,4.2,2.0,60.2,1957
2.0,2.9,1.0,9.0,7.0,31.0,4.2,2.0,43.0,2015
2.0,3.7,5.0,5.0,9.0,50.0,4.2,2.0,59.0,1968
2.0,4.4,3.0,5.0,5.7,31.3,4.25,2.0,49.3,2013
2.0,3.7,5.0,5.0,5.8,30.7,4.25,2.0,45.9,1964
2.0,3.7,1.0,3.0,9.0,27.0,4.25,2.0,44.5,2017
2.0,3.3,3.0,5.0,5.9,30.4,4.25,2.0,46.0,1989
2.0,3.7,10.0,10.0,22.0,14.0,4.299999,2.0,48.0,2023
2.0,4.2,1.0,5.0,7.9,34.0,4.3,2.0,53.9,1994
2.0,4.4,5.0,5.0,7.0,30.0,4.3,2.0,43.0,1977
2.0,3.7,1.0,10.0,8.0,45.0,4.32,2.0,58.0,2019
2.0,3.9,5.0,5.0,6.0,32.0,4.3,2.0,42.7,1965
2.0,4.2,2.0,5.0,8.4,34.0,4.3,2.0,53.3,1993
2.0,2.9,4.0,5.0,5.8,30.6,4.3,2.0,43.7,1972
2.0,3.4,5.0,9.0,6.8,27.1,4.3,2.0,42.3,1976
2.0,2.9,1.0,5.0,5.9,27.3,4.3,2.0,45.0,1966
2.0,2.9,5.0,5.0,6.0,28.0,4.3,2.0,42.0,1961
2.0,2.9,13.0,17.0,5.3,29.7,4.3,2.0,35.0,2024
2.0,2.9,1.0,9.0,9.0,32.0,4.3,2.0,53.2,1985
2.0,2.9,1.0,17.0,14.0,25.700000000000003,4.3,2.0,39.7,2017
2.0,3.7,4.0,10.0,14.0,38.0,4.3,2.0,63.5,2018
2.0,3.7,8.0,9.0,8.7,21.6,4.3,2.0,42.8,2001
2.0,4.0,1.0,5.0,8.1,30.5,4.3,2.0,50.5,1963
2.0,2.9,5.0,5.0,5.6,29.0,4.3,2.0,42.3,2015
2.0,2.5,3.0,5.0,5.8,29.0,4.3,2.0,44.3,1970
2.0,3.4,1.0,6.0,6.0,35.6,4.3,2.0,41.6,1959
2.0,3.7,2.0,3.0,12.0,30.0,4.3,2.0,58.0,2012
2.0,2.5,1.0,5.0,7.0,30.0,4.3,2.0,46.0,1971
2.0,2.9,7.0,9.0,7.4,27.7,4.3,2.0,44.1,1972
2.0,2.9,5.0,5.0,6.2,30.4,4.33,2.0,43.3,1963
2.0,2.9,1.0,9.0,5.1,28.0,4.3,2.0,41.6,1975
2.0,2.9,2.0,5.0,7.9,29.6,4.35,2.0,52.4,2015
2.0,2.9,4.0,4.0,6.0,30.0,4.38,2.0,44.0,1940
2.0,3.4,3.0,10.0,5.1,29.8,4.399,2.0,43.2,1975
2.0,2.9,5.0,5.0,5.8,30.0,4.35,2.0,45.1,1972
2.0,3.9,1.0,3.0,5.8,28.1,4.38,2.0,39.0,1932
2.0,4.4,13.0,17.0,10.0,23.9,4.35,2.0,40.0,2015
2.0,2.9,5.0,9.0,7.2,27.0,4.399,2.0,45.0,1977
2.0,2.9,2.0,10.0,7.1,27.5,4.35,2.0,45.3,2015
2.0,4.0,3.0,5.0,6.0,31.1,4.39,2.0,44.8,1963
2.0,3.7,4.0,5.0,14.0,25.0,4.35,2.0,47.0,1967
2.0,3.7,1.0,9.0,12.2,24.5,4.39,2.0,52.3,2017
2.0,3.3,8.0,9.0,10.0,21.1,4.4,2.0,38.0,2017
2.0,2.5,6.0,17.0,6.2,23.3,4.4,2.0,40.0,2020
2.0,3.7,6.0,10.0,5.0,27.8,4.4,2.0,40.6,2019
2.0,2.9,1.0,5.0,6.0,31.0,4.4,2.0,44.0,1975
2.0,3.3,1.0,5.0,6.3,30.2,4.4,2.0,42.6,2017
2.0,3.4,1.0,5.0,5.8,28.8,4.4,2.0,42.8,1971
2.0,3.7,1.0,5.0,5.5,36.5,4.4,2.0,44.3,1964
2.0,2.9,1.0,5.0,30.0,6.0,4.4,2.0,46.0,2015
2.0,4.4,5.0,5.0,5.6,28.0,4.4,2.0,43.1,2013
2.0,3.7,3.0,17.0,10.0,23.0,4.4,2.0,41.1,2024
2.0,2.5,4.0,5.0,7.0,28.4,4.4,2.0,44.6,1980
2.0,3.3,2.0,5.0,6.0,30.1,4.4,2.0,41.9,1967
2.0,4.2,6.0,9.0,9.3,26.0,4.4,2.0,44.2,1976
2.0,3.7,12.0,24.0,10.0,18.0,4.45,2.0,37.0,2017
2.0,2.9,5.0,5.0,6.0,32.3,4.499,2.0,47.1,2015
2.0,3.4,1.0,5.0,5.8,27.3,4.45,2.0,42.5,1965
2.0,3.7,4.0,5.0,5.9,26.8,4.45,2.0,44.0,1973
2.0,2.9,5.0,5.0,5.9,29.6,4.45,2.0,44.7,1971
2.0,2.9,5.0,5.0,6.1,23.8,4.45,2.0,43.0,1963
2.0,3.3,3.0,5.0,6.6,25.0,4.49,2.0,42.6,1972
2.0,3.7,1.0,3.0,8.9,31.3,4.49,2.0,53.3,2002
2.0,4.4,5.0,5.0,6.0,40.1,4.45,2.0,46.1,1966
2.0,2.9,5.0,18.0,5.0,28.0,4.45,2.0,44.0,2023
2.0,4.2,1.0,2.0,5.5,27.7,4.5,2.0,43.5,1994
2.0,3.4,4.0,5.0,6.4,24.4,4.5,2.0,42.3,1975
2.0,3.7,1.0,9.0,7.2,27.7,4.5,2.0,44.0,1978
2.0,4.0,1.0,4.0,10.0,35.0,4.5,2.0,52.0,2022
2.0,2.9,5.0,5.0,6.0,28.0,4.5,2.0,44.2,2015
2.0,4.0,2.0,3.0,6.0,26.0,4.5,2.0,42.0,2022
2.0,3.3,3.0,3.0,8.0,37.8,4.5,2.0,64.5,1952
2.0,4.4,5.0,5.0,6.0,30.0,4.5,2.0,45.3,1965
2.0,2.9,1.0,5.0,5.4,30.9,4.5,2.0,47.6,1975
2.0,2.5,2.0,5.0,5.6,30.0,4.5,2.0,43.3,1972
2.0,3.3,2.0,3.0,8.0,18.0,4.5,2.0,35.4,2005
2.0,3.9,5.0,5.0,5.1,29.1,4.5,2.0,42.6,1965
2.0,3.4,1.0,5.0,6.0,25.0,4.5,2.0,42.7,1975
2.0,3.4,4.0,9.0,7.0,28.0,4.5,2.0,44.0,1974
2.0,4.2,4.0,9.0,8.0,27.5,4.5,2.0,49.6,1994
2.0,4.4,8.0,19.0,8.0,31.0,4.5,2.0,39.0,2012
2.0,3.7,4.0,5.0,5.5,30.0,4.5,2.0,44.0,2017
2.0,2.5,12.0,18.0,9.3,31.6,4.5,2.0,55.6,2026
2.0,3.7,9.0,17.0,10.0,25.0,4.5,2.0,40.5,2022
2.0,3.3,5.0,5.0,6.0,29.0,4.5,2.0,42.7,2017
2.0,4.0,1.0,5.0,5.8,30.8,4.55,2.0,46.0,1974
2.0,3.3,5.0,5.0,6.0,32.0,4.55,2.0,44.0,1962
2.0,3.4,3.0,3.0,6.2,31.0,4.55,2.0,48.9,1947
2.0,3.7,1.0,9.0,7.0,35.0,4.599,2.0,47.0,1970
2.0,2.5,9.0,18.0,6.0,30.0,4.55,2.0,42.9,2024
2.0,2.5,2.0,9.0,14.0,30.0,4.599,2.0,48.0,2024
2.0,4.4,8.0,17.0,6.0,26.7,4.55,2.0,42.5,2013
2.0,2.9,4.0,5.0,5.9,30.6,4.59,2.0,42.4,2015
2.0,3.3,4.0,5.0,5.9,29.8,4.58,2.0,43.7,1969
2.0,3.3,2.0,5.0,6.0,31.0,4.6,2.0,46.0,2017
2.0,3.4,3.0,4.0,9.0,19.0,4.6,2.0,33.0,2019
2.0,4.4,1.0,9.0,7.0,27.1,4.6,2.0,42.4,1985
2.0,3.7,2.0,10.0,7.9,28.3,4.6,2.0,48.0,1999
2.0,2.9,3.0,5.0,6.0,30.0,4.6,2.0,43.0,1969
2.0,2.9,4.0,17.0,10.7,23.1,4.6,2.0,45.7,2021
2.0,4.0,4.0,5.0,5.8,28.6,4.6,2.0,41.4,1963
2.0,2.9,8.0,10.0,8.7,30.0,4.6,2.0,48.3,1989
2.0,2.9,1.0,5.0,4.0,24.5,4.6,2.0,34.8,1972
2.0,2.9,5.0,9.0,7.0,29.0,4.6,2.0,44.8,1978
2.0,2.5,2.0,3.0,13.0,29.8,4.6,2.0,56.3,1904
2.0,2.9,3.0,5.0,7.2,30.2,4.6,2.0,44.7,1970
2.0,2.9,5.0,5.0,6.9,32.5,4.6,2.0,43.5,1962
2.0,4.0,4.0,5.0,6.0,37.6,4.6,2.0,43.6,2022
2.0,3.7,4.0,5.0,6.0,28.3,4.6,2.0,44.1,2017
2.0,2.5,8.0,18.0,25.0,29.9,4.69,2.0,54.9,2015
2.0,3.7,1.0,10.0,15.0,26.799999999999997,4.65,2.0,41.8,2014
2.0,3.7,1.0,3.0,10.0,38.0,4.65,2.0,59.8,2012
2.0,2.5,1.0,10.0,8.0,30.0,4.65,2.0,50.6,1990
2.0,2.9,1.0,10.0,7.0,27.1,4.65,2.0,44.0,2006
2.0,4.4,3.0,5.0,7.3,33.0,4.65,2.0,60.5,1958
2.0,2.9,5.0,17.0,4.0,29.0,4.653,2.0,46.48,2015
2.0,4.2,4.0,9.0,8.9,27.0,4.68,2.0,46.1,1974
2.0,4.4,1.0,3.0,7.0,33.0,4.65,2.0,55.4,2013
2.0,2.9,2.0,9.0,8.8,39.8,4.65,2.0,48.6,1988
2.0,2.9,4.0,9.0,9.4,28.0,4.7,2.0,55.1,2014
2.0,4.0,3.0,5.0,6.0,30.0,4.7,2.0,44.1,1964
2.0,4.0,2.0,3.0,9.0,32.0,4.7,2.0,54.0,2022
2.0,3.7,12.0,17.0,8.0,30.2,4.7,2.0,43.2,2017
2.0,4.0,3.0,5.0,5.2,31.1,4.7,2.0,44.2,1963
2.0,3.3,2.0,5.0,8.0,31.0,4.7,2.0,42.0,1961
2.0,4.2,1.0,9.0,10.0,19.0,4.7,2.0,38.0,1989
2.0,4.2,4.0,5.0,6.0,25.0,4.7,2.0,39.0,1968
2.0,2.9,7.0,17.0,15.0,12.0,4.7,2.0,37.0,2020
2.0,2.9,1.0,9.0,7.0,27.2,4.7,2.0,43.3,1983
2.0,2.5,1.0,10.0,8.1,27.0,4.74,2.0,49.4,2008
2.0,3.4,3.0,5.0,7.0,28.0,4.7,2.0,43.7,1975
2.0,3.3,4.0,5.0,6.0,29.0,4.7,2.0,43.0,1982
2.0,3.7,1.0,3.0,10.7,38.0,4.7,2.0,67.2,1949
2.0,2.5,1.0,4.0,4.0,30.0,4.7,2.0,42.0,1961
2.0,2.9,3.0,9.0,6.7,27.6,4.7,2.0,43.0,1990
2.0,2.5,9.0,10.0,12.0,36.0,4.7,2.0,63.5,2020
2.0,3.9,1.0,9.0,31.0,9.0,4.7,2.0,52.2,1990
2.0,2.9,3.0,9.0,6.0,33.9,4.75,2.0,39.9,2023
2.0,2.5,5.0,10.0,12.1,33.7,4.75,2.0,57.6,2020
2.0,2.5,1.0,10.0,6.7,26.4,4.75,2.0,45.3,2007
2.0,3.7,3.0,5.0,6.8,25.9,4.75,2.0,44.7,1990
2.0,4.0,2.0,5.0,7.3,29.8,4.75,2.0,44.8,1977
2.0,3.3,5.0,5.0,6.0,28.0,4.75,2.0,45.7,1963
2.0,2.9,5.0,5.0,6.6,25.2,4.75,2.0,44.0,2015
2.0,3.7,8.0,9.0,9.1,26.9,4.78,2.0,55.3,2017
2.0,3.3,5.0,5.0,6.0,29.0,4.75,2.0,43.0,1973
2.0,4.0,4.0,5.0,5.4,26.6,4.75,2.0,41.9,1963
2.0,4.2,4.0,10.0,7.9,33.0,4.8,2.0,52.9,1994
2.0,3.7,5.0,5.0,6.0,31.0,4.8,2.0,43.2,1971
2.0,3.3,5.0,5.0,6.0,27.9,4.8,2.0,42.4,2017
2.0,2.9,5.0,5.0,6.0,28.1,4.8,2.0,43.4,1972
2.0,4.2,5.0,5.0,8.0,33.0,4.8,2.0,54.0,1993
2.0,4.0,5.0,5.0,6.0,30.0,4.8,2.0,43.4,1963
2.0,2.9,4.0,5.0,6.5,25.0,4.8,2.0,44.5,1975
2.0,3.4,4.0,5.0,6.0,30.8,4.8,2.0,46.4,1965
2.0,2.9,5.0,5.0,6.4,27.6,4.8,2.0,45.7,1961
2.0,4.0,5.0,5.0,6.0,27.0,4.8,2.0,42.3,1964
2.0,2.9,4.0,6.0,9.5,29.4,4.8,2.0,51.4,2015
2.0,2.9,5.0,5.0,6.0,25.6,4.8,2.0,40.8,1975
2.0,4.2,4.0,4.0,7.0,26.0,4.8,2.0,42.0,1962
2.0,3.7,16.0,17.0,9.0,30.0,4.8,2.0,50.0,2014
2.0,3.7,5.0,5.0,6.0,30.7,4.8,2.0,42.0,1964
2.0,3.7,11.0,24.0,11.0,30.0,4.83,2.0,56.0,2022
2.0,4.2,1.0,4.0,7.0,36.1,4.8,2.0,43.1,1966
2.0,3.7,5.0,5.0,6.0,29.0,4.84,2.0,44.0,1968
2.0,3.7,3.0,10.0,8.1,33.8,4.8,2.0,54.9,2017
2.0,3.7,5.0,9.0,4.7,28.1,4.8,2.0,43.4,1975
2.0,3.7,1.0,5.0,6.5,24.8,4.8,2.0,43.9,1979
2.0,4.0,2.0,5.0,6.0,28.0,4.89,2.0,43.0,1966
2.0,3.4,9.0,9.0,7.0,28.0,4.85,2.0,43.0,1978
2.0,2.5,3.0,10.0,7.0,37.6,4.85,2.0,57.0,2020
2.0,4.4,3.0,3.0,10.0,20.0,4.85,2.0,43.3,1961
2.0,2.5,4.0,4.0,6.0,29.0,4.89,2.0,43.7,2020
2.0,2.9,1.0,10.0,10.0,27.0,4.85,2.0,50.4,1997
2.0,2.9,1.0,6.0,5.0,29.0,4.89,2.0,43.0,2005
2.0,3.7,3.0,5.0,10.0,22.0,4.85,2.0,44.0,1975
2.0,4.2,1.0,15.0,7.0,28.0,4.85,2.0,38.0,2022
2.0,2.9,3.0,10.0,8.5,27.6,4.85,2.0,47.9,1997
2.0,2.9,9.0,9.0,8.6,34.4,4.85,2.0,43.0,2015
2.0,3.4,3.0,22.0,10.0,20.0,4.9,2.0,41.0,2019
2.0,4.0,1.0,5.0,6.0,30.3,4.9,2.0,45.0,1963
2.0,3.9,1.0,9.0,7.0,27.2,4.9,2.0,43.2,1983
2.0,3.3,7.0,9.0,7.0,33.1,4.9,2.0,45.1,1971
2.0,2.5,2.0,4.0,5.9,28.5,4.9,2.0,44.9,1962
2.0,4.4,13.0,17.0,10.0,35.0,4.9,2.0,55.0,2011
2.0,3.3,5.0,5.0,6.0,30.0,4.9,2.0,43.0,1970
2.0,3.4,9.0,9.0,7.0,27.0,4.9,2.0,43.0,1973
2.0,2.9,5.0,5.0,6.0,28.0,4.9,2.0,44.0,1965
2.0,4.2,5.0,9.0,8.0,27.4,4.9,2.0,48.1,1990
2.0,3.4,4.0,4.0,7.9,31.6,4.9,2.0,59.2,1957
2.0,2.9,13.0,17.0,9.42,37.68,4.9,2.0,47.1,2022
2.0,2.5,8.0,10.0,6.0,20.0,4.9,2.0,37.2,2013
2.0,3.3,2.0,5.0,6.0,29.0,4.9,2.0,45.1,1963
2.0,2.9,1.0,5.0,5.8,27.4,4.99,2.0,39.8,1961
2.0,3.4,4.0,5.0,6.0,25.5,4.999,2.0,44.2,1960
2.0,2.9,3.0,5.0,9.8,29.1,4.95,2.0,56.7,1953
2.0,4.2,1.0,4.0,5.9,37.1,4.999,2.0,43.0,1966
2.0,3.4,1.0,5.0,5.3,30.8,4.98,2.0,43.4,1967
2.0,3.9,1.0,5.0,6.0,27.0,4.99,2.0,44.0,2002
2.0,2.5,10.0,10.0,8.0,36.1,4.95,2.0,61.5,2011
2.0,2.5,2.0,3.0,10.3,30.0,4.997,2.0,55.0,2020
2.0,4.2,1.0,4.0,6.0,30.0,4.999999,2.0,41.9,1961
2.0,3.3,3.0,5.0,6.0,28.0,4.98,2.0,42.0,2017
2.0,4.2,2.0,3.0,9.0,30.0,4.98,2.0,41.1,2001
2.0,3.7,7.0,9.0,6.7,27.2,4.95,2.0,43.2,1979
2.0,2.5,6.0,10.0,8.4,37.7,5.0,2.0,58.3,2023
2.0,4.2,1.0,9.0,7.7,25.3,5.0,2.0,45.2,1979
2.0,3.3,6.0,9.0,8.0,34.0,5.0,2.0,52.5,1982
2.0,2.9,9.0,9.0,8.7,30.0,5.0,2.0,52.3,1972
2.0,4.0,4.0,5.0,6.0,26.0,5.0,2.0,44.0,1968
2.0,2.5,2.0,5.0,6.0,19.0,5.0,2.0,44.5,1971
2.0,4.4,1.0,3.0,8.0,36.7,5.0,2.0,60.4,1954
2.0,3.7,2.0,5.0,8.8,32.4,5.0,2.0,54.7,2017
2.0,3.7,15.0,18.0,9.0,44.0,5.0,2.0,53.0,2017
2.0,4.2,4.0,5.0,5.5,30.4,5.0,2.0,47.5,1994
2.0,2.9,2.0,5.0,6.0,27.5,5.0,2.0,40.0,1961
2.0,3.3,3.0,5.0,8.2,28.1,5.0,2.0,45.3,2017
2.0,4.4,5.0,10.0,7.1,28.3,5.0,2.0,45.7,1988
2.0,3.7,2.0,3.0,25.0,25.0,5.0,2.0,57.7,2012
2.0,2.9,4.0,5.0,5.8,29.9,5.0,2.0,42.7,1958
2.0,3.7,6.0,17.0,10.0,24.4,5.0,2.0,39.4,2024
2.0,3.7,16.0,17.0,9.0,31.0,5.0,2.0,53.0,2023
2.0,2.9,3.0,5.0,10.0,35.0,5.0,2.0,57.5,1954
2.0,2.5,10.0,18.0,9.0,32.0,5.0,2.0,56.0,2026
2.0,2.9,2.0,10.0,9.3,31.0,5.05,2.0,58.0,2012
2.0,2.5,5.0,17.0,10.6,28.9,5.05,2.0,55.1,2020
2.0,2.9,2.0,5.0,6.0,31.0,5.05,2.0,43.5,1961
2.0,3.7,10.0,10.0,12.2,36.9,5.096,2.0,65.1,2013
2.0,2.9,1.0,19.0,11.0,18.0,5.05,2.0,36.0,2015
2.0,3.3,7.0,9.0,7.0,32.0,5.099,2.0,54.9,1989
2.0,2.9,6.0,13.0,18.0,17.0,5.05,2.0,46.5,2016
2.0,2.5,4.0,10.0,7.0,25.0,5.099,2.0,40.0,2024
2.0,3.4,4.0,5.0,9.4,33.4,5.1,2.0,57.9,1958
2.0,4.2,14.0,17.0,12.2,22.6,5.1,2.0,49.1,2022
2.0,2.9,9.0,9.0,8.1,31.6,5.1,2.0,53.1,2015
2.0,2.5,3.0,4.0,13.7,32.0,5.1,2.0,58.4,2025
2.0,2.9,2.0,12.0,7.0,28.8,5.1,2.0,46.5,1979
2.0,3.4,4.0,5.0,6.0,27.0,5.1,2.0,43.5,1962
2.0,3.4,5.0,5.0,5.4,29.9,5.1,2.0,42.9,1968
2.0,2.5,6.0,10.0,8.2,27.1,5.1,2.0,49.9,2007
2.0,3.3,7.0,9.0,8.0,33.0,5.1,2.0,52.9,1989
2.0,3.7,5.0,10.0,9.0,38.0,5.1,2.0,58.0,2017
2.0,2.5,4.0,10.0,8.4,37.7,5.1,2.0,58.1,2025
2.0,4.2,3.0,9.0,8.0,28.0,5.1,2.0,47.8,1994
2.0,2.9,3.0,12.0,4.0,27.0,5.134,2.0,43.15,2015
2.0,2.9,4.0,5.0,7.3,30.2,5.1,2.0,44.0,1978
2.0,4.2,5.0,5.0,5.5,30.0,5.1,2.0,45.4,1970
2.0,3.8,5.0,5.0,5.6,22.8,5.1,2.0,35.2,2007
2.0,3.3,7.0,9.0,8.0,30.0,5.1,2.0,51.2,1980
2.0,3.3,1.0,5.0,6.6,25.5,5.15,2.0,43.6,1982
2.0,2.5,1.0,9.0,7.5,28.0,5.15,2.0,44.0,1972
2.0,4.2,3.0,9.0,9.0,28.0,5.15,2.0,47.2,1976
2.0,4.0,5.0,5.0,5.6,29.9,5.19,2.0,45.9,1963
2.0,3.3,11.0,17.0,14.4,17.5,5.199,2.0,45.4,2014
2.0,4.0,3.0,17.0,5.3,35.300000000000004,5.19,2.0,40.6,2025
2.0,3.7,3.0,3.0,10.6,29.8,5.18,2.0,61.1,2011
2.0,3.7,2.0,22.0,15.0,14.0,5.16,2.0,39.0,2025
2.0,3.3,3.0,10.0,8.5,32.0,5.15,2.0,52.9,2011
2.0,2.9,1.0,5.0,6.1,27.9,5.15,2.0,42.2,1975
2.0,2.5,1.0,9.0,5.7,23.0,5.15,2.0,34.5,1971
2.0,3.7,1.0,12.0,9.3,23.0,5.15,2.0,55.7,2017
2.0,4.0,8.0,9.0,8.0,33.0,5.16,2.0,53.0,1989
2.0,4.2,1.0,4.0,6.0,28.0,5.2,2.0,42.0,1994
2.0,4.0,5.0,5.0,5.8,30.5,5.2,2.0,46.7,1964
2.0,2.9,3.0,9.0,6.0,29.0,5.2,2.0,44.0,1972
2.0,2.5,2.0,4.0,13.5,31.0,5.2,2.0,58.1,2025
2.0,2.9,5.0,5.0,9.3,31.7,5.2,2.0,55.1,1960
2.0,2.5,6.0,10.0,12.8,16.6,5.2,2.0,42.2,2015
2.0,2.9,4.0,5.0,5.9,27.2,5.2,2.0,40.1,1959
2.0,3.2,10.0,27.0,9.0,33.0,5.2,2.0,63.0,2024
2.0,4.2,1.0,9.0,6.9,29.6,5.2,2.0,46.4,1964
2.0,4.4,5.0,9.0,8.0,29.0,5.2,2.0,48.0,1978
2.0,2.5,5.0,9.0,7.0,27.8,5.2,2.0,43.8,1970
2.0,3.7,8.0,10.0,10.0,40.0,5.2,2.0,58.1,2022
2.0,3.7,5.0,5.0,6.0,25.0,5.2,2.0,43.2,1964
2.0,3.7,2.0,25.0,6.0,27.1,5.2,2.0,41.2,2021
2.0,4.2,1.0,4.0,6.0,30.0,5.2,2.0,42.0,1994
2.0,3.7,5.0,5.0,6.0,31.0,5.2,2.0,43.2,1964
2.0,3.4,4.0,5.0,6.0,40.3,5.2,2.0,46.3,1965
2.0,3.3,2.0,5.0,5.6,28.4,5.24,2.0,45.0,1962
2.0,2.5,9.0,9.0,7.2,26.0,5.2,2.0,43.1,2020
2.0,3.7,1.0,5.0,5.9,30.6,5.2,2.0,46.4,2017
2.0,2.5,4.0,9.0,7.8,26.9,5.2,2.0,47.3,1979
2.0,4.2,2.0,5.0,6.0,30.0,5.2,2.0,46.0,1994
2.0,4.2,2.0,9.0,8.0,27.0,5.2,2.0,48.0,1994
2.0,4.4,6.0,10.0,7.0,30.0,5.2,2.0,47.1,1996
2.0,3.3,7.0,9.0,8.0,31.0,5.2,2.0,52.1,1989
2.0,2.5,8.0,10.0,8.8,30.0,5.25,2.0,50.2,2020
2.0,4.2,3.0,5.0,6.0,29.0,5.25,2.0,43.6,1967
2.0,2.5,2.0,5.0,13.4,26.2,5.29,2.0,44.6,1972
2.0,2.5,17.0,17.0,8.0,34.0,5.27,2.0,47.0,2020
2.0,3.8,4.0,4.0,5.3,30.6,5.25,2.0,41.0,1960
2.0,3.4,9.0,9.0,6.8,26.9,5.25,2.0,42.5,1980
2.0,3.3,9.0,9.0,9.0,31.0,5.25,2.0,52.6,1985
2.0,3.3,9.0,10.0,9.3,32.0,5.299999,2.0,56.2,2008
2.0,2.9,8.0,9.0,5.6,27.0,5.25,2.0,45.1,1991
2.0,2.5,5.0,12.0,7.9,27.5,5.25,2.0,57.7,2013
2.0,2.5,7.0,9.0,9.0,28.0,5.3,2.0,57.9,2020
2.0,4.0,3.0,5.0,5.0,24.0,5.3,2.0,44.2,2022
2.0,4.2,1.0,5.0,5.7,30.5,5.3,2.0,43.0,1967
2.0,4.0,3.0,9.0,7.0,28.0,5.3,2.0,42.4,1976
2.0,2.5,10.0,10.0,8.4,37.6,5.3,2.0,58.4,2018
2.0,4.0,9.0,9.0,6.8,27.3,5.3,2.0,42.8,1985
2.0,3.7,8.0,9.0,7.5,28.0,5.3,2.0,50.0,1994
2.0,2.9,6.0,6.0,12.4,30.0,5.3,2.0,54.2,1994
2.0,3.7,11.0,17.0,4.1,41.9,5.3,2.0,46.0,2016
2.0,2.9,5.0,9.0,7.0,27.4,5.3,2.0,44.2,1980
2.0,2.5,2.0,10.0,12.0,37.0,5.3,2.0,64.0,2020
2.0,4.0,4.0,5.0,5.6,27.8,5.3,2.0,42.8,1961
2.0,2.5,2.0,3.0,13.8,32.0,5.3,2.0,59.2,2023
2.0,2.5,8.0,10.0,8.7,37.3,5.3,2.0,58.0,2020
2.0,2.9,5.0,5.0,5.5,33.8,5.3,2.0,54.6,1949
2.0,2.9,2.0,9.0,7.0,37.0,5.3,2.0,44.0,1981
2.0,4.2,4.0,5.0,5.8,27.6,5.3,2.0,43.1,1966
2.0,2.5,14.0,17.0,9.8,27.6,5.3,2.0,48.6,2009
2.0,2.5,4.0,10.0,10.0,45.1,5.3,2.0,55.1,2011
2.0,3.9,4.0,5.0,6.0,31.0,5.3,2.0,45.0,1966
2.0,4.0,3.0,5.0,7.0,30.0,5.35,2.0,44.6,2022
2.0,3.3,7.0,9.0,7.0,28.0,5.35,2.0,44.4,1977
2.0,2.9,5.0,5.0,6.0,30.0,5.399,2.0,45.0,1962
2.0,4.4,16.0,16.0,16.0,12.0,5.35,2.0,37.0,2019
2.0,3.7,8.0,10.0,9.4,31.2,5.35,2.0,56.2,2013
2.0,4.4,2.0,17.0,10.0,20.0,5.35,2.0,36.8,2019
2.0,3.3,5.0,10.0,8.0,31.3,5.39,2.0,53.1,2005
2.0,2.9,3.0,13.0,8.9,43.0,5.399,2.0,51.9,2015
2.0,2.5,7.0,10.0,7.0,29.0,5.35,2.0,45.9,2020
2.0,3.8,1.0,5.0,5.7,30.3,5.39,2.0,45.4,1963
2.0,2.5,2.0,18.0,6.8,36.2,5.4,2.0,56.2,2024
2.0,2.5,4.0,5.0,6.0,32.5,5.4,2.0,43.5,1972
2.0,3.3,6.0,9.0,8.0,27.9,5.4,2.0,47.9,1991
2.0,3.3,4.0,9.0,8.0,33.3,5.4,2.0,53.1,1991
2.0,2.5,4.0,5.0,6.0,30.0,5.4,2.0,43.5,1972
2.0,2.5,2.0,7.0,8.6,30.4,5.4,2.0,50.0,2008
2.0,2.9,10.0,10.0,9.2,32.0,5.4,2.0,56.2,2010
2.0,2.5,5.0,9.0,6.9,28.1,5.4,2.0,46.8,2020
2.0,2.9,7.0,25.0,14.8,27.2,5.4,2.0,42.0,2022
2.0,2.5,5.0,10.0,8.5,38.0,5.4,2.0,58.4,2015
2.0,3.7,7.0,10.0,10.0,42.0,5.4,2.0,52.0,2017
2.0,4.2,1.0,10.0,8.0,35.0,5.4,2.0,46.0,1992
