author_type,district,floor,kitchen_meters,price,rooms_count,year_of_construction
4.0,2.5,15.0,36.6,14670000.0,2.0,2026
2.0,3.7,4.0,10.0,5299000.0,2.0,2014
2.0,4.4,1.0,13.0,3550000.0,2.0,2013
4.0,2.5,2.0,19.9,8809000.0,2.0,2026
2.0,2.5,1.0,5.7,4800000.0,2.0,2020
4.0,2.5,12.0,6.3500000000000005,6200000.0,2.0,2026
2.0,3.4,2.0,6.0,4000000.0,2.0,1964
4.0,3.3,3.0,5.0,5666715.0,2.0,2027
2.0,3.8,7.0,13.380000000000003,12560000.0,2.0,2026
2.0,4.2,5.0,9.522,10490000.0,2.0,2028
2.0,2.5,1.0,8.5,4000000.0,2.0,1950
2.0,4.2,2.0,12.518,11090000.0,2.0,2028
2.0,2.9,14.0,14.2,10000000.0,2.0,2015
4.0,3.3,18.0,5.0,11600000.0,2.0,2025
4.0,2.9,2.0,14.62,6600000.0,2.0,2026
2.0,3.3,10.0,10.0,6500000.0,2.0,2014
4.0,3.4,9.0,4.9,6300000.0,2.0,2027
2.0,2.5,7.0,10.6,8200000.0,2.0,2020
2.0,3.7,5.0,6.0,3100000.0,1.0,2017
2.0,4.2,4.0,14.786000000000001,12990000.0,2.0,2028
2.0,3.9,20.0,6.0,15500000.0,2.0,2019
2.0,2.9,1.0,6.0,3500000.0,2.0,1969
4.0,3.7,2.0,16.1,9020000.0,2.0,2028
2.0,2.5,6.0,4.0,5600000.0,2.0,1970
4.0,4.0,18.0,5.2,6900000.0,2.0,2025
4.0,2.9,11.0,13.2,11171100.0,2.0,2026
2.0,3.7,1.0,7.4,3900000.0,2.0,1968
4.0,3.4,12.0,8.594,7400000.0,2.0,2026
2.0,2.9,14.0,9.7,9300000.0,2.0,2020
2.0,4.4,3.0,9.6,3400000.0,2.0,1980
2.0,3.3,12.0,13.040000000000001,7000000.0,2.0,2028
2.0,3.4,4.0,5.5,5600000.0,2.0,1968
2.0,2.5,1.0,10.0,4790000.0,2.0,2020
4.0,2.9,4.0,13.4,6350000.0,2.0,2026
2.0,3.4,1.0,6.0,5299000.0,2.0,1968
5.0,4.0,18.0,12.0,10490000.0,2.0,2023
2.0,4.2,3.0,12.344000000000001,11590000.0,2.0,2028
2.0,3.7,5.0,6.0,4000000.0,2.0,1968
2.0,2.9,16.0,12.700000000000001,6300000.0,2.0,2026
2.0,2.9,4.0,5.2,4180000.0,2.0,1972
4.0,2.5,19.0,13.5,8049000.0,2.0,2026
4.0,3.4,13.0,15.450000000000003,7872209.0,2.0,2026
2.0,3.8,10.0,15.2,12800000.0,2.0,2011
4.0,2.9,8.0,14.240000000000002,6500000.0,2.0,2026
2.0,2.5,9.0,5.0,3999999.0,2.0,2023
4.0,4.0,4.0,6.0,6600000.0,2.0,2025
2.0,3.7,4.0,26.9,11700000.0,2.0,2016
4.0,3.3,1.0,7.340000000000001,4750000.0,2.0,2027
2.0,3.3,1.0,6.0,3500000.0,2.0,1960
4.0,2.5,16.0,10.2,8305300.0,2.0,2026
2.0,2.5,6.0,8.0,5850000.0,2.0,2008
2.0,2.9,4.0,5.5,3850000.0,2.0,1968
2.0,2.9,5.0,6.0,4150000.0,2.0,1970
2.0,2.9,5.0,5.5,4150000.0,2.0,1970
2.0,4.2,3.0,5.6,4150000.0,2.0,1994
2.0,3.3,3.0,6.7,4200000.0,2.0,1988
2.0,3.4,1.0,6.0,4200000.0,2.0,1965
2.0,4.4,5.0,5.8,4200000.0,2.0,1966
2.0,3.3,4.0,5.5,4200000.0,2.0,1972
2.0,3.7,10.0,13.8,4200000.0,2.0,2024
2.0,3.4,3.0,6.1,4200000.0,2.0,1960
2.0,2.9,4.0,10.0,4200000.0,2.0,2021
2.0,4.4,16.0,5.0,4200000.0,2.0,2015
2.0,3.7,7.0,13.9,4200000.0,2.0,2024
2.0,3.7,4.0,9.9,4200000.0,2.0,2017
2.0,4.0,2.0,7.0,4200000.0,2.0,2022
2.0,3.3,4.0,6.0,4200000.0,2.0,2017
2.0,2.5,5.0,6.0,4200000.0,2.0,1972
2.0,4.2,4.0,5.3,4200000.0,2.0,1969
2.0,3.4,1.0,7.0,4200000.0,2.0,1957
2.0,2.9,1.0,7.0,4200000.0,2.0,2015
2.0,3.7,5.0,9.0,4200000.0,2.0,1968
2.0,4.4,3.0,5.7,4250000.0,2.0,2013
2.0,3.7,5.0,5.8,4250000.0,2.0,1964
2.0,3.7,1.0,9.0,4250000.0,2.0,2017
2.0,3.3,3.0,5.9,4250000.0,2.0,1989
2.0,3.7,10.0,22.0,4299999.0,2.0,2023
2.0,4.2,1.0,7.9,4300000.0,2.0,1994
2.0,4.4,5.0,7.0,4300000.0,2.0,1977
2.0,3.7,1.0,8.0,4320000.0,2.0,2019
2.0,3.9,5.0,6.0,4300000.0,2.0,1965
2.0,4.2,2.0,8.4,4300000.0,2.0,1993
2.0,2.9,4.0,5.8,4300000.0,2.0,1972
2.0,3.4,5.0,6.8,4300000.0,2.0,1976
2.0,2.9,1.0,5.9,4300000.0,2.0,1966
2.0,2.9,5.0,6.0,4300000.0,2.0,1961
2.0,2.9,13.0,5.3,4300000.0,2.0,2024
2.0,2.9,1.0,9.0,4300000.0,2.0,1985
2.0,2.9,1.0,14.0,4300000.0,2.0,2017
2.0,3.7,4.0,14.0,4300000.0,2.0,2018
2.0,3.7,8.0,8.7,4300000.0,2.0,2001
2.0,4.0,1.0,8.1,4300000.0,2.0,1963
2.0,2.9,5.0,5.6,4300000.0,2.0,2015
2.0,2.5,3.0,5.8,4300000.0,2.0,1970
2.0,3.4,1.0,6.0,4300000.0,2.0,1959
2.0,3.7,2.0,12.0,4300000.0,2.0,2012
2.0,2.5,1.0,7.0,4300000.0,2.0,1971
2.0,2.9,7.0,7.4,4300000.0,2.0,1972
2.0,2.9,5.0,6.2,4330000.0,2.0,1963
2.0,2.9,1.0,5.1,4300000.0,2.0,1975
2.0,2.9,2.0,7.9,4350000.0,2.0,2015
2.0,2.9,4.0,6.0,4380000.0,2.0,1940
2.0,3.4,3.0,5.1,4399000.0,2.0,1975
2.0,2.9,5.0,5.8,4350000.0,2.0,1972
2.0,3.9,1.0,5.8,4380000.0,2.0,1932
2.0,4.4,13.0,10.0,4350000.0,2.0,2015
2.0,2.9,5.0,7.2,4399000.0,2.0,1977
2.0,2.9,2.0,7.1,4350000.0,2.0,2015
2.0,4.0,3.0,6.0,4390000.0,2.0,1963
2.0,3.7,4.0,14.0,4350000.0,2.0,1967
2.0,3.7,1.0,12.2,4390000.0,2.0,2017
2.0,3.3,8.0,10.0,4400000.0,2.0,2017
2.0,2.5,6.0,6.2,4400000.0,2.0,2020
2.0,3.7,6.0,5.0,4400000.0,2.0,2019
2.0,2.9,1.0,6.0,4400000.0,2.0,1975
2.0,3.3,1.0,6.3,4400000.0,2.0,2017
2.0,3.4,1.0,5.8,4400000.0,2.0,1971
2.0,3.7,1.0,5.5,4400000.0,2.0,1964
2.0,2.9,1.0,30.0,4400000.0,2.0,2015
2.0,4.4,5.0,5.6,4400000.0,2.0,2013
2.0,3.7,3.0,10.0,4400000.0,2.0,2024
2.0,2.5,4.0,7.0,4400000.0,2.0,1980
2.0,3.3,2.0,6.0,4400000.0,2.0,1967
2.0,4.2,6.0,9.3,4400000.0,2.0,1976
2.0,3.7,12.0,10.0,4450000.0,2.0,2017
2.0,2.9,5.0,6.0,4499000.0,2.0,2015
2.0,3.4,1.0,5.8,4450000.0,2.0,1965
2.0,3.7,4.0,5.9,4450000.0,2.0,1973
2.0,2.9,5.0,5.9,4450000.0,2.0,1971
2.0,2.9,5.0,6.1,4450000.0,2.0,1963
2.0,3.3,3.0,6.6,4490000.0,2.0,1972
2.0,3.7,1.0,8.9,4490000.0,2.0,2002
2.0,4.4,5.0,6.0,4450000.0,2.0,1966
2.0,2.9,5.0,5.0,4450000.0,2.0,2023
2.0,4.2,1.0,5.5,4500000.0,2.0,1994
2.0,3.4,4.0,6.4,4500000.0,2.0,1975
2.0,3.7,1.0,7.2,4500000.0,2.0,1978
2.0,4.0,1.0,10.0,4500000.0,2.0,2022
2.0,2.9,5.0,6.0,4500000.0,2.0,2015
2.0,4.0,2.0,6.0,4500000.0,2.0,2022
2.0,3.3,3.0,8.0,4500000.0,2.0,1952
2.0,4.4,5.0,6.0,4500000.0,2.0,1965
2.0,2.9,1.0,5.4,4500000.0,2.0,1975
2.0,2.5,2.0,5.6,4500000.0,2.0,1972
2.0,3.3,2.0,8.0,4500000.0,2.0,2005
2.0,3.9,5.0,5.1,4500000.0,2.0,1965
2.0,3.4,1.0,6.0,4500000.0,2.0,1975
2.0,3.4,4.0,7.0,4500000.0,2.0,1974
2.0,4.2,4.0,8.0,4500000.0,2.0,1994
2.0,4.4,8.0,8.0,4500000.0,2.0,2012
2.0,3.7,4.0,5.5,4500000.0,2.0,2017
2.0,2.5,12.0,9.3,4500000.0,2.0,2026
2.0,3.7,9.0,10.0,4500000.0,2.0,2022
2.0,3.3,5.0,6.0,4500000.0,2.0,2017
2.0,4.0,1.0,5.8,4550000.0,2.0,1974
2.0,3.3,5.0,6.0,4550000.0,2.0,1962
2.0,3.4,3.0,6.2,4550000.0,2.0,1947
2.0,3.7,1.0,7.0,4599000.0,2.0,1970
2.0,2.5,9.0,6.0,4550000.0,2.0,2024
2.0,2.5,2.0,14.0,4599000.0,2.0,2024
2.0,4.4,8.0,6.0,4550000.0,2.0,2013
2.0,2.9,4.0,5.9,4590000.0,2.0,2015
2.0,3.3,4.0,5.9,4580000.0,2.0,1969
2.0,3.3,2.0,6.0,4600000.0,2.0,2017
2.0,3.4,3.0,9.0,4600000.0,2.0,2019
2.0,4.4,1.0,7.0,4600000.0,2.0,1985
2.0,3.7,2.0,7.9,4600000.0,2.0,1999
2.0,2.9,3.0,6.0,4600000.0,2.0,1969
2.0,2.9,4.0,10.7,4600000.0,2.0,2021
2.0,4.0,4.0,5.8,4600000.0,2.0,1963
2.0,2.9,8.0,8.7,4600000.0,2.0,1989
2.0,2.9,1.0,4.0,4600000.0,2.0,1972
2.0,2.9,5.0,7.0,4600000.0,2.0,1978
2.0,2.5,2.0,13.0,4600000.0,2.0,1904
2.0,2.9,3.0,7.2,4600000.0,2.0,1970
2.0,2.9,5.0,6.9,4600000.0,2.0,1962
2.0,4.0,4.0,6.0,4600000.0,2.0,2022
2.0,3.7,4.0,6.0,4600000.0,2.0,2017
2.0,2.5,8.0,25.0,4690000.0,2.0,2015
2.0,3.7,1.0,15.0,4650000.0,2.0,2014
2.0,3.7,1.0,10.0,4650000.0,2.0,2012
2.0,2.5,1.0,8.0,4650000.0,2.0,1990
2.0,2.9,1.0,7.0,4650000.0,2.0,2006
2.0,4.4,3.0,7.3,4650000.0,2.0,1958
2.0,2.9,5.0,4.0,4653000.0,2.0,2015
2.0,4.2,4.0,8.9,4680000.0,2.0,1974
2.0,4.4,1.0,7.0,4650000.0,2.0,2013
2.0,2.9,2.0,8.8,4650000.0,2.0,1988
2.0,2.9,4.0,9.4,4700000.0,2.0,2014
2.0,4.0,3.0,6.0,4700000.0,2.0,1964
2.0,4.0,2.0,9.0,4700000.0,2.0,2022
2.0,3.7,12.0,8.0,4700000.0,2.0,2017
2.0,4.0,3.0,5.2,4700000.0,2.0,1963
2.0,3.3,2.0,8.0,4700000.0,2.0,1961
2.0,4.2,1.0,10.0,4700000.0,2.0,1989
2.0,4.2,4.0,6.0,4700000.0,2.0,1968
2.0,2.9,7.0,15.0,4700000.0,2.0,2020
2.0,2.9,1.0,7.0,4700000.0,2.0,1983
2.0,2.5,1.0,8.1,4740000.0,2.0,2008
2.0,3.4,3.0,7.0,4700000.0,2.0,1975
2.0,3.3,4.0,6.0,4700000.0,2.0,1982
2.0,3.7,1.0,10.7,4700000.0,2.0,1949
2.0,2.5,1.0,4.0,4700000.0,2.0,1961
2.0,2.9,3.0,6.7,4700000.0,2.0,1990
2.0,2.5,9.0,12.0,4700000.0,2.0,2020
2.0,3.9,1.0,31.0,4700000.0,2.0,1990
2.0,2.9,3.0,6.0,4750000.0,2.0,2023
2.0,2.5,5.0,12.1,4750000.0,2.0,2020
2.0,2.5,1.0,6.7,4750000.0,2.0,2007
2.0,3.7,3.0,6.8,4750000.0,2.0,1990
2.0,4.0,2.0,7.3,4750000.0,2.0,1977
2.0,3.3,5.0,6.0,4750000.0,2.0,1963
2.0,2.9,5.0,6.6,4750000.0,2.0,2015
2.0,3.7,8.0,9.1,4780000.0,2.0,2017
2.0,3.3,5.0,6.0,4750000.0,2.0,1973
2.0,4.0,4.0,5.4,4750000.0,2.0,1963
2.0,4.2,4.0,7.9,4800000.0,2.0,1994
2.0,3.7,5.0,6.0,4800000.0,2.0,1971
2.0,3.3,5.0,6.0,4800000.0,2.0,2017
2.0,2.9,5.0,6.0,4800000.0,2.0,1972
2.0,4.2,5.0,8.0,4800000.0,2.0,1993
2.0,4.0,5.0,6.0,4800000.0,2.0,1963
2.0,2.9,4.0,6.5,4800000.0,2.0,1975
2.0,3.4,4.0,6.0,4800000.0,2.0,1965
2.0,2.9,5.0,6.4,4800000.0,2.0,1961
2.0,4.0,5.0,6.0,4800000.0,2.0,1964
2.0,2.9,4.0,9.5,4800000.0,2.0,2015
2.0,2.9,5.0,6.0,4800000.0,2.0,1975
2.0,4.2,4.0,7.0,4800000.0,2.0,1962
2.0,3.7,16.0,9.0,4800000.0,2.0,2014
2.0,3.7,5.0,6.0,4800000.0,2.0,1964
2.0,3.7,11.0,11.0,4830000.0,2.0,2022
2.0,4.2,1.0,7.0,4800000.0,2.0,1966
2.0,3.7,5.0,6.0,4840000.0,2.0,1968
2.0,3.7,3.0,8.1,4800000.0,2.0,2017
2.0,3.7,5.0,4.7,4800000.0,2.0,1975
2.0,3.7,1.0,6.5,4800000.0,2.0,1979
2.0,4.0,2.0,6.0,4890000.0,2.0,1966
2.0,3.4,9.0,7.0,4850000.0,2.0,1978
2.0,2.5,3.0,7.0,4850000.0,2.0,2020
2.0,4.4,3.0,10.0,4850000.0,2.0,1961
2.0,2.5,4.0,6.0,4890000.0,2.0,2020
2.0,2.9,1.0,10.0,4850000.0,2.0,1997
2.0,2.9,1.0,5.0,4890000.0,2.0,2005
2.0,3.7,3.0,10.0,4850000.0,2.0,1975
2.0,4.2,1.0,7.0,4850000.0,2.0,2022
2.0,2.9,3.0,8.5,4850000.0,2.0,1997
2.0,2.9,9.0,8.6,4850000.0,2.0,2015
2.0,3.4,3.0,10.0,4900000.0,2.0,2019
2.0,4.0,1.0,6.0,4900000.0,2.0,1963
2.0,3.9,1.0,7.0,4900000.0,2.0,1983
2.0,3.3,7.0,7.0,4900000.0,2.0,1971
2.0,2.5,2.0,5.9,4900000.0,2.0,1962
2.0,4.4,13.0,10.0,4900000.0,2.0,2011
2.0,3.3,5.0,6.0,4900000.0,2.0,1970
2.0,3.4,9.0,7.0,4900000.0,2.0,1973
2.0,2.9,5.0,6.0,4900000.0,2.0,1965
2.0,4.2,5.0,8.0,4900000.0,2.0,1990
2.0,3.4,4.0,7.9,4900000.0,2.0,1957
2.0,2.9,13.0,9.42,4900000.0,2.0,2022
2.0,2.5,8.0,6.0,4900000.0,2.0,2013
2.0,3.3,2.0,6.0,4900000.0,2.0,1963
2.0,2.9,1.0,5.8,4990000.0,2.0,1961
2.0,3.4,4.0,6.0,4999000.0,2.0,1960
2.0,2.9,3.0,9.8,4950000.0,2.0,1953
2.0,4.2,1.0,5.9,4999000.0,2.0,1966
2.0,3.4,1.0,5.3,4980000.0,2.0,1967
2.0,3.9,1.0,6.0,4990000.0,2.0,2002
2.0,2.5,10.0,8.0,4950000.0,2.0,2011
2.0,2.5,2.0,10.3,4997000.0,2.0,2020
2.0,4.2,1.0,6.0,4999999.0,2.0,1961
2.0,3.3,3.0,6.0,4980000.0,2.0,2017
2.0,4.2,2.0,9.0,4980000.0,2.0,2001
2.0,3.7,7.0,6.7,4950000.0,2.0,1979
2.0,2.5,6.0,8.4,5000000.0,2.0,2023
2.0,4.2,1.0,7.7,5000000.0,2.0,1979
2.0,3.3,6.0,8.0,5000000.0,2.0,1982
2.0,2.9,9.0,8.7,5000000.0,2.0,1972
2.0,4.0,4.0,6.0,5000000.0,2.0,1968
2.0,2.5,2.0,6.0,5000000.0,2.0,1971
2.0,4.4,1.0,8.0,5000000.0,2.0,1954
2.0,3.7,2.0,8.8,5000000.0,2.0,2017
2.0,3.7,15.0,9.0,5000000.0,2.0,2017
2.0,4.2,4.0,5.5,5000000.0,2.0,1994
2.0,2.9,2.0,6.0,5000000.0,2.0,1961
2.0,3.3,3.0,8.2,5000000.0,2.0,2017
2.0,4.4,5.0,7.1,5000000.0,2.0,1988
2.0,3.7,2.0,25.0,5000000.0,2.0,2012
2.0,2.9,4.0,5.8,5000000.0,2.0,1958
2.0,3.7,6.0,10.0,5000000.0,2.0,2024
2.0,3.7,16.0,9.0,5000000.0,2.0,2023
2.0,2.9,3.0,10.0,5000000.0,2.0,1954
2.0,2.5,10.0,9.0,5000000.0,2.0,2026
2.0,2.9,2.0,9.3,5050000.0,2.0,2012
2.0,2.5,5.0,10.6,5050000.0,2.0,2020
2.0,2.9,2.0,6.0,5050000.0,2.0,1961
2.0,3.7,10.0,12.2,5096000.0,2.0,2013
2.0,2.9,1.0,11.0,5050000.0,2.0,2015
2.0,3.3,7.0,7.0,5099000.0,2.0,1989
2.0,2.9,6.0,18.0,5050000.0,2.0,2016
2.0,2.5,4.0,7.0,5099000.0,2.0,2024
2.0,3.4,4.0,9.4,5100000.0,2.0,1958
2.0,4.2,14.0,12.2,5100000.0,2.0,2022
2.0,2.9,9.0,8.1,5100000.0,2.0,2015
2.0,2.5,3.0,13.7,5100000.0,2.0,2025
2.0,2.9,2.0,7.0,5100000.0,2.0,1979
2.0,3.4,4.0,6.0,5100000.0,2.0,1962
2.0,3.4,5.0,5.4,5100000.0,2.0,1968
2.0,2.5,6.0,8.2,5100000.0,2.0,2007
2.0,3.3,7.0,8.0,5100000.0,2.0,1989
2.0,3.7,5.0,9.0,5100000.0,2.0,2017
2.0,2.5,4.0,8.4,5100000.0,2.0,2025
2.0,4.2,3.0,8.0,5100000.0,2.0,1994
2.0,2.9,3.0,4.0,5134000.0,2.0,2015
2.0,2.9,4.0,7.3,5100000.0,2.0,1978
2.0,4.2,5.0,5.5,5100000.0,2.0,1970
2.0,3.8,5.0,5.6,5100000.0,2.0,2007
2.0,3.3,7.0,8.0,5100000.0,2.0,1980
2.0,3.3,1.0,6.6,5150000.0,2.0,1982
2.0,2.5,1.0,7.5,5150000.0,2.0,1972
2.0,4.2,3.0,9.0,5150000.0,2.0,1976
2.0,4.0,5.0,5.6,5190000.0,2.0,1963
2.0,3.3,11.0,14.4,5199000.0,2.0,2014
2.0,4.0,3.0,5.3,5190000.0,2.0,2025
2.0,3.7,3.0,10.6,5180000.0,2.0,2011
2.0,3.7,2.0,15.0,5160000.0,2.0,2025
2.0,3.3,3.0,8.5,5150000.0,2.0,2011
2.0,2.9,1.0,6.1,5150000.0,2.0,1975
2.0,2.5,1.0,5.7,5150000.0,2.0,1971
2.0,3.7,1.0,9.3,5150000.0,2.0,2017
2.0,4.0,8.0,8.0,5160000.0,2.0,1989
2.0,4.2,1.0,6.0,5200000.0,2.0,1994
2.0,4.0,5.0,5.8,5200000.0,2.0,1964
2.0,2.9,3.0,6.0,5200000.0,2.0,1972
2.0,2.5,2.0,13.5,5200000.0,2.0,2025
2.0,2.9,5.0,9.3,5200000.0,2.0,1960
2.0,2.5,6.0,12.8,5200000.0,2.0,2015
2.0,2.9,4.0,5.9,5200000.0,2.0,1959
2.0,3.2,10.0,9.0,5200000.0,2.0,2024
2.0,4.2,1.0,6.9,5200000.0,2.0,1964
2.0,4.4,5.0,8.0,5200000.0,2.0,1978
2.0,2.5,5.0,7.0,5200000.0,2.0,1970
2.0,3.7,8.0,10.0,5200000.0,2.0,2022
2.0,3.7,5.0,6.0,5200000.0,2.0,1964
2.0,3.7,2.0,6.0,5200000.0,2.0,2021
2.0,4.2,1.0,6.0,5200000.0,2.0,1994
2.0,3.7,5.0,6.0,5200000.0,2.0,1964
2.0,3.4,4.0,6.0,5200000.0,2.0,1965
2.0,3.3,2.0,5.6,5240000.0,2.0,1962
2.0,2.5,9.0,7.2,5200000.0,2.0,2020
2.0,3.7,1.0,5.9,5200000.0,2.0,2017
2.0,2.5,4.0,7.8,5200000.0,2.0,1979
2.0,4.2,2.0,6.0,5200000.0,2.0,1994
2.0,4.2,2.0,8.0,5200000.0,2.0,1994
2.0,4.4,6.0,7.0,5200000.0,2.0,1996
2.0,3.3,7.0,8.0,5200000.0,2.0,1989
2.0,2.5,8.0,8.8,5250000.0,2.0,2020
2.0,4.2,3.0,6.0,5250000.0,2.0,1967
2.0,2.5,2.0,13.4,5290000.0,2.0,1972
2.0,2.5,17.0,8.0,5270000.0,2.0,2020
2.0,3.8,4.0,5.3,5250000.0,2.0,1960
2.0,3.4,9.0,6.8,5250000.0,2.0,1980
2.0,3.3,9.0,9.0,5250000.0,2.0,1985
2.0,3.3,9.0,9.3,5299999.0,2.0,2008
2.0,2.9,8.0,5.6,5250000.0,2.0,1991
2.0,2.5,5.0,7.9,5250000.0,2.0,2013
2.0,2.5,7.0,9.0,5300000.0,2.0,2020
2.0,4.0,3.0,5.0,5300000.0,2.0,2022
2.0,4.2,1.0,5.7,5300000.0,2.0,1967
2.0,4.0,3.0,7.0,5300000.0,2.0,1976
2.0,2.5,10.0,8.4,5300000.0,2.0,2018
2.0,4.0,9.0,6.8,5300000.0,2.0,1985
2.0,3.7,8.0,7.5,5300000.0,2.0,1994
2.0,2.9,6.0,12.4,5300000.0,2.0,1994
2.0,3.7,11.0,4.1,5300000.0,2.0,2016
2.0,2.9,5.0,7.0,5300000.0,2.0,1980
2.0,2.5,2.0,12.0,5300000.0,2.0,2020
2.0,4.0,4.0,5.6,5300000.0,2.0,1961
2.0,2.5,2.0,13.8,5300000.0,2.0,2023
2.0,2.5,8.0,8.7,5300000.0,2.0,2020
2.0,2.9,5.0,5.5,5300000.0,2.0,1949
2.0,2.9,2.0,7.0,5300000.0,2.0,1981
2.0,4.2,4.0,5.8,5300000.0,2.0,1966
2.0,2.5,14.0,9.8,5300000.0,2.0,2009
2.0,2.5,4.0,10.0,5300000.0,2.0,2011
2.0,3.9,4.0,6.0,5300000.0,2.0,1966
2.0,4.0,3.0,7.0,5350000.0,2.0,2022
2.0,3.3,7.0,7.0,5350000.0,2.0,1977
2.0,2.9,5.0,6.0,5399000.0,2.0,1962
2.0,4.4,16.0,16.0,5350000.0,2.0,2019
2.0,3.7,8.0,9.4,5350000.0,2.0,2013
2.0,4.4,2.0,10.0,5350000.0,2.0,2019
2.0,3.3,5.0,8.0,5390000.0,2.0,2005
2.0,2.9,3.0,8.9,5399000.0,2.0,2015
2.0,2.5,7.0,7.0,5350000.0,2.0,2020
2.0,3.8,1.0,5.7,5390000.0,2.0,1963
2.0,2.5,2.0,6.8,5400000.0,2.0,2024
2.0,2.5,4.0,6.0,5400000.0,2.0,1972
2.0,3.3,6.0,8.0,5400000.0,2.0,1991
2.0,3.3,4.0,8.0,5400000.0,2.0,1991
2.0,2.5,4.0,6.0,5400000.0,2.0,1972
2.0,2.5,2.0,8.6,5400000.0,2.0,2008
2.0,2.9,10.0,9.2,5400000.0,2.0,2010
2.0,2.5,5.0,6.9,5400000.0,2.0,2020
2.0,2.9,7.0,14.8,5400000.0,2.0,2022
2.0,2.5,5.0,8.5,5400000.0,2.0,2015
2.0,3.7,7.0,10.0,5400000.0,2.0,2017
2.0,4.2,1.0,8.0,5400000.0,2.0,1992
2.0,2.5,3.0,6.0,5450000.0,2.0,2020
2.0,4.0,2.0,6.0,5450000.0,2.0,2022
2.0,3.3,7.0,9.4,5450000.0,2.0,2013
2.0,3.8,4.0,6.0,5490000.0,2.0,1965
2.0,3.3,1.0,8.2,5450000.0,2.0,2017
2.0,4.2,7.0,6.0,5499000.0,2.0,1973
2.0,4.2,4.0,6.0,5450000.0,2.0,1994
2.0,4.0,1.0,6.0,5450000.0,2.0,1962
2.0,3.7,17.0,10.0,5450000.0,2.0,2023
2.0,3.4,2.0,6.0,5490000.0,2.0,1960
2.0,3.7,17.0,11.020000000000001,5450000.0,2.0,2023
2.0,3.7,2.0,8.7,5499000.0,2.0,2017
2.0,4.2,12.0,5.0,5500000.0,2.0,1994
2.0,3.8,4.0,6.0,5500000.0,2.0,1964
2.0,4.2,7.0,7.9,5500000.0,2.0,1988
2.0,3.3,10.0,8.0,5500000.0,2.0,2017
2.0,2.9,6.0,9.1,5500000.0,2.0,2009
2.0,4.0,1.0,6.0,5580000.0,2.0,1967
2.0,3.8,3.0,6.0,5550000.0,2.0,1964
2.0,4.4,17.0,10.0,5550000.0,2.0,2020
2.0,2.9,4.0,6.0,5550000.0,2.0,2021
2.0,3.4,2.0,7.4,5500000.0,2.0,1958
2.0,3.7,14.0,12.4,5590000.0,2.0,2020
2.0,3.4,2.0,7.0,5500000.0,2.0,1984
2.0,3.3,5.0,5.6,5500000.0,2.0,1961
2.0,3.9,4.0,5.4,5500000.0,2.0,1965
2.0,2.9,5.0,6.8,5500000.0,2.0,1994
2.0,3.7,7.0,7.8,5500000.0,2.0,2021
2.0,3.4,9.0,6.0,5500000.0,2.0,1970
2.0,3.7,2.0,7.0,5500000.0,2.0,1953
2.0,2.5,5.0,5.2,5500000.0,2.0,1967
2.0,3.7,10.0,12.1,5500000.0,2.0,2017
2.0,3.3,1.0,7.7,5500000.0,2.0,2021
2.0,3.3,9.0,6.7,5500000.0,2.0,2017
2.0,2.9,7.0,7.0,5550000.0,2.0,2009
2.0,2.5,2.0,25.2,5500000.0,2.0,2011
2.0,3.8,5.0,5.8,5500000.0,2.0,2007
2.0,4.0,1.0,7.0,5500000.0,2.0,1978
2.0,3.3,9.0,8.6,5500000.0,2.0,1972
2.0,3.7,3.0,7.0,5550000.0,2.0,1964
2.0,3.9,3.0,6.0,5530000.0,2.0,2002
2.0,4.0,7.0,6.8,5500000.0,2.0,2022
2.0,3.8,4.0,6.0,5500000.0,2.0,1961
2.0,3.4,10.0,5.0,5500000.0,2.0,2019
2.0,3.7,6.0,12.5,5500000.0,2.0,2017
2.0,3.7,22.0,10.2,5500000.0,2.0,2022
2.0,3.7,7.0,9.0,5500000.0,2.0,2017
2.0,4.4,1.0,9.7,5500000.0,2.0,1991
2.0,3.8,1.0,6.0,5500000.0,2.0,1970
2.0,3.4,11.0,9.0,5500000.0,2.0,1994
2.0,2.9,1.0,11.6,5550000.0,2.0,1941
2.0,3.9,1.0,6.0,5590000.0,2.0,1965
2.0,2.9,1.0,5.0,5550000.0,2.0,2015
2.0,4.4,6.0,10.0,5500000.0,2.0,2013
2.0,3.4,6.0,9.0,5500000.0,2.0,2019
2.0,3.7,6.0,10.0,5500000.0,2.0,2024
2.0,3.7,2.0,7.5,5500000.0,2.0,1953
2.0,4.2,7.0,8.0,5500000.0,2.0,1983
2.0,4.0,3.0,8.0,5500000.0,2.0,2022
2.0,4.0,1.0,6.0,5500000.0,2.0,1964
2.0,2.9,8.0,8.0,5500000.0,2.0,1980
2.0,3.8,2.0,6.0,5550000.0,2.0,2007
2.0,4.0,5.0,5.5,5600000.0,2.0,2022
2.0,2.5,8.0,8.0,5600000.0,2.0,2011
2.0,4.2,1.0,6.0,5620000.0,2.0,1957
2.0,2.5,9.0,15.3,5600000.0,2.0,2023
2.0,4.2,1.0,5.7,5600000.0,2.0,1967
2.0,2.9,3.0,5.6,5600000.0,2.0,1966
2.0,3.3,4.0,8.5,5600000.0,2.0,1973
2.0,4.0,5.0,6.0,5600000.0,2.0,1971
2.0,3.8,2.0,6.0,5630000.0,2.0,1968
2.0,2.9,4.0,19.0,5600000.0,2.0,2015
