author_type,district,floor,kitchen_meters,price,rooms_count,total_meters,year_of_construction
2.0,3.7,19.0,10.0,4700000.0,1.0,37.9,2019
2.0,2.9,6.0,9.0,3200000.0,1.0,37.4,2015
4.0,3.3,1.0,8.22,6084000.0,1.0,41.1,2024
2.0,3.7,7.0,7.0,3990000.0,1.0,34.5,2004
4.0,3.4,7.0,14.0,6759000.0,1.0,39.4,2026
2.0,3.9,2.0,12.0,7490000.0,1.0,41.0,2002
2.0,2.9,10.0,22.6,4550000.0,1.0,38.6,2015
2.0,4.0,16.0,12.3,6600000.0,1.0,37.3,2022
2.0,3.3,7.0,8.6,4800000.0,1.0,37.3,2014
2.0,4.0,16.0,12.7,7200000.0,1.0,42.4,2022
2.0,3.4,16.0,8.200000000000003,4850000.0,1.0,38.2,2019
2.0,2.9,15.0,12.0,4900000.0,1.0,46.0,2016
4.0,2.9,1.0,13.4,8200000.0,1.0,42.1,2026
2.0,2.5,10.0,16.0,4900000.0,1.0,46.0,2005
2.0,2.5,18.0,13.0,8300000.0,1.0,42.1,2024
2.0,4.0,8.0,11.0,4950000.0,1.0,34.9,2022
2.0,2.5,24.0,9.882,8828000.0,1.0,49.41,2024
2.0,4.4,1.0,4.7,5000000.0,1.0,37.6,2020
2.0,4.4,9.0,10.0,5200000.0,1.0,37.0,2013
2.0,2.5,21.0,8.13,6666000.0,1.0,40.65,2026
2.0,3.3,8.0,8.8,5200000.0,1.0,36.6,2021
2.0,3.3,9.0,10.0,5380000.0,1.0,47.2,2024
4.0,2.9,14.0,24.300000000000004,4500000.0,1.0,41.7,2026
2.0,3.3,8.0,10.0,5390000.0,1.0,47.2,2024
2.0,4.0,5.0,5.0,5400000.0,1.0,32.4,2023
4.0,2.9,11.0,19.2,4190000.0,1.0,37.0,2024
2.0,4.0,2.0,9.0,5499000.0,1.0,38.4,1998
2.0,3.7,24.0,10.0,5600000.0,1.0,38.0,2015
4.0,3.3,5.0,8.28,5600000.0,1.0,41.4,2027
2.0,2.9,8.0,8.6,3950000.0,1.0,31.3,2025
2.0,3.4,16.0,7.1,6000000.0,1.0,39.3,2024
4.0,4.4,2.0,12.2,6531000.0,1.0,41.0,2026
2.0,2.9,12.0,12.5,5500000.0,1.0,42.4,2020
2.0,3.3,4.0,5.0,3200000.0,1.0,29.5,1989
2.0,3.3,2.0,8.28,5800000.0,1.0,41.4,2026
2.0,3.7,2.0,7.0,5600000.0,1.0,32.0,1964
2.0,3.3,3.0,6.7,3100000.0,1.0,29.9,1982
4.0,2.5,2.0,8.28,6104000.0,1.0,41.4,2026
2.0,3.7,20.0,9.0,4100000.0,1.0,35.0,2022
2.0,4.2,6.0,16.0,5723000.0,1.0,38.64,2028
2.0,3.7,3.0,12.0,3200000.0,1.0,39.5,2015
2.0,3.7,2.0,3.6799999999999997,2000000.0,1.0,18.4,2017
4.0,3.7,10.0,8.272,4670000.0,1.0,41.36,2025
2.0,2.9,6.0,10.0,3800000.0,1.0,35.0,2016
2.0,3.4,10.0,9.0,4050000.0,1.0,42.0,2018
2.0,3.8,6.0,7.048000000000001,6977000.0,1.0,35.24,2028
4.0,2.5,1.0,16.7,10910000.0,1.0,66.57,2028
2.0,3.7,13.0,8.7,4150000.0,1.0,31.3,2024
2.0,3.7,6.0,8.4,3149000.0,1.0,31.3,1986
4.0,3.4,3.0,14.0,6736000.0,1.0,39.6,2026
2.0,4.4,1.0,6.0,2800000.0,1.0,28.3,1972
2.0,2.9,3.0,5.5,3000000.0,1.0,28.5,1975
4.0,3.9,17.0,9.120000000000001,11600000.0,1.0,45.6,2024
2.0,2.9,6.0,10.0,3999000.0,1.0,32.0,1972
2.0,3.3,4.0,8.28,5500000.0,1.0,41.4,2027
2.0,3.7,1.0,6.0,4200000.0,1.0,42.6,1970
4.0,2.9,1.0,9.020000000000001,4600000.0,1.0,45.1,2026
2.0,3.4,1.0,6.0,3789000.0,1.0,28.7,2019
4.0,3.3,1.0,8.58,6193000.0,1.0,42.9,2024
2.0,3.7,17.0,12.0,4000000.0,1.0,47.0,2022
2.0,2.5,1.0,5.0,3230000.0,1.0,32.7,2019
4.0,2.5,18.0,14.5,5910000.0,1.0,34.32,2026
2.0,4.2,3.0,9.0,3990000.0,1.0,31.8,1994
4.0,3.3,7.0,5.34,4150000.0,1.0,26.7,2027
2.0,3.7,9.0,7.4,3100000.0,1.0,31.8,1987
2.0,3.7,5.0,18.2,4150000.0,1.0,37.0,2017
4.0,3.3,5.0,8.74,6399000.0,1.0,43.7,2024
4.0,3.4,2.0,5.282,4750000.0,1.0,26.41,2026
2.0,3.9,17.0,15.0,11200000.0,1.0,52.0,2002
2.0,3.7,6.0,9.2,3000000.0,1.0,36.3,2014
4.0,2.5,6.0,11.3,6800000.0,1.0,39.2,2026
2.0,3.7,7.0,7.0,4200000.0,1.0,33.0,2014
4.0,3.7,15.0,7.4,6350000.0,1.0,37.0,2026
2.0,2.5,1.0,9.0,4300000.0,1.0,36.6,1988
2.0,4.2,6.0,5.8,3000000.0,1.0,29.9,1978
2.0,2.5,19.0,7.920000000000001,6534000.0,1.0,39.6,2026
2.0,3.7,6.0,11.5,4350000.0,1.0,35.2,2024
2.0,4.4,5.0,4.38,2050000.0,1.0,21.9,2011
4.0,2.5,1.0,7.88,5905000.0,1.0,39.4,2026
2.0,3.4,19.0,15.0,11000000.0,1.0,40.3,2019
2.0,2.9,4.0,5.6,2600000.0,1.0,29.2,1978
2.0,2.9,14.0,6.740000000000001,5000000.0,1.0,33.7,2025
2.0,4.0,3.0,5.9,4800000.0,1.0,30.6,1962
2.0,3.3,1.0,5.300000000000001,3900000.0,1.0,26.5,2027
4.0,2.9,10.0,15.9,5510000.0,1.0,42.23,2026
2.0,3.7,1.0,11.0,4450000.0,1.0,38.5,2007
2.0,3.7,8.0,7.0,2950000.0,1.0,34.0,1972
4.0,4.0,17.0,13.3,7700000.0,1.0,42.7,2025
2.0,3.4,1.0,5.0,4600000.0,1.0,40.0,1969
2.0,4.2,3.0,5.8,3250000.0,1.0,30.2,1994
4.0,3.4,24.0,8.314,7200000.0,1.0,41.57,2026
2.0,3.7,16.0,10.0,4300000.0,1.0,41.2,2024
2.0,3.7,7.0,8.7,3250000.0,1.0,33.1,1991
4.0,4.0,1.0,10.58,9513000.0,1.0,52.9,2023
2.0,2.5,12.0,3.0,4255000.0,1.0,23.0,2024
2.0,3.8,1.0,6.634,6302000.0,1.0,33.17,2028
2.0,2.9,17.0,10.0,4600000.0,1.0,40.7,2015
2.0,4.4,4.0,3.3,2500000.0,1.0,21.6,2013
2.0,4.2,2.0,16.9,6276000.0,1.0,40.17,2028
2.0,2.5,2.0,10.0,4250000.0,1.0,41.0,1996
5.0,2.9,11.0,8.7,5950000.0,1.0,34.0,2025
2.0,3.3,3.0,5.7,3300000.0,1.0,31.1,2017
2.0,3.7,4.0,8.6,3300000.0,1.0,32.5,2017
2.0,3.3,2.0,5.7,3300000.0,1.0,28.4,1968
2.0,2.5,1.0,5.0,3300000.0,1.0,32.5,2018
2.0,3.7,8.0,5.0,3300000.0,1.0,38.1,2016
2.0,3.7,3.0,6.0,3300000.0,1.0,29.3,1989
2.0,2.5,9.0,6.1,3300000.0,1.0,27.5,1989
2.0,3.7,3.0,8.6,3300000.0,1.0,39.7,1992
2.0,3.7,4.0,6.0,3300000.0,1.0,29.0,1978
2.0,3.7,6.0,4.1,3300000.0,1.0,31.3,2016
2.0,3.7,4.0,8.0,3309000.0,1.0,33.8,1973
2.0,2.9,2.0,6.0,3300000.0,1.0,28.6,1977
2.0,2.9,2.0,6.0,3300000.0,1.0,31.2,1959
2.0,2.9,2.0,5.6,3300000.0,1.0,30.2,1969
2.0,3.7,3.0,9.0,3300000.0,1.0,32.7,2001
2.0,4.4,3.0,7.0,3300000.0,1.0,32.0,2013
2.0,3.4,5.0,7.0,3390000.0,1.0,31.9,2019
2.0,3.4,1.0,6.0,3380000.0,1.0,32.0,1960
2.0,2.9,5.0,4.0,3350000.0,1.0,22.5,2014
2.0,3.7,2.0,5.0,3350000.0,1.0,32.4,2018
2.0,3.7,14.0,4.0200000000000005,3350000.0,1.0,20.1,2024
2.0,2.9,2.0,6.0,3360000.0,1.0,31.9,1963
2.0,3.7,5.0,5.0,3350000.0,1.0,28.2,2016
2.0,4.4,4.0,5.6,3350000.0,1.0,30.3,1969
2.0,4.4,11.0,4.0,3350000.0,1.0,20.0,2021
2.0,3.4,1.0,7.4,3350000.0,1.0,28.5,1992
2.0,2.9,7.0,5.0,3350000.0,1.0,32.0,2024
2.0,3.7,8.0,6.0,3350000.0,1.0,25.8,2015
2.0,3.7,1.0,9.9,3350000.0,1.0,37.9,2016
2.0,3.7,4.0,9.0,3399000.0,1.0,32.4,2012
2.0,3.4,5.0,6.0,3400000.0,1.0,30.5,1967
2.0,3.7,2.0,4.0,3400000.0,1.0,37.8,2019
2.0,2.9,5.0,5.640000000000001,3400000.0,1.0,28.2,2021
2.0,3.7,9.0,4.4,3400000.0,1.0,37.6,2022
2.0,3.3,1.0,7.4,3400000.0,1.0,34.4,1987
2.0,2.9,17.0,5.0,3400000.0,1.0,26.0,2019
2.0,3.7,2.0,6.0,3400000.0,1.0,29.0,2015
2.0,4.4,8.0,12.0,3400000.0,1.0,30.0,2011
2.0,3.3,1.0,9.0,3400000.0,1.0,37.6,1989
2.0,3.7,10.0,6.0,3400000.0,1.0,29.0,2020
2.0,2.9,1.0,5.9,3400000.0,1.0,28.1,1981
2.0,2.9,5.0,8.5,3450000.0,1.0,37.0,2016
2.0,3.4,7.0,5.5,3470000.0,1.0,32.6,1975
2.0,2.5,10.0,6.800000000000001,3450000.0,1.0,34.0,2024
2.0,4.0,5.0,5.0,3450000.0,1.0,22.1,2012
2.0,3.7,9.0,6.48,3450000.0,1.0,32.4,2018
2.0,4.2,12.0,5.1000000000000005,3450000.0,1.0,25.5,2017
2.0,2.9,2.0,8.3,3470000.0,1.0,34.0,2016
2.0,2.5,9.0,11.0,3499000.0,1.0,40.9,2020
2.0,2.5,10.0,13.8,3470000.0,1.0,48.94,2020
2.0,3.7,5.0,10.0,3450000.0,1.0,31.3,2016
2.0,3.7,3.0,5.8,3500000.0,1.0,28.8,2017
2.0,4.2,2.0,9.0,3500000.0,1.0,38.6,1994
2.0,3.7,6.0,10.6,3500000.0,1.0,42.0,2022
2.0,3.7,8.0,5.0,3500000.0,1.0,29.9,1985
2.0,3.3,1.0,5.0,3500000.0,1.0,31.4,2017
2.0,2.9,5.0,5.8,3500000.0,1.0,29.7,1977
2.0,3.7,10.0,10.9,3500000.0,1.0,40.4,2018
2.0,3.3,3.0,4.6000000000000005,3500000.0,1.0,23.0,2014
2.0,3.3,1.0,8.8,3500000.0,1.0,38.2,1980
2.0,3.7,7.0,5.8,3500000.0,1.0,29.4,1985
2.0,3.7,3.0,10.1,3500000.0,1.0,32.8,2017
2.0,3.3,1.0,6.0,3500000.0,1.0,32.3,2017
2.0,3.3,5.0,5.9,3500000.0,1.0,30.1,2017
2.0,3.7,3.0,11.7,3500000.0,1.0,35.2,2014
2.0,2.5,10.0,5.0,3500000.0,1.0,32.7,2019
2.0,4.0,9.0,5.074000000000001,3500000.0,1.0,25.37,2025
2.0,4.4,2.0,6.0,3500000.0,1.0,28.0,2013
2.0,2.5,10.0,5.0,3500000.0,1.0,37.8,2024
2.0,3.7,2.0,6.0,3500000.0,1.0,34.1,2019
2.0,3.7,4.0,5.4,3500000.0,1.0,29.7,1973
2.0,3.7,1.0,8.0,3500000.0,1.0,39.2,2016
2.0,4.0,4.0,4.0,3500000.0,1.0,25.2,1961
2.0,3.7,2.0,9.0,3500000.0,1.0,36.5,2015
2.0,3.4,1.0,6.0,3500000.0,1.0,30.0,1960
2.0,4.4,9.0,9.0,3500000.0,1.0,30.0,2010
2.0,4.4,4.0,9.0,3500000.0,1.0,31.6,2011
2.0,2.9,2.0,5.8,3500000.0,1.0,29.7,1991
2.0,3.7,1.0,9.0,3500000.0,1.0,35.0,2022
2.0,3.7,4.0,6.0,3500000.0,1.0,30.0,2017
2.0,3.7,1.0,10.1,3550000.0,1.0,37.3,2017
2.0,3.4,5.0,6.0,3590000.0,1.0,31.9,1960
2.0,3.7,11.0,11.0,3550000.0,1.0,32.0,2017
2.0,2.5,7.0,9.0,3550000.0,1.0,39.3,2027
2.0,3.7,15.0,11.3,3550000.0,1.0,36.1,2013
2.0,2.9,1.0,6.2,3550000.0,1.0,29.5,1966
2.0,2.5,4.0,12.0,3580000.0,1.0,42.2,2015
2.0,2.9,5.0,5.0,3550000.0,1.0,27.6,2018
2.0,2.9,1.0,6.0,3590000.0,1.0,28.9,1979
2.0,2.9,1.0,4.6000000000000005,3550000.0,1.0,23.0,2015
2.0,3.4,4.0,5.9,3550000.0,1.0,29.9,2019
2.0,2.9,3.0,10.0,3600000.0,1.0,38.9,2016
2.0,4.4,2.0,5.9,3600000.0,1.0,32.0,1961
2.0,2.9,1.0,4.9,3600000.0,1.0,28.1,2024
2.0,3.7,2.0,9.0,3600000.0,1.0,40.5,2018
2.0,3.3,8.0,4.0,3600000.0,1.0,28.0,2015
2.0,3.7,2.0,5.8,3600000.0,1.0,32.4,1963
2.0,3.3,9.0,5.8,3600000.0,1.0,33.8,1971
2.0,3.3,14.0,4.1,3640000.0,1.0,24.0,2015
2.0,3.8,3.0,5.0,3600000.0,1.0,22.5,1972
2.0,3.4,3.0,10.0,3600000.0,1.0,34.8,1982
2.0,2.5,6.0,5.0,3600000.0,1.0,33.0,2017
2.0,3.4,5.0,5.6,3600000.0,1.0,28.7,1977
2.0,3.7,10.0,7.68,3600000.0,1.0,38.4,2021
2.0,2.5,8.0,13.8,3600000.0,1.0,48.3,2024
2.0,2.9,8.0,10.1,3600000.0,1.0,36.4,1981
2.0,4.2,1.0,9.2,3600000.0,1.0,38.3,1990
2.0,4.0,3.0,6.0,3600000.0,1.0,30.7,2022
2.0,3.7,2.0,11.3,3600000.0,1.0,41.8,2013
2.0,2.9,2.0,8.0,3600000.0,1.0,35.0,2014
2.0,3.4,4.0,7.0,3600000.0,1.0,30.8,1971
2.0,4.4,8.0,8.6,3635000.0,1.0,28.9,2013
2.0,4.0,3.0,7.2,3600000.0,1.0,34.2,1998
2.0,3.7,2.0,7.0,3600000.0,1.0,34.8,1989
2.0,4.0,2.0,5.0,3600000.0,1.0,28.2,1961
2.0,2.9,3.0,6.0,3650000.0,1.0,30.2,1974
2.0,3.4,2.0,6.0,3650000.0,1.0,31.2,2019
2.0,2.9,13.0,8.0,3690000.0,1.0,28.0,2014
2.0,2.5,1.0,4.9,3690000.0,1.0,29.1,1970
2.0,3.7,5.0,14.0,3650000.0,1.0,48.0,2023
2.0,2.5,3.0,14.0,3650000.0,1.0,48.5,2023
2.0,2.9,8.0,5.3,3650000.0,1.0,29.7,1970
2.0,3.7,2.0,11.3,3650000.0,1.0,37.8,2015
2.0,3.7,11.0,5.0,3650000.0,1.0,30.2,2022
2.0,4.4,2.0,3.5,3650000.0,1.0,34.3,2013
2.0,3.7,7.0,9.1,3690000.0,1.0,32.0,2022
2.0,2.5,2.0,6.0,3700000.0,1.0,32.7,1970
2.0,3.7,3.0,6.0,3700000.0,1.0,30.0,1966
2.0,3.3,1.0,5.7,3700000.0,1.0,30.9,1960
2.0,4.0,1.0,15.0,3720000.0,1.0,31.5,2022
2.0,3.3,3.0,6.0,3700000.0,1.0,31.6,1968
2.0,2.9,4.0,5.8,3710000.0,1.0,32.6,1963
2.0,3.7,3.0,5.0,3700000.0,1.0,46.6,2013
2.0,2.9,7.0,7.0,3700000.0,1.0,32.3,1980
2.0,4.4,2.0,6.2,3700000.0,1.0,28.5,1975
2.0,3.7,4.0,9.0,3700000.0,1.0,37.7,2014
2.0,2.9,4.0,5.3,3700000.0,1.0,29.8,1974
2.0,3.7,7.0,10.2,3700000.0,1.0,37.5,2011
2.0,2.9,8.0,6.0,3700000.0,1.0,29.4,1969
2.0,2.5,1.0,5.0,3700000.0,1.0,25.4,2010
2.0,2.9,9.0,9.0,3700000.0,1.0,32.3,2015
2.0,3.4,1.0,6.0,3700000.0,1.0,31.6,1977
2.0,3.4,4.0,6.0,3700000.0,1.0,31.0,2019
2.0,3.3,1.0,5.0,3700000.0,1.0,29.0,2017
2.0,2.5,7.0,16.6,3700000.0,1.0,59.0,2024
2.0,2.9,4.0,10.6,3700000.0,1.0,41.1,1993
2.0,3.4,9.0,5.6,3700000.0,1.0,29.5,1977
2.0,3.7,10.0,6.0,3700000.0,1.0,38.3,2023
2.0,3.3,2.0,5.5,3700000.0,1.0,32.1,1978
2.0,2.9,1.0,8.4,3750000.0,1.0,36.7,2015
2.0,2.5,1.0,5.7,3750000.0,1.0,31.9,1966
2.0,4.2,9.0,9.1,3750000.0,1.0,38.0,1995
2.0,3.3,5.0,5.0,3790000.0,1.0,24.0,2023
2.0,4.2,7.0,7.1,3750000.0,1.0,30.5,1990
2.0,3.7,8.0,5.0,3799000.0,1.0,30.0,1987
2.0,3.3,1.0,5.6,3790000.0,1.0,30.0,1987
2.0,4.2,1.0,4.0,3750000.0,1.0,21.1,1980
2.0,4.4,10.0,4.0200000000000005,3750000.0,1.0,20.1,2024
2.0,4.0,5.0,6.0,3750000.0,1.0,30.8,2022
2.0,3.4,2.0,6.0,3790000.0,1.0,31.0,1966
2.0,3.3,2.0,9.0,3750000.0,1.0,36.4,2017
2.0,4.2,1.0,9.8,3770000.0,1.0,37.5,1990
2.0,3.7,5.0,15.0,3750000.0,1.0,42.6,2014
2.0,2.9,3.0,6.5,3780000.0,1.0,30.5,1973
2.0,2.5,7.0,9.4,3750000.0,1.0,39.3,2020
2.0,2.9,6.0,6.0,3800000.0,1.0,31.3,1974
2.0,2.9,2.0,6.0,3800000.0,1.0,29.7,1974
2.0,3.4,5.0,6.0,3800000.0,1.0,31.3,2019
2.0,2.5,10.0,7.0,3800000.0,1.0,37.0,2011
2.0,4.0,2.0,8.0,3800000.0,1.0,27.0,2015
2.0,2.5,3.0,5.0,3800000.0,1.0,32.2,2013
2.0,2.9,9.0,4.1,3800000.0,1.0,26.6,2020
2.0,2.5,2.0,10.9,3800000.0,1.0,40.7,2013
2.0,3.4,1.0,8.8,3800000.0,1.0,35.6,1959
2.0,3.3,1.0,7.9,3800000.0,1.0,31.0,2017
2.0,3.7,1.0,9.3,3800000.0,1.0,33.9,2012
2.0,2.9,4.0,6.0,3800000.0,1.0,32.0,2015
2.0,2.9,6.0,5.8,3800000.0,1.0,29.4,1973
2.0,2.9,9.0,9.0,3800000.0,1.0,29.5,2014
2.0,3.4,2.0,5.2,3800000.0,1.0,29.0,1975
2.0,3.7,5.0,12.0,3800000.0,1.0,48.0,2017
2.0,2.9,3.0,10.0,3850000.0,1.0,33.0,2016
2.0,2.9,10.0,9.0,3850000.0,1.0,36.9,2012
2.0,4.4,1.0,8.7,3850000.0,1.0,34.5,2013
2.0,2.5,4.0,5.7,3880000.0,1.0,29.3,2020
2.0,3.3,5.0,5.5,3850000.0,1.0,30.2,1974
2.0,3.7,7.0,4.0,3850000.0,1.0,31.0,2025
2.0,2.9,1.0,8.6,3850000.0,1.0,38.0,2015
2.0,3.7,10.0,10.0,3860000.0,1.0,34.9,2019
2.0,2.9,5.0,9.0,3850000.0,1.0,32.6,2023
2.0,3.3,1.0,5.5,3850000.0,1.0,29.0,2017
2.0,2.9,3.0,9.0,3900000.0,1.0,36.0,2015
2.0,2.5,2.0,6.0,3900000.0,1.0,32.5,1969
2.0,4.0,2.0,6.0,3900000.0,1.0,31.0,1976
2.0,2.5,7.0,4.0,3920000.0,1.0,37.8,2018
2.0,2.9,10.0,8.9,3900000.0,1.0,32.3,2017
2.0,3.3,6.0,7.3,3900000.0,1.0,32.1,1972
2.0,2.9,2.0,5.7,3900000.0,1.0,30.4,1965
2.0,3.3,6.0,8.9,3900000.0,1.0,36.1,1987
2.0,2.5,3.0,10.0,3900000.0,1.0,42.0,2011
2.0,2.9,7.0,5.0,3900000.0,1.0,27.0,2022
2.0,2.5,10.0,5.0,3910000.0,1.0,32.5,2024
2.0,3.7,6.0,8.4,3900000.0,1.0,36.6,2020
2.0,3.4,1.0,6.0,3900000.0,1.0,30.9,2019
2.0,3.9,4.0,6.0,3900000.0,1.0,31.0,1965
2.0,4.2,3.0,5.0,3900000.0,1.0,28.7,1994
2.0,3.7,1.0,13.4,3900000.0,1.0,51.7,2012
2.0,2.9,7.0,8.4,3900000.0,1.0,36.8,2015
2.0,2.5,9.0,6.7,3930000.0,1.0,30.2,1979
2.0,2.5,5.0,6.1,3900000.0,1.0,32.5,1965
2.0,3.7,13.0,10.6,3900000.0,1.0,41.9,2022
2.0,3.3,5.0,9.0,3900000.0,1.0,37.0,1989
2.0,3.3,3.0,6.0,3900000.0,1.0,29.0,2017
2.0,3.7,17.0,14.1,3900000.0,1.0,42.8,2013
2.0,2.9,5.0,6.0,3950000.0,1.0,31.0,1962
2.0,4.2,6.0,9.0,3990000.0,1.0,38.0,1994
2.0,3.7,2.0,10.0,3950000.0,1.0,45.0,2017
2.0,3.8,1.0,5.0,3970000.0,1.0,22.0,2007
2.0,3.7,6.0,10.0,3950000.0,1.0,40.5,2018
2.0,4.0,4.0,5.9,3999000.0,1.0,28.9,1964
2.0,3.7,7.0,8.6,3950000.0,1.0,33.0,2015
2.0,3.3,15.0,6.0,3999000.0,1.0,28.1,2014
2.0,3.7,16.0,8.3,3999000.0,1.0,32.7,2014
2.0,4.0,8.0,8.8,3999000.0,1.0,20.8,2013
2.0,3.3,1.0,9.0,3980000.0,1.0,36.5,2017
2.0,4.0,1.0,5.8,3999000.0,1.0,28.6,1967
2.0,2.5,8.0,12.0,3990000.0,1.0,42.4,2020
2.0,2.9,3.0,9.0,3950000.0,1.0,39.0,2014
2.0,3.3,3.0,5.0,3990000.0,1.0,31.0,1963
2.0,3.7,1.0,10.1,3997000.0,1.0,37.4,2017
2.0,3.7,7.0,7.0,3950000.0,1.0,38.0,2017
2.0,3.7,1.0,8.4,3950000.0,1.0,42.0,2013
2.0,4.0,3.0,5.0,4010000.0,1.0,29.1,2018
2.0,2.9,1.0,5.7,4000000.0,1.0,31.1,1962
2.0,3.3,3.0,8.2,4000000.0,1.0,34.2,1992
2.0,3.7,13.0,7.2,4000000.0,1.0,34.7,2015
2.0,2.5,7.0,12.2,4000000.0,1.0,42.2,2011
2.0,2.9,2.0,5.6,4000000.0,1.0,30.7,1963
2.0,2.9,3.0,10.0,4000000.0,1.0,39.0,2014
2.0,2.5,1.0,5.8,4000000.0,1.0,29.9,1970
2.0,2.9,4.0,5.9,4000000.0,1.0,31.5,1963
2.0,2.5,6.0,9.3,4000000.0,1.0,35.9,1987
2.0,2.9,10.0,8.6,4000000.0,1.0,32.6,2009
2.0,2.9,3.0,8.6,4000000.0,1.0,38.9,2015
2.0,2.9,1.0,10.2,4000000.0,1.0,33.43,2015
2.0,3.7,12.0,8.0,4000000.0,1.0,37.9,2024
2.0,2.5,4.0,6.0,4000000.0,1.0,32.0,1974
2.0,3.7,7.0,9.0,4000000.0,1.0,40.0,2011
2.0,2.9,1.0,8.4,4090000.0,1.0,36.8,2012
2.0,2.9,3.0,10.0,4050000.0,1.0,37.6,2012
2.0,2.5,8.0,12.0,4050000.0,1.0,42.5,2011
2.0,2.5,12.0,4.32,4050000.0,1.0,21.6,2023
2.0,4.0,1.0,6.0,4050000.0,1.0,30.2,1967
2.0,4.2,1.0,8.1,4050000.0,1.0,34.1,1995
2.0,3.7,2.0,8.0,4050000.0,1.0,33.4,1991
2.0,3.7,8.0,4.0,4100000.0,1.0,30.6,2022
2.0,4.0,2.0,6.0,4100000.0,1.0,29.2,1969
2.0,3.3,5.0,6.0,4100000.0,1.0,32.6,1959
2.0,3.7,5.0,8.6,4100000.0,1.0,37.3,2014
2.0,3.4,4.0,6.0,4100000.0,1.0,24.5,2020
2.0,2.9,3.0,8.4,4140000.0,1.0,34.2,2014
2.0,4.0,10.0,4.0,4100000.0,1.0,25.8,2023
2.0,2.5,8.0,11.8,4100000.0,1.0,36.7,2010
2.0,3.3,2.0,6.3,4100000.0,1.0,31.7,1960
2.0,3.3,9.0,9.0,4100000.0,1.0,38.0,2017
2.0,3.7,7.0,7.0,4100000.0,1.0,33.0,2018
2.0,4.2,4.0,5.0,4100000.0,1.0,21.0,1994
2.0,4.2,2.0,9.0,4100000.0,1.0,39.0,1994
2.0,4.0,5.0,4.6,4100000.0,1.0,34.5,1999
2.0,2.9,3.0,10.0,4100000.0,1.0,40.0,2018
2.0,2.5,9.0,12.1,4100000.0,1.0,45.2,2020
2.0,4.0,2.0,5.7,4100000.0,1.0,29.7,1965
2.0,3.7,2.0,13.8,4100000.0,1.0,48.1,2017
2.0,2.5,4.0,12.0,4100000.0,1.0,43.0,2020
2.0,3.3,2.0,5.0,4100000.0,1.0,31.0,2017
2.0,3.4,1.0,5.9,4100000.0,1.0,30.0,2019
2.0,2.5,7.0,9.0,4100000.0,1.0,34.0,2008
2.0,2.9,4.0,6.800000000000001,4100000.0,1.0,34.0,2015
2.0,4.2,1.0,6.0,4100000.0,1.0,31.6,1961
2.0,2.5,1.0,6.0,4100000.0,1.0,30.0,1988
2.0,2.9,10.0,10.4,4100000.0,1.0,35.9,2016
2.0,3.3,3.0,9.0,4150000.0,1.0,37.2,2017
2.0,2.5,2.0,4.0600000000000005,4150000.0,1.0,20.3,2023
2.0,3.4,1.0,5.4,4150000.0,1.0,29.4,2011
2.0,2.9,2.0,8.0,4150000.0,1.0,34.5,2016
2.0,4.0,5.0,5.6,4150000.0,1.0,30.3,1964
2.0,2.9,2.0,5.7,4150000.0,1.0,30.9,1959
2.0,2.9,4.0,5.5,4199000.0,1.0,30.8,1965
2.0,4.4,1.0,3.0,4150000.0,1.0,43.8,2012
2.0,2.5,7.0,12.3,4150000.0,1.0,42.6,2012
2.0,4.2,7.0,7.5,4150000.0,1.0,29.6,1973
2.0,3.7,5.0,8.0,4150000.0,1.0,41.3,2017
2.0,3.7,6.0,5.0,4150000.0,1.0,63.6,2015
2.0,2.9,6.0,11.5,4192000.0,1.0,36.83,2015
2.0,3.7,7.0,5.6,4150000.0,1.0,32.3,1975
2.0,3.7,9.0,16.0,4150000.0,1.0,48.1,2017
2.0,2.9,3.0,8.5,4200000.0,1.0,40.0,2015
2.0,2.5,3.0,11.0,4240000.0,1.0,42.0,2016
2.0,3.7,5.0,10.9,4200000.0,1.0,40.2,2023
2.0,2.9,8.0,5.800000000000001,4200000.0,1.0,29.0,2023
2.0,2.5,8.0,5.6,4200000.0,1.0,45.4,1994
2.0,3.7,6.0,12.0,4200000.0,1.0,42.0,2022
2.0,3.3,3.0,16.0,4200000.0,1.0,46.5,2015
2.0,3.7,7.0,9.0,4200000.0,1.0,32.0,1987
2.0,3.7,3.0,5.7,4200000.0,1.0,31.0,1964
2.0,2.9,17.0,12.0,4200000.0,1.0,36.9,2019
2.0,3.3,7.0,9.2,4200000.0,1.0,37.3,1996
2.0,2.9,4.0,8.0,4200000.0,1.0,29.8,2001
2.0,3.7,13.0,5.0,4200000.0,1.0,23.9,2014
2.0,2.9,12.0,11.0,4200000.0,1.0,37.7,2025
2.0,3.3,7.0,9.0,4200000.0,1.0,37.8,1997
2.0,2.9,1.0,10.0,4200000.0,1.0,43.0,2015
2.0,2.9,2.0,5.8,4200000.0,1.0,30.9,1966
2.0,2.9,4.0,8.6,4200000.0,1.0,31.9,2024
2.0,3.3,1.0,10.9,4200000.0,1.0,36.1,2026
2.0,2.5,2.0,6.0,4200000.0,1.0,32.2,1961
2.0,3.7,8.0,14.0,4200000.0,1.0,45.0,2023
2.0,2.9,10.0,10.0,4200000.0,1.0,32.0,2015
2.0,4.2,8.0,10.3,4200000.0,1.0,36.3,2000
