author_type,district,floor,kitchen_meters,price,rooms_count,total_meters,year_of_construction
4.0,2.5,3.0,9.020000000000001,7165.0,2.0,45.1,2027
2.0,4.2,1.0,5.6,8500.0,2.0,44.0,1962
4.0,3.7,23.0,17.8,9940.0,2.0,69.13,2026
2.0,3.9,17.0,31.0,15000.0,2.0,50.0,2002
2.0,4.2,7.0,10.0,7250.0,2.0,53.9,1981
4.0,2.9,11.0,22.1,7346.0,2.0,57.0,2026
2.0,2.5,3.0,18.7,11750.0,2.0,59.5,2020
2.0,3.3,9.0,5.0,7350.0,2.0,42.0,2025
4.0,3.3,13.0,12.980000000000002,7120.0,2.0,64.9,2027
2.0,2.5,16.0,10.4,7800.0,2.0,61.4,2014
2.0,3.4,3.0,9.3,7400.0,2.0,57.8,2019
4.0,4.0,11.0,8.840000000000002,9540.0,2.0,44.2,2028
2.0,2.5,7.0,25.2,23990.0,2.0,149.5,2022
2.0,2.5,3.0,10.0,7550.0,2.0,50.1,2024
4.0,3.4,2.0,19.5,7787.0,2.0,44.6,2026
2.0,2.9,18.0,19.7,7300.0,2.0,49.4,2020
4.0,2.9,3.0,5.0,8756.0,2.0,50.3,2026
2.0,4.2,5.0,10.0,5500.0,2.0,60.7,2024
2.0,4.0,10.0,5.0,7200.0,2.0,54.4,2024
4.0,4.0,4.0,4.5,10435.0,2.0,49.2,2025
2.0,2.9,4.0,9.0,6000.0,2.0,61.47,2025
4.0,3.7,2.0,4.8,5600.0,2.0,38.8,2028
2.0,2.9,4.0,6.0,4150.0,2.0,47.9,1988
4.0,2.9,2.0,5.0,9939.0,2.0,57.2,2026
2.0,2.9,17.0,18.2,5900.0,2.0,53.7,2024
2.0,3.3,5.0,7.8,5100.0,2.0,53.0,1976
4.0,2.9,14.0,8.340000000000002,4700.0,2.0,41.7,2026
2.0,3.8,2.0,6.0,5800.0,2.0,43.4,1960
2.0,2.9,18.0,10.8,5050.0,2.0,54.0,2025
4.0,2.5,20.0,17.299999999999997,8570.0,2.0,43.8,2026
4.0,3.8,29.0,21.3,21360.0,2.0,106.5,2027
2.0,2.9,10.0,10.0,5380.0,2.0,50.3,2015
4.0,4.0,5.0,10.68,6550.0,2.0,53.4,2010
2.0,2.9,8.0,7.1,4500.0,2.0,46.7,2015
4.0,3.7,1.0,10.4,6700.0,2.0,53.3,2028
4.0,3.7,4.0,20.0,9640.0,2.0,64.8,2028
2.0,2.5,1.0,12.442,8647.0,2.0,62.21,2026
2.0,2.5,9.0,28.799999999999997,7250.0,2.0,64.8,2020
4.0,4.0,7.0,5.0,7900.0,2.0,45.2,2025
2.0,3.4,5.0,6.0,4450.0,2.0,45.1,1978
4.0,3.7,1.0,5.7,5800.0,2.0,43.2,2028
2.0,3.7,6.0,7.0,3800.0,2.0,43.9,1989
2.0,4.2,6.0,11.056000000000001,11190.0,2.0,55.28,2028
2.0,3.3,4.0,8.1,5500.0,2.0,51.0,2010
2.0,2.9,5.0,6.0,3590.0,2.0,44.4,1965
4.0,3.7,13.0,14.3,9000.0,2.0,75.94,2026
2.0,3.7,1.0,8.0,5000.0,2.0,59.7,1951
2.0,2.9,1.0,7.0,3800.0,2.0,44.0,1982
4.0,4.0,18.0,5.2,9472.0,2.0,40.2,2025
2.0,4.0,5.0,5.7,6050.0,2.0,45.7,2022
4.0,2.9,17.0,29.3,7500.0,2.0,58.5,2026
2.0,4.4,17.0,19.7,4000.0,2.0,67.0,2012
4.0,4.0,20.0,6.1,14300.0,2.0,67.3,2025
2.0,4.4,2.0,7.0,3540.0,2.0,47.3,1958
2.0,2.9,25.0,10.700000000000001,4950.0,2.0,53.5,2025
2.0,3.3,1.0,6.0,4690.0,2.0,43.0,1960
4.0,2.9,8.0,12.086,7380.0,2.0,60.43,2024
2.0,3.4,3.0,5.8,4000.0,2.0,45.1,1962
2.0,2.9,24.0,10.72,4950.0,2.0,53.6,2025
2.0,3.3,1.0,6.0,3400.0,2.0,44.5,2017
4.0,3.9,13.0,12.540000000000001,15800.0,2.0,62.7,2024
2.0,2.9,3.0,6.0,4100.0,2.0,42.0,1966
4.0,4.0,13.0,5.9,9820.0,2.0,45.7,2025
2.0,2.9,4.0,4.9,3850.0,2.0,41.4,1951
4.0,2.9,6.0,5.0,9090.0,2.0,51.7,2026
4.0,3.9,11.0,10.4,13570.0,2.0,68.0,2028
4.0,3.7,4.0,5.5,6000.0,2.0,44.4,2028
2.0,2.5,5.0,4.0,7200.0,2.0,43.8,2020
2.0,2.5,20.0,15.590000000000002,13921.0,2.0,77.95,2023
2.0,3.3,2.0,8.4,2900.0,2.0,47.3,1958
4.0,2.5,5.0,19.9,8821.0,2.0,69.98,2026
2.0,3.3,5.0,6.0,3890.0,2.0,43.7,1968
4.0,2.5,19.0,19.0,9980.0,2.0,66.86,2028
2.0,4.2,2.0,7.0,4150.0,2.0,43.0,1994
4.0,4.0,13.0,4.6,7300.0,2.0,37.5,2025
2.0,3.3,2.0,6.0,3800.0,2.0,44.1,1971
2.0,2.5,2.0,17.272000000000002,13466.0,2.0,86.36,2024
5.0,4.2,9.0,13.7,8500.0,2.0,55.0,2014
4.0,2.5,17.0,44.0,13690.0,2.0,90.1,2026
2.0,4.0,15.0,8.895999999999999,8470.0,2.0,44.48,2027
4.0,4.0,5.0,8.16,8690.0,2.0,40.8,2028
2.0,3.3,6.0,5.0,5200.0,2.0,41.0,2017
2.0,2.9,3.0,7.0,3960.0,2.0,42.8,1984
4.0,2.5,22.0,18.7,6000.0,2.0,38.95,2026
4.0,4.0,8.0,15.202000000000002,10900.0,2.0,76.01,2024
4.0,2.5,15.0,36.6,14670.0,2.0,93.07,2026
2.0,3.7,4.0,10.0,5299.0,2.0,63.0,2014
2.0,4.4,1.0,13.0,3550.0,2.0,41.0,2013
4.0,2.5,2.0,19.9,8809.0,2.0,70.5,2026
2.0,2.5,1.0,5.7,4800.0,2.0,42.8,2020
4.0,2.5,12.0,6.3500000000000005,6200.0,2.0,31.75,2026
2.0,3.4,2.0,6.0,4000.0,2.0,41.0,1964
4.0,3.3,3.0,5.0,5666.0,2.0,42.7,2027
2.0,3.8,7.0,13.380000000000003,12560.0,2.0,66.9,2026
2.0,4.2,5.0,9.522,10490.0,2.0,47.61,2028
2.0,2.5,1.0,8.5,4000.0,2.0,47.4,1950
2.0,4.2,2.0,12.518,11090.0,2.0,62.59,2028
2.0,2.9,14.0,14.2,10000.0,2.0,66.8,2015
4.0,3.3,18.0,5.0,11600.0,2.0,76.1,2025
4.0,2.9,2.0,14.62,6600.0,2.0,73.1,2026
2.0,3.3,10.0,10.0,6500.0,2.0,57.9,2014
4.0,3.4,9.0,4.9,6300.0,2.0,43.5,2027
2.0,2.5,7.0,10.6,8200.0,2.0,42.9,2020
2.0,3.7,5.0,6.0,3100.0,1.0,46.0,2017
2.0,4.2,4.0,14.786000000000001,12990.0,2.0,73.93,2028
2.0,3.9,20.0,6.0,15500.0,2.0,40.8,2019
2.0,2.9,1.0,6.0,3500.0,2.0,44.0,1969
4.0,3.7,2.0,16.1,9020.0,2.0,59.5,2028
2.0,2.5,6.0,4.0,5600.0,2.0,45.0,1970
4.0,4.0,18.0,5.2,6900.0,2.0,33.0,2025
4.0,2.9,11.0,13.2,11171.0,2.0,59.4,2026
2.0,3.7,1.0,7.4,3900.0,2.0,42.9,1968
4.0,3.4,12.0,8.594,7400.0,2.0,42.97,2026
2.0,2.9,14.0,9.7,9300.0,2.0,59.3,2020
2.0,4.4,3.0,9.6,3400.0,2.0,43.4,1980
2.0,3.3,12.0,13.040000000000001,7000.0,2.0,65.2,2028
2.0,3.4,4.0,5.5,5600.0,2.0,44.0,1968
2.0,2.5,1.0,10.0,4790.0,2.0,55.2,2020
4.0,2.9,4.0,13.4,6350.0,2.0,67.0,2026
2.0,3.4,1.0,6.0,5299.0,2.0,44.0,1968
5.0,4.0,18.0,12.0,10490.0,2.0,58.0,2023
2.0,4.2,3.0,12.344000000000001,11590.0,2.0,61.72,2028
2.0,3.7,5.0,6.0,4000.0,2.0,44.0,1968
2.0,2.9,16.0,12.700000000000001,6300.0,2.0,63.5,2026
2.0,2.9,4.0,5.2,4180.0,2.0,43.9,1972
4.0,2.5,19.0,13.5,8049.0,2.0,61.35,2026
4.0,3.4,13.0,15.450000000000003,7872.0,2.0,39.45,2026
2.0,3.8,10.0,15.2,12800.0,2.0,81.6,2011
4.0,2.9,8.0,14.240000000000002,6500.0,2.0,71.2,2026
2.0,2.5,9.0,5.0,3999.0,2.0,64.0,2023
4.0,4.0,4.0,6.0,6600.0,2.0,32.4,2025
2.0,3.7,4.0,26.9,11700.0,2.0,52.9,2016
4.0,3.3,1.0,7.340000000000001,4750.0,2.0,36.7,2027
2.0,3.3,1.0,6.0,3500.0,2.0,42.4,1960
4.0,2.5,16.0,10.2,8305.0,2.0,63.84,2026
2.0,2.5,6.0,8.0,5850.0,2.0,53.0,2008
2.0,2.9,4.0,5.5,3850.0,2.0,46.5,1968
2.0,2.9,5.0,6.0,4150.0,2.0,44.3,1970
2.0,2.9,5.0,5.5,4150.0,2.0,42.3,1970
2.0,4.2,3.0,5.6,4150.0,2.0,46.6,1994
2.0,3.3,3.0,6.7,4200.0,2.0,43.5,1988
2.0,3.4,1.0,6.0,4200.0,2.0,45.6,1965
2.0,4.4,5.0,5.8,4200.0,2.0,45.9,1966
2.0,3.3,4.0,5.5,4200.0,2.0,43.7,1972
2.0,3.7,10.0,13.8,4200.0,2.0,40.3,2024
2.0,3.4,3.0,6.1,4200.0,2.0,41.0,1960
2.0,2.9,4.0,10.0,4200.0,2.0,40.0,2021
2.0,4.4,16.0,5.0,4200.0,2.0,44.0,2015
2.0,3.7,7.0,13.9,4200.0,2.0,43.0,2024
2.0,3.7,4.0,9.9,4200.0,2.0,53.2,2017
2.0,4.0,2.0,7.0,4200.0,2.0,44.6,2022
2.0,3.3,4.0,6.0,4200.0,2.0,44.0,2017
2.0,2.5,5.0,6.0,4200.0,2.0,46.0,1972
2.0,4.2,4.0,5.3,4200.0,2.0,43.9,1969
2.0,3.4,1.0,7.0,4200.0,2.0,60.2,1957
2.0,2.9,1.0,7.0,4200.0,2.0,43.0,2015
2.0,3.7,5.0,9.0,4200.0,2.0,59.0,1968
2.0,4.4,3.0,5.7,4250.0,2.0,49.3,2013
2.0,3.7,5.0,5.8,4250.0,2.0,45.9,1964
2.0,3.7,1.0,9.0,4250.0,2.0,44.5,2017
2.0,3.3,3.0,5.9,4250.0,2.0,46.0,1989
2.0,3.7,10.0,22.0,4299.0,2.0,48.0,2023
2.0,4.2,1.0,7.9,4300.0,2.0,53.9,1994
2.0,4.4,5.0,7.0,4300.0,2.0,43.0,1977
2.0,3.7,1.0,8.0,4320.0,2.0,58.0,2019
2.0,3.9,5.0,6.0,4300.0,2.0,42.7,1965
2.0,4.2,2.0,8.4,4300.0,2.0,53.3,1993
2.0,2.9,4.0,5.8,4300.0,2.0,43.7,1972
2.0,3.4,5.0,6.8,4300.0,2.0,42.3,1976
2.0,2.9,1.0,5.9,4300.0,2.0,45.0,1966
2.0,2.9,5.0,6.0,4300.0,2.0,42.0,1961
2.0,2.9,13.0,5.3,4300.0,2.0,35.0,2024
2.0,2.9,1.0,9.0,4300.0,2.0,53.2,1985
2.0,2.9,1.0,14.0,4300.0,2.0,39.7,2017
2.0,3.7,4.0,14.0,4300.0,2.0,63.5,2018
2.0,3.7,8.0,8.7,4300.0,2.0,42.8,2001
2.0,4.0,1.0,8.1,4300.0,2.0,50.5,1963
2.0,2.9,5.0,5.6,4300.0,2.0,42.3,2015
2.0,2.5,3.0,5.8,4300.0,2.0,44.3,1970
2.0,3.4,1.0,6.0,4300.0,2.0,41.6,1959
2.0,3.7,2.0,12.0,4300.0,2.0,58.0,2012
2.0,2.5,1.0,7.0,4300.0,2.0,46.0,1971
2.0,2.9,7.0,7.4,4300.0,2.0,44.1,1972
2.0,2.9,5.0,6.2,4330.0,2.0,43.3,1963
2.0,2.9,1.0,5.1,4300.0,2.0,41.6,1975
2.0,2.9,2.0,7.9,4350.0,2.0,52.4,2015
2.0,2.9,4.0,6.0,4380.0,2.0,44.0,1940
2.0,3.4,3.0,5.1,4399.0,2.0,43.2,1975
2.0,2.9,5.0,5.8,4350.0,2.0,45.1,1972
2.0,3.9,1.0,5.8,4380.0,2.0,39.0,1932
2.0,4.4,13.0,10.0,4350.0,2.0,40.0,2015
2.0,2.9,5.0,7.2,4399.0,2.0,45.0,1977
2.0,2.9,2.0,7.1,4350.0,2.0,45.3,2015
2.0,4.0,3.0,6.0,4390.0,2.0,44.8,1963
2.0,3.7,4.0,14.0,4350.0,2.0,47.0,1967
2.0,3.7,1.0,12.2,4390.0,2.0,52.3,2017
2.0,3.3,8.0,10.0,4400.0,2.0,38.0,2017
2.0,2.5,6.0,6.2,4400.0,2.0,40.0,2020
2.0,3.7,6.0,5.0,4400.0,2.0,40.6,2019
2.0,2.9,1.0,6.0,4400.0,2.0,44.0,1975
2.0,3.3,1.0,6.3,4400.0,2.0,42.6,2017
2.0,3.4,1.0,5.8,4400.0,2.0,42.8,1971
2.0,3.7,1.0,5.5,4400.0,2.0,44.3,1964
2.0,2.9,1.0,30.0,4400.0,2.0,46.0,2015
2.0,4.4,5.0,5.6,4400.0,2.0,43.1,2013
2.0,3.7,3.0,10.0,4400.0,2.0,41.1,2024
2.0,2.5,4.0,7.0,4400.0,2.0,44.6,1980
2.0,3.3,2.0,6.0,4400.0,2.0,41.9,1967
2.0,4.2,6.0,9.3,4400.0,2.0,44.2,1976
2.0,3.7,12.0,10.0,4450.0,2.0,37.0,2017
2.0,2.9,5.0,6.0,4499.0,2.0,47.1,2015
2.0,3.4,1.0,5.8,4450.0,2.0,42.5,1965
2.0,3.7,4.0,5.9,4450.0,2.0,44.0,1973
2.0,2.9,5.0,5.9,4450.0,2.0,44.7,1971
2.0,2.9,5.0,6.1,4450.0,2.0,43.0,1963
2.0,3.3,3.0,6.6,4490.0,2.0,42.6,1972
2.0,3.7,1.0,8.9,4490.0,2.0,53.3,2002
2.0,4.4,5.0,6.0,4450.0,2.0,46.1,1966
2.0,2.9,5.0,5.0,4450.0,2.0,44.0,2023
2.0,4.2,1.0,5.5,4500.0,2.0,43.5,1994
2.0,3.4,4.0,6.4,4500.0,2.0,42.3,1975
2.0,3.7,1.0,7.2,4500.0,2.0,44.0,1978
2.0,4.0,1.0,10.0,4500.0,2.0,52.0,2022
2.0,2.9,5.0,6.0,4500.0,2.0,44.2,2015
2.0,4.0,2.0,6.0,4500.0,2.0,42.0,2022
2.0,3.3,3.0,8.0,4500.0,2.0,64.5,1952
2.0,4.4,5.0,6.0,4500.0,2.0,45.3,1965
2.0,2.9,1.0,5.4,4500.0,2.0,47.6,1975
2.0,2.5,2.0,5.6,4500.0,2.0,43.3,1972
2.0,3.3,2.0,8.0,4500.0,2.0,35.4,2005
2.0,3.9,5.0,5.1,4500.0,2.0,42.6,1965
2.0,3.4,1.0,6.0,4500.0,2.0,42.7,1975
2.0,3.4,4.0,7.0,4500.0,2.0,44.0,1974
2.0,4.2,4.0,8.0,4500.0,2.0,49.6,1994
2.0,4.4,8.0,8.0,4500.0,2.0,39.0,2012
2.0,3.7,4.0,5.5,4500.0,2.0,44.0,2017
2.0,2.5,12.0,9.3,4500.0,2.0,55.6,2026
2.0,3.7,9.0,10.0,4500.0,2.0,40.5,2022
2.0,3.3,5.0,6.0,4500.0,2.0,42.7,2017
2.0,4.0,1.0,5.8,4550.0,2.0,46.0,1974
2.0,3.3,5.0,6.0,4550.0,2.0,44.0,1962
2.0,3.4,3.0,6.2,4550.0,2.0,48.9,1947
2.0,3.7,1.0,7.0,4599.0,2.0,47.0,1970
2.0,2.5,9.0,6.0,4550.0,2.0,42.9,2024
2.0,2.5,2.0,14.0,4599.0,2.0,48.0,2024
2.0,4.4,8.0,6.0,4550.0,2.0,42.5,2013
2.0,2.9,4.0,5.9,4590.0,2.0,42.4,2015
2.0,3.3,4.0,5.9,4580.0,2.0,43.7,1969
2.0,3.3,2.0,6.0,4600.0,2.0,46.0,2017
2.0,3.4,3.0,9.0,4600.0,2.0,33.0,2019
2.0,4.4,1.0,7.0,4600.0,2.0,42.4,1985
2.0,3.7,2.0,7.9,4600.0,2.0,48.0,1999
2.0,2.9,3.0,6.0,4600.0,2.0,43.0,1969
2.0,2.9,4.0,10.7,4600.0,2.0,45.7,2021
2.0,4.0,4.0,5.8,4600.0,2.0,41.4,1963
2.0,2.9,8.0,8.7,4600.0,2.0,48.3,1989
2.0,2.9,1.0,4.0,4600.0,2.0,34.8,1972
2.0,2.9,5.0,7.0,4600.0,2.0,44.8,1978
2.0,2.5,2.0,13.0,4600.0,2.0,56.3,1904
2.0,2.9,3.0,7.2,4600.0,2.0,44.7,1970
2.0,2.9,5.0,6.9,4600.0,2.0,43.5,1962
2.0,4.0,4.0,6.0,4600.0,2.0,43.6,2022
2.0,3.7,4.0,6.0,4600.0,2.0,44.1,2017
2.0,2.5,8.0,25.0,4690.0,2.0,54.9,2015
2.0,3.7,1.0,15.0,4650.0,2.0,41.8,2014
2.0,3.7,1.0,10.0,4650.0,2.0,59.8,2012
2.0,2.5,1.0,8.0,4650.0,2.0,50.6,1990
2.0,2.9,1.0,7.0,4650.0,2.0,44.0,2006
2.0,4.4,3.0,7.3,4650.0,2.0,60.5,1958
2.0,2.9,5.0,4.0,4653.0,2.0,46.48,2015
2.0,4.2,4.0,8.9,4680.0,2.0,46.1,1974
2.0,4.4,1.0,7.0,4650.0,2.0,55.4,2013
2.0,2.9,2.0,8.8,4650.0,2.0,48.6,1988
2.0,2.9,4.0,9.4,4700.0,2.0,55.1,2014
2.0,4.0,3.0,6.0,4700.0,2.0,44.1,1964
2.0,4.0,2.0,9.0,4700.0,2.0,54.0,2022
2.0,3.7,12.0,8.0,4700.0,2.0,43.2,2017
2.0,4.0,3.0,5.2,4700.0,2.0,44.2,1963
2.0,3.3,2.0,8.0,4700.0,2.0,42.0,1961
2.0,4.2,1.0,10.0,4700.0,2.0,38.0,1989
2.0,4.2,4.0,6.0,4700.0,2.0,39.0,1968
2.0,2.9,7.0,15.0,4700.0,2.0,37.0,2020
2.0,2.9,1.0,7.0,4700.0,2.0,43.3,1983
2.0,2.5,1.0,8.1,4740.0,2.0,49.4,2008
2.0,3.4,3.0,7.0,4700.0,2.0,43.7,1975
2.0,3.3,4.0,6.0,4700.0,2.0,43.0,1982
2.0,3.7,1.0,10.7,4700.0,2.0,67.2,1949
2.0,2.5,1.0,4.0,4700.0,2.0,42.0,1961
2.0,2.9,3.0,6.7,4700.0,2.0,43.0,1990
2.0,2.5,9.0,12.0,4700.0,2.0,63.5,2020
2.0,3.9,1.0,31.0,4700.0,2.0,52.2,1990
2.0,2.9,3.0,6.0,4750.0,2.0,39.9,2023
2.0,2.5,5.0,12.1,4750.0,2.0,57.6,2020
2.0,2.5,1.0,6.7,4750.0,2.0,45.3,2007
2.0,3.7,3.0,6.8,4750.0,2.0,44.7,1990
2.0,4.0,2.0,7.3,4750.0,2.0,44.8,1977
2.0,3.3,5.0,6.0,4750.0,2.0,45.7,1963
2.0,2.9,5.0,6.6,4750.0,2.0,44.0,2015
2.0,3.7,8.0,9.1,4780.0,2.0,55.3,2017
2.0,3.3,5.0,6.0,4750.0,2.0,43.0,1973
2.0,4.0,4.0,5.4,4750.0,2.0,41.9,1963
2.0,4.2,4.0,7.9,4800.0,2.0,52.9,1994
2.0,3.7,5.0,6.0,4800.0,2.0,43.2,1971
2.0,3.3,5.0,6.0,4800.0,2.0,42.4,2017
2.0,2.9,5.0,6.0,4800.0,2.0,43.4,1972
2.0,4.2,5.0,8.0,4800.0,2.0,54.0,1993
2.0,4.0,5.0,6.0,4800.0,2.0,43.4,1963
2.0,2.9,4.0,6.5,4800.0,2.0,44.5,1975
2.0,3.4,4.0,6.0,4800.0,2.0,46.4,1965
2.0,2.9,5.0,6.4,4800.0,2.0,45.7,1961
2.0,4.0,5.0,6.0,4800.0,2.0,42.3,1964
2.0,2.9,4.0,9.5,4800.0,2.0,51.4,2015
2.0,2.9,5.0,6.0,4800.0,2.0,40.8,1975
2.0,4.2,4.0,7.0,4800.0,2.0,42.0,1962
2.0,3.7,16.0,9.0,4800.0,2.0,50.0,2014
2.0,3.7,5.0,6.0,4800.0,2.0,42.0,1964
2.0,3.7,11.0,11.0,4830.0,2.0,56.0,2022
2.0,4.2,1.0,7.0,4800.0,2.0,43.1,1966
2.0,3.7,5.0,6.0,4840.0,2.0,44.0,1968
2.0,3.7,3.0,8.1,4800.0,2.0,54.9,2017
2.0,3.7,5.0,4.7,4800.0,2.0,43.4,1975
2.0,3.7,1.0,6.5,4800.0,2.0,43.9,1979
2.0,4.0,2.0,6.0,4890.0,2.0,43.0,1966
2.0,3.4,9.0,7.0,4850.0,2.0,43.0,1978
2.0,2.5,3.0,7.0,4850.0,2.0,57.0,2020
2.0,4.4,3.0,10.0,4850.0,2.0,43.3,1961
2.0,2.5,4.0,6.0,4890.0,2.0,43.7,2020
2.0,2.9,1.0,10.0,4850.0,2.0,50.4,1997
2.0,2.9,1.0,5.0,4890.0,2.0,43.0,2005
2.0,3.7,3.0,10.0,4850.0,2.0,44.0,1975
2.0,4.2,1.0,7.0,4850.0,2.0,38.0,2022
2.0,2.9,3.0,8.5,4850.0,2.0,47.9,1997
2.0,2.9,9.0,8.6,4850.0,2.0,43.0,2015
2.0,3.4,3.0,10.0,4900.0,2.0,41.0,2019
2.0,4.0,1.0,6.0,4900.0,2.0,45.0,1963
2.0,3.9,1.0,7.0,4900.0,2.0,43.2,1983
2.0,3.3,7.0,7.0,4900.0,2.0,45.1,1971
2.0,2.5,2.0,5.9,4900.0,2.0,44.9,1962
2.0,4.4,13.0,10.0,4900.0,2.0,55.0,2011
2.0,3.3,5.0,6.0,4900.0,2.0,43.0,1970
2.0,3.4,9.0,7.0,4900.0,2.0,43.0,1973
2.0,2.9,5.0,6.0,4900.0,2.0,44.0,1965
2.0,4.2,5.0,8.0,4900.0,2.0,48.1,1990
2.0,3.4,4.0,7.9,4900.0,2.0,59.2,1957
2.0,2.9,13.0,9.42,4900.0,2.0,47.1,2022
2.0,2.5,8.0,6.0,4900.0,2.0,37.2,2013
2.0,3.3,2.0,6.0,4900.0,2.0,45.1,1963
2.0,2.9,1.0,5.8,4990.0,2.0,39.8,1961
2.0,3.4,4.0,6.0,4999.0,2.0,44.2,1960
2.0,2.9,3.0,9.8,4950.0,2.0,56.7,1953
2.0,4.2,1.0,5.9,4999.0,2.0,43.0,1966
2.0,3.4,1.0,5.3,4980.0,2.0,43.4,1967
2.0,3.9,1.0,6.0,4990.0,2.0,44.0,2002
2.0,2.5,10.0,8.0,4950.0,2.0,61.5,2011
2.0,2.5,2.0,10.3,4997.0,2.0,55.0,2020
2.0,4.2,1.0,6.0,4999.0,2.0,41.9,1961
2.0,3.3,3.0,6.0,4980.0,2.0,42.0,2017
2.0,4.2,2.0,9.0,4980.0,2.0,41.1,2001
2.0,3.7,7.0,6.7,4950.0,2.0,43.2,1979
2.0,2.5,6.0,8.4,5000.0,2.0,58.3,2023
2.0,4.2,1.0,7.7,5000.0,2.0,45.2,1979
2.0,3.3,6.0,8.0,5000.0,2.0,52.5,1982
2.0,2.9,9.0,8.7,5000.0,2.0,52.3,1972
2.0,4.0,4.0,6.0,5000.0,2.0,44.0,1968
2.0,2.5,2.0,6.0,5000.0,2.0,44.5,1971
2.0,4.4,1.0,8.0,5000.0,2.0,60.4,1954
2.0,3.7,2.0,8.8,5000.0,2.0,54.7,2017
2.0,3.7,15.0,9.0,5000.0,2.0,53.0,2017
2.0,4.2,4.0,5.5,5000.0,2.0,47.5,1994
2.0,2.9,2.0,6.0,5000.0,2.0,40.0,1961
2.0,3.3,3.0,8.2,5000.0,2.0,45.3,2017
2.0,4.4,5.0,7.1,5000.0,2.0,45.7,1988
2.0,3.7,2.0,25.0,5000.0,2.0,57.7,2012
2.0,2.9,4.0,5.8,5000.0,2.0,42.7,1958
2.0,3.7,6.0,10.0,5000.0,2.0,39.4,2024
2.0,3.7,16.0,9.0,5000.0,2.0,53.0,2023
2.0,2.9,3.0,10.0,5000.0,2.0,57.5,1954
2.0,2.5,10.0,9.0,5000.0,2.0,56.0,2026
2.0,2.9,2.0,9.3,5050.0,2.0,58.0,2012
2.0,2.5,5.0,10.6,5050.0,2.0,55.1,2020
2.0,2.9,2.0,6.0,5050.0,2.0,43.5,1961
2.0,3.7,10.0,12.2,5096.0,2.0,65.1,2013
2.0,2.9,1.0,11.0,5050.0,2.0,36.0,2015
2.0,3.3,7.0,7.0,5099.0,2.0,54.9,1989
2.0,2.9,6.0,18.0,5050.0,2.0,46.5,2016
2.0,2.5,4.0,7.0,5099.0,2.0,40.0,2024
2.0,3.4,4.0,9.4,5100.0,2.0,57.9,1958
2.0,4.2,14.0,12.2,5100.0,2.0,49.1,2022
2.0,2.9,9.0,8.1,5100.0,2.0,53.1,2015
2.0,2.5,3.0,13.7,5100.0,2.0,58.4,2025
2.0,2.9,2.0,7.0,5100.0,2.0,46.5,1979
2.0,3.4,4.0,6.0,5100.0,2.0,43.5,1962
2.0,3.4,5.0,5.4,5100.0,2.0,42.9,1968
2.0,2.5,6.0,8.2,5100.0,2.0,49.9,2007
2.0,3.3,7.0,8.0,5100.0,2.0,52.9,1989
2.0,3.7,5.0,9.0,5100.0,2.0,58.0,2017
2.0,2.5,4.0,8.4,5100.0,2.0,58.1,2025
2.0,4.2,3.0,8.0,5100.0,2.0,47.8,1994
2.0,2.9,3.0,4.0,5134.0,2.0,43.15,2015
2.0,2.9,4.0,7.3,5100.0,2.0,44.0,1978
2.0,4.2,5.0,5.5,5100.0,2.0,45.4,1970
2.0,3.8,5.0,5.6,5100.0,2.0,35.2,2007
2.0,3.3,7.0,8.0,5100.0,2.0,51.2,1980
2.0,3.3,1.0,6.6,5150.0,2.0,43.6,1982
2.0,2.5,1.0,7.5,5150.0,2.0,44.0,1972
2.0,4.2,3.0,9.0,5150.0,2.0,47.2,1976
2.0,4.0,5.0,5.6,5190.0,2.0,45.9,1963
2.0,3.3,11.0,14.4,5199.0,2.0,45.4,2014
2.0,4.0,3.0,5.3,5190.0,2.0,40.6,2025
2.0,3.7,3.0,10.6,5180.0,2.0,61.1,2011
2.0,3.7,2.0,15.0,5160.0,2.0,39.0,2025
2.0,3.3,3.0,8.5,5150.0,2.0,52.9,2011
2.0,2.9,1.0,6.1,5150.0,2.0,42.2,1975
2.0,2.5,1.0,5.7,5150.0,2.0,34.5,1971
2.0,3.7,1.0,9.3,5150.0,2.0,55.7,2017
2.0,4.0,8.0,8.0,5160.0,2.0,53.0,1989
2.0,4.2,1.0,6.0,5200.0,2.0,42.0,1994
2.0,4.0,5.0,5.8,5200.0,2.0,46.7,1964
2.0,2.9,3.0,6.0,5200.0,2.0,44.0,1972
2.0,2.5,2.0,13.5,5200.0,2.0,58.1,2025
2.0,2.9,5.0,9.3,5200.0,2.0,55.1,1960
2.0,2.5,6.0,12.8,5200.0,2.0,42.2,2015
2.0,2.9,4.0,5.9,5200.0,2.0,40.1,1959
2.0,3.2,10.0,9.0,5200.0,2.0,63.0,2024
2.0,4.2,1.0,6.9,5200.0,2.0,46.4,1964
2.0,4.4,5.0,8.0,5200.0,2.0,48.0,1978
2.0,2.5,5.0,7.0,5200.0,2.0,43.8,1970
2.0,3.7,8.0,10.0,5200.0,2.0,58.1,2022
2.0,3.7,5.0,6.0,5200.0,2.0,43.2,1964
2.0,3.7,2.0,6.0,5200.0,2.0,41.2,2021
2.0,4.2,1.0,6.0,5200.0,2.0,42.0,1994
2.0,3.7,5.0,6.0,5200.0,2.0,43.2,1964
2.0,3.4,4.0,6.0,5200.0,2.0,46.3,1965
