accommodation_type;author;author_type;deal_type;district;floor;floors_count;house_number;location;price;residential_complex;rooms_count;street;total_meters;underground;url
flat;Дом Профи;real_estate_agent;sale;Кировский;8;25;162;Новосибирск;3690000;Матрешкин двор;1; Петухова;30.7;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/326893282/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Отдел Продаж Недвижимости;real_estate_agent;sale;Октябрьский;10;10;1;Новосибирск;3699999;Плющихинский;1; Плющихинская;39.0;Золотая Нива;https://novosibirsk.cian.ru/sale/flat/315201374/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Отдел Продаж Недвижимости;real_estate_agent;sale;Кировский;21;25;162;Новосибирск;3650000;Матрешкин двор;1; Петухова;30.4;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/326273926/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;СМСС;developer;sale;Заельцовский;6;23;46/1;Новосибирск;3689400;Апартаменты VOROSHILOV;-1;Светлановская ;25.8;Заельцовская;https://novosibirsk.cian.ru/sale/flat/326269210/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;SIBWILL;real_estate_agent;sale;;3;25;229/4;Новосибирск;3650000;Расцветай на Зорге;1; Зорге;27.54;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/325710242/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Novostroy-expert;real_estate_agent;sale;;1;25;229/4;Новосибирск;3650000;Расцветай на Зорге;1; Зорге;28.0;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/325712721/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Этажи;real_estate_agent;sale;Первомайский;13;17;228;Новосибирск;3700000;Весенний;1;Первомайская ;20.7;Речной вокзал;https://novosibirsk.cian.ru/sale/flat/326639557/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;MetroPolis;real_estate_agent;sale;Ленинский;1;12;7;Новосибирск;3700000;Дивногорский;1; Юности;23.8;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/326852771/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Города Новосибирск;real_estate_agent;sale;Калининский;4;7;39;Новосибирск;3700000;Тайгинский парк;1;Тайгинская ;26.3;Заельцовская;https://novosibirsk.cian.ru/sale/flat/326658590/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Города Новосибирск;real_estate_agent;sale;Калининский;6;19;66/5;Новосибирск;3700000;На Фадеева;1; Фадеева;21.3;Заельцовская;https://novosibirsk.cian.ru/sale/flat/325049874/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Города Новосибирск;real_estate_agent;sale;Кировский;2;3;3;Новосибирск;3700000;Художник;1; Николая Грицюка;31.0;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/326578242/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Города Новосибирск;real_estate_agent;sale;Заельцовский;8;13;53/1;Новосибирск;3700000;Солнечные часы;1;Кубовая ;30.4;Заельцовская;https://novosibirsk.cian.ru/sale/flat/326503683/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Города Новосибирск;real_estate_agent;sale;Кировский;8;10;16;Новосибирск;3740000;Просторный;1; Николая Сотникова;38.4;Студенческая;https://novosibirsk.cian.ru/sale/flat/325439207/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Города Новосибирск;real_estate_agent;sale;Центральный;1;2;14;Новосибирск;3700000;;-1;Трудовая ;58.0;Площадь Ленина;https://novosibirsk.cian.ru/sale/flat/322272707/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Новактив;real_estate_agent;sale;Калининский;13;17;39;Новосибирск;3700000;Тайгинский парк;1;Тайгинская ;23.5;Заельцовская;https://novosibirsk.cian.ru/sale/flat/323919176/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;SIBWILL;real_estate_agent;sale;Ленинский;12;12;9;Новосибирск;3740100;Дивногорский;1; Юности;28.77;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/324786094/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Наталья Морозова;realtor;sale;Заельцовский;1;14;47/1;Новосибирск;3700000;Солнечные часы;1;Кубовая ;25.0;Заельцовская;https://novosibirsk.cian.ru/sale/flat/326732394/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;ID 61412287;homeowner;sale;Заельцовский;9;14;53/1;Новосибирск;3700000;Солнечные часы;1;Кубовая ;26.6;Заельцовская;https://novosibirsk.cian.ru/sale/flat/325026949/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Этажи;real_estate_agent;sale;Дзержинский;8;15;89;Новосибирск;3750000;Gorizont;1; Коминтерна;23.9;Золотая Нива;https://novosibirsk.cian.ru/sale/flat/326921922/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Этажи;real_estate_agent;sale;Октябрьский;5;7;10/2;Новосибирск;3750000;;1; Ключ-Камышенское плато;26.0;Спортивная;https://novosibirsk.cian.ru/sale/flat/324578360/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Города Новосибирск;real_estate_agent;sale;Октябрьский;7;10;9;Новосибирск;3750000;Плющихинский;1; Плющихинская;33.6;Золотая Нива;https://novosibirsk.cian.ru/sale/flat/323290888/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Владис Центральное;real_estate_agent;sale;Центральный;5;5;59;Новосибирск;3750000;;1;Красный проспект;25.0;Красный Проспект;https://novosibirsk.cian.ru/sale/flat/326381183/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;ID 96329927;homeowner;sale;Ленинский;6;12;4;Новосибирск;3750000;Дивногорский;1; Романтиков;29.0;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/325631634/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;ID 85892102;realtor;sale;Ленинский;8;18;43;Новосибирск;3770000;Чистая слобода;1;Спортивная ;18.0;;https://novosibirsk.cian.ru/sale/flat/326577350/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Этажи;real_estate_agent;sale;Заельцовский;5;17;51/1;Новосибирск;3800000;Рафинад;1; Лобачевского;24.3;Заельцовская;https://novosibirsk.cian.ru/sale/flat/326501906/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Этажи;real_estate_agent;sale;Кировский;13;17;53/9;Новосибирск;3800000;Квартал Цветной Бульвар;1; Сибиряков-Гвардейцев;29.2;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/327055863/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Города Новосибирск;real_estate_agent;sale;Затулинский жилмассив;21;27;229/3;Новосибирск;3800000;Расцветай на Зорге;1; Зорге;33.0;;https://novosibirsk.cian.ru/sale/flat/325446048/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Города Новосибирск;real_estate_agent;sale;Кировский;7;25;50;Новосибирск;3800000;Гвардейский;1;Беловежская ;27.0;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/316005382/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Метражи;real_estate_agent;sale;Первомайский;13;18;21;Новосибирск;3800000;На Героев Революции;1; Героев Революции;24.0;Речной вокзал;https://novosibirsk.cian.ru/sale/flat/326297561/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Владис Центральное;real_estate_agent;sale;Калининский;5;10;10;Новосибирск;3800000;Мкрн. Родники;1; Мясниковой;27.5;Заельцовская;https://novosibirsk.cian.ru/sale/flat/327018298/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Владис Центральное;real_estate_agent;sale;Первомайский;13;16;43;Новосибирск;3800000;Весенний;1; Заречная;19.3;Речной вокзал;https://novosibirsk.cian.ru/sale/flat/326457065/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Владис Центральное;real_estate_agent;sale;Калининский;5;10;26/2;Новосибирск;3800000;Мкрн. Родники;1; Тюленина;23.0;Заельцовская;https://novosibirsk.cian.ru/sale/flat/326830166/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;А1 недвижимость;real_estate_agent;sale;Октябрьский;5;11;75;Новосибирск;3800000;NOVA-апарт;-1;Автогенная ;26.1;Речной вокзал;https://novosibirsk.cian.ru/sale/flat/324989132/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;2ПН;real_estate_agent;sale;Советский;12;29;24/1;Новосибирск;3800000;Тихий берег;1;Приморская ;28.5;Студенческая;https://novosibirsk.cian.ru/sale/flat/323874779/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Отдел Продаж Недвижимости;real_estate_agent;sale;Кировский;8;10;18/1;Новосибирск;3800000;Просторный;1; Виктора Шевелева;50.0;Студенческая;https://novosibirsk.cian.ru/sale/flat/284386509/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;SIBWILL;real_estate_agent;sale;Ленинский;12;12;9;Новосибирск;3845400;Дивногорский;1; Юности;29.58;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/324786099/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;ID 87440375;realtor;sale;Калининский;4;18;66/2;Новосибирск;3800000;На Фадеева;1; Фадеева;29.8;Заельцовская;https://novosibirsk.cian.ru/sale/flat/326905716/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;ID 113678973;homeowner;sale;Первомайский;2;16;39;Новосибирск;3800000;Весенний;1; Заречная;22.0;Спортивная;https://novosibirsk.cian.ru/sale/flat/320022330/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Этажи;real_estate_agent;sale;Заельцовский;10;10;4;Новосибирск;3850000;;1;;29.6;Заельцовская;https://novosibirsk.cian.ru/sale/flat/322527968/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Этажи;real_estate_agent;sale;Первомайский;16;16;27;Новосибирск;3850000;Весенний;1; Заречная;18.9;Спортивная;https://novosibirsk.cian.ru/sale/flat/326203840/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Города Новосибирск;real_estate_agent;sale;Первомайский;1;17;57;Новосибирск;3890000;Весенний;1; Заречная;24.7;Спортивная;https://novosibirsk.cian.ru/sale/flat/322750349/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Города Новосибирск;real_estate_agent;sale;Дзержинский;3;4;13/1;Новосибирск;3890000;Свобода;1; Заслонова;28.0;Золотая Нива;https://novosibirsk.cian.ru/sale/flat/320667480/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Поиск Метров;real_estate_agent;sale;Калининский;5;10;21;Новосибирск;3850000;Мкрн. Родники;1; Тюленина;21.1;Заельцовская;https://novosibirsk.cian.ru/sale/flat/314619847/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Концерн Сибирь;developer;sale;Ленинский;3;17;с10;Новосибирск;3873044;Радуга Сибири;1; Забалуева;26.79;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/325333363/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;ID 136555196;homeowner;sale;Первомайский;16;16;27;Новосибирск;3850000;Весенний;1; Заречная;18.9;Спортивная;https://novosibirsk.cian.ru/sale/flat/325600260/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;ID 71497751;homeowner;sale;Калининский;17;17;66/4;Новосибирск;3890000;На Фадеева;1; Фадеева;27.4;Заельцовская;https://novosibirsk.cian.ru/sale/flat/320060172/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;ATMOS;real_estate_agent;sale;Заельцовский;9;10;96;Новосибирск;3900000;;1;Кубовая ;24.0;Заельцовская;https://novosibirsk.cian.ru/sale/flat/327083794/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Этажи;real_estate_agent;sale;Октябрьский;10;10;3;Новосибирск;3900000;Плющихинский;1; Плющихинская;33.0;Золотая Нива;https://novosibirsk.cian.ru/sale/flat/325034824/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Этажи;real_estate_agent;sale;Первомайский;14;17;230;Новосибирск;3900000;Весенний;1;Первомайская ;24.2;Речной вокзал;https://novosibirsk.cian.ru/sale/flat/319868026/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Этажи;real_estate_agent;sale;Калининский;4;17;66/4;Новосибирск;3900000;На Фадеева;1; Фадеева;31.0;Заельцовская;https://novosibirsk.cian.ru/sale/flat/316336816/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Города Новосибирск;real_estate_agent;sale;Калининский;9;17;66/2;Новосибирск;3900000;На Фадеева;1; Фадеева;22.1;Заельцовская;https://novosibirsk.cian.ru/sale/flat/326623239/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Города Новосибирск;real_estate_agent;sale;Калининский;1;17;39;Новосибирск;3900000;Тайгинский парк;1;Тайгинская ;24.5;Заельцовская;https://novosibirsk.cian.ru/sale/flat/314923768/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Владис Центральное;real_estate_agent;sale;Кировский;5;19;1/2;Новосибирск;3900000;Прибрежный;1; Герцена;27.5;Студенческая;https://novosibirsk.cian.ru/sale/flat/326416684/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Владис Центральное;real_estate_agent;sale;Калининский;15;17;66/4;Новосибирск;3900000;На Фадеева;1; Фадеева;28.1;Заельцовская;https://novosibirsk.cian.ru/sale/flat/326990026/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Владис Центральное;real_estate_agent;sale;Ленинский;9;18;25/1;Новосибирск;3900000;;1;Ударная ;25.0;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/326480404/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;ID 85115965;unknown;sale;Калининский;13;18;66/9;Новосибирск;3900000;На Фадеева;1; Фадеева;30.4;Заельцовская;https://novosibirsk.cian.ru/sale/flat/326271870/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;ID 103079746;homeowner;sale;Заельцовский;8;10;96;Новосибирск;3900000;;1;Кубовая ;24.0;Заельцовская;https://novosibirsk.cian.ru/sale/flat/326313125/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;ID 94617479;homeowner;sale;Первомайский;15;16;226;Новосибирск;3900000;Весенний;1;Первомайская ;28.0;Речной вокзал;https://novosibirsk.cian.ru/sale/flat/320789380/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;ID 122334299;homeowner;sale;Калининский;7;17;39;Новосибирск;3900000;Тайгинский парк;1;Тайгинская ;29.1;Заельцовская;https://novosibirsk.cian.ru/sale/flat/307894965/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Этажи;real_estate_agent;sale;Дзержинский;4;4;13/6;Новосибирск;3990000;Свобода;1; Заслонова;30.0;Золотая Нива;https://novosibirsk.cian.ru/sale/flat/327026922/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Сфера;real_estate_agent;sale;Октябрьский;4;11;75;Новосибирск;3950000;NOVA-апарт;-1;Автогенная ;26.32;Речной вокзал;https://novosibirsk.cian.ru/sale/flat/323577767/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Города Новосибирск;real_estate_agent;sale;Кировский;6;10;2/1;Новосибирск;3999000;Просторный;1; Александра Чистякова;38.0;Студенческая;https://novosibirsk.cian.ru/sale/flat/326921969/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Города Новосибирск;real_estate_agent;sale;Ленинский;1;15;64;Новосибирск;3950000;;1;1-я Шоссейная ;25.0;Площадь Гарина-Михайловского;https://novosibirsk.cian.ru/sale/flat/324347625/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Города Новосибирск;real_estate_agent;sale;Калининский;1;20;1/3;Новосибирск;3950000;Олеко Дундича;1; Олеко Дундича;29.2;Березовая Роща;https://novosibirsk.cian.ru/sale/flat/324269667/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Города Новосибирск;real_estate_agent;sale;Кировский;8;24;54;Новосибирск;3950000;Новые Матрёшки;1; Бородина;28.8;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/322630573/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Города Новосибирск;real_estate_agent;sale;Дзержинский;5;16;11/1;Новосибирск;3990000;;1; Авиастроителей;23.0;Березовая Роща;https://novosibirsk.cian.ru/sale/flat/321202704/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Города Новосибирск;real_estate_agent;sale;Калининский;6;15;28/1;Новосибирск;3950000;Ежевика;1; Объединения;27.6;Заельцовская;https://novosibirsk.cian.ru/sale/flat/321085677/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Дом Профи;real_estate_agent;sale;Заельцовский;1;15;71;Новосибирск;3990000;Начало мая;1; Лобачевского;30.0;Заельцовская;https://novosibirsk.cian.ru/sale/flat/326801140/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Владис Центральное;real_estate_agent;sale;Кировский;5;10;2/1;Новосибирск;3990000;Просторный;1; Александра Чистякова;38.2;Студенческая;https://novosibirsk.cian.ru/sale/flat/325655698/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Первый Строительный;developer;sale;Октябрьский;1;7;;Новосибирск;3986700;Зеленый Город;1;;23.7;Речной вокзал;https://novosibirsk.cian.ru/sale/flat/314873337/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Novostroy-expert;real_estate_agent;sale;Заельцовский;5;12;1/4;Новосибирск;3960000;Лебедевский;1;Лебедевский кв-л;20.7;Заельцовская;https://novosibirsk.cian.ru/sale/flat/325786435/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;SIBWILL;real_estate_agent;sale;Дзержинский;2;14;;Новосибирск;3990000;Горизонт ЖК;1;;19.6;Золотая Нива;https://novosibirsk.cian.ru/sale/flat/326364105/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;VIRA;developer;sale;Дзержинский;2;14;;Новосибирск;3990000;Горизонт ЖК;1;;20.4;Золотая Нива;https://novosibirsk.cian.ru/sale/flat/321967013/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Этажи;real_estate_agent;sale;Ленинский;16;18;41;Новосибирск;4000000;Чистая слобода;1;Спортивная ;32.4;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/325826765/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Этажи;real_estate_agent;sale;Кировский;19;25;9/1;Новосибирск;4000000;Черемушки на Бугринке;1; Сержанта Коротаева;30.0;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/326716307/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Этажи;real_estate_agent;sale;Центральный;1;4;14;Новосибирск;4000000;;1;Трудовая ;20.0;Площадь Ленина;https://novosibirsk.cian.ru/sale/flat/326716305/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Этажи;real_estate_agent;sale;Советский;1;3;48/1;Новосибирск;4000000;Благовещенка;1;Благовещенская ;30.0;;https://novosibirsk.cian.ru/sale/flat/326716300/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Города Новосибирск;real_estate_agent;sale;Кировский;7;17;11/2;Новосибирск;4000000;На Герцена;1; Герцена;25.0;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/326928056/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Города Новосибирск;real_estate_agent;sale;Октябрьский;7;10;49;Новосибирск;4000000;Плющихинский;1; Татьяны Снежиной;32.0;Золотая Нива;https://novosibirsk.cian.ru/sale/flat/326655514/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Города Новосибирск;real_estate_agent;sale;Калининский;7;15;28/1;Новосибирск;4000000;Ежевика;1; Объединения;27.6;Заельцовская;https://novosibirsk.cian.ru/sale/flat/326488021/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Владис Центральное;real_estate_agent;sale;Кировский;13;17;53/9;Новосибирск;4000000;Квартал Цветной Бульвар;1; Сибиряков-Гвардейцев;29.2;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/322959237/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Уютный дом;real_estate_agent;sale;Калининский;3;19;310;Новосибирск;4000000;Мкрн. Родники;1;Красный проспект;27.0;Заельцовская;https://novosibirsk.cian.ru/sale/flat/323125312/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Брусника;developer;sale;Заельцовский;7;9;1/4;Новосибирск;4010000;Лебедевский;1;Лебедевский кв-л;20.7;Заельцовская;https://novosibirsk.cian.ru/sale/flat/324678918/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;ID 58819669;realtor;sale;Калининский;4;5;21/1;Новосибирск;4000000;;1; Олеко Дундича;29.0;Березовая Роща;https://novosibirsk.cian.ru/sale/flat/326909477/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;ID 90649226;realtor;sale;Ленинский;7;16;31;Новосибирск;4000000;Радуга;1;Волховская ;22.9;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/326913505/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;ID 17360316;homeowner;sale;Калининский;17;17;66/4;Новосибирск;4000000;На Фадеева;1; Фадеева;31.0;Заельцовская;https://novosibirsk.cian.ru/sale/flat/318831215/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Этажи;real_estate_agent;sale;Ленинский;5;21;1/2;Новосибирск;4050000;Аквамарин;1;Междуреченская ;33.0;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/326221010/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Города Новосибирск;real_estate_agent;sale;Ленинский;15;17;96;Новосибирск;4070000;Радуга Сибири;1; Забалуева;24.2;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/321406774/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Города Новосибирск;real_estate_agent;sale;Кировский;23;24;162;Новосибирск;4090000;Матрешкин двор;1; Петухова;31.0;Спортивная;https://novosibirsk.cian.ru/sale/flat/326655349/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Наталья Ворухайло;realtor;sale;Ленинский;5;17;33;Новосибирск;4050000;VESNA;1; Ясный Берег;24.0;;https://novosibirsk.cian.ru/sale/flat/327057681/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Проспект;real_estate_agent;sale;Дзержинский;15;16;11/1;Новосибирск;4050000;;1; Авиастроителей;24.1;Березовая Роща;https://novosibirsk.cian.ru/sale/flat/323434890/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;ID 93833061;realtor;sale;Калининский;5;13;16;Новосибирск;4050000;Квартал Основатели;1; Имени генерал-майора А.Н. Рожкина;25.0;;https://novosibirsk.cian.ru/sale/flat/326218893/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Этажи;real_estate_agent;sale;Дзержинский;18;20;32А;Новосибирск;4100000;по пр. Дзержинского, 32а;1;проспект Дзержинского;25.0;Березовая Роща;https://novosibirsk.cian.ru/sale/flat/326627383/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Этажи;real_estate_agent;sale;Заельцовский;10;13;47/1;Новосибирск;4100000;Солнечные часы;1;Кубовая ;24.4;Заельцовская;https://novosibirsk.cian.ru/sale/flat/323367142/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Города Новосибирск;real_estate_agent;sale;Кировский;6;10;34;Новосибирск;4100000;Просторный;1; Виктора Шевелева;39.0;Студенческая;https://novosibirsk.cian.ru/sale/flat/326655726/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Города Новосибирск;real_estate_agent;sale;Кировский;22;24;54;Новосибирск;4120000;Новые Матрёшки;1; Бородина;33.0;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/319581672/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Владис Центральное;real_estate_agent;sale;Калининский;3;12;12;Новосибирск;4100000;Дежнёв;1; Имени генерал-майора А.Н. Рожкина;27.7;Заельцовская;https://novosibirsk.cian.ru/sale/flat/325676974/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Этажи;real_estate_agent;sale;Заельцовский;17;23;46/1;Новосибирск;4100000;Апартаменты VOROSHILOV;-1;Светлановская ;25.37;Заельцовская;https://novosibirsk.cian.ru/sale/flat/325126635/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Первый Строительный;developer;sale;Первомайский;4;14;;Новосибирск;4144300;Скандинавские Кварталы ЖК;1;;21.85;Речной вокзал;https://novosibirsk.cian.ru/sale/flat/314873642/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Первый Строительный;developer;sale;Октябрьский;2;7;;Новосибирск;4149700;Зеленый Город;1;;24.5;Речной вокзал;https://novosibirsk.cian.ru/sale/flat/314873347/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;SIBWILL;real_estate_agent;sale;Дзержинский;1;14;;Новосибирск;4100000;Горизонт ЖК;1;;23.7;Золотая Нива;https://novosibirsk.cian.ru/sale/flat/326363953/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;ID 99138454;realtor;sale;Октябрьский;4;13;75;Новосибирск;4100000;NOVA-апарт;-1;Автогенная ;26.12;Речной вокзал;https://novosibirsk.cian.ru/sale/flat/323973590/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;ID 73632761;homeowner;sale;Октябрьский;4;11;69/2;Новосибирск;4100000;;1;2-я Обская ;27.6;Спортивная;https://novosibirsk.cian.ru/sale/flat/326467669/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Первый Строительный;developer;sale;Октябрьский;1;10;;Новосибирск;4133000;Зеленый Город;1;;23.4;Речной вокзал;https://novosibirsk.cian.ru/sale/flat/314873232/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
flat;Этажи;real_estate_agent;sale;Октябрьский;9;17;12;Новосибирск;4150000;Закаменский-12;1;Закаменский мкр;21.0;Березовая Роща;https://novosibirsk.cian.ru/sale/flat/322823623/?mlSearchSessionGuid=85b53e6a96413fb99ff0f4de228876ec
