accommodation_type;author;author_type;deal_type;district;floor;floors_count;house_number;location;price;residential_complex;rooms_count;street;total_meters;underground;url
flat;Поиск Метров;real_estate_agent;sale;Ленинский;5;9;132;Новосибирск;6300000;;4;Троллейная ;80.0;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/318720015/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Сибирь Девелопмент;developer;sale;Заельцовский;23;25;2;Новосибирск;26665740;Тайм Сквер;4;Дачная ;128.8;Заельцовская;https://novosibirsk.cian.ru/sale/flat/323226777/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Люди;real_estate_agent;sale;Дзержинский;3;9;18;Новосибирск;7300000;;4; Адриена Лежена;74.5;Золотая Нива;https://novosibirsk.cian.ru/sale/flat/326055718/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;ЖИЛФОНД;real_estate_agent;sale;Заельцовский;1;6;9;Новосибирск;15000000;;4;Военного санатория Ельцовка тер.;145.0;Площадь Гарина-Михайловского;https://novosibirsk.cian.ru/sale/flat/319886396/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Астон;developer;sale;Кировский;25;26;6к11;Новосибирск;16480000;Астон. Шесть звёзд;4; Аникина;132.21;Студенческая;https://novosibirsk.cian.ru/sale/flat/321542092/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;ЖИЛФОНД;real_estate_agent;sale;Калининский;3;3;70;Новосибирск;7450000;;4; Богдана Хмельницкого;99.7;Заельцовская;https://novosibirsk.cian.ru/sale/flat/325464521/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;ПОЛЯКОВ;developer;sale;Заельцовский;2;11;236;Новосибирск;14410000;Клубный комплекс ;4;Красный проспект;96.2;Заельцовская;https://novosibirsk.cian.ru/sale/flat/287200506/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;ДОКТОР КЛЮЧ;real_estate_agent;sale;Железнодорожный;2;5;12;Новосибирск;14500000;;4; Урицкого;89.3;Площадь Ленина;https://novosibirsk.cian.ru/sale/flat/319672041/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Smart People Group;developer;sale;Октябрьский;7;8;;Новосибирск;11715000;Авеню на Выборной;4;;72.9;Речной вокзал;https://novosibirsk.cian.ru/sale/flat/326514478/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Города Новосибирск;real_estate_agent;sale;Советский;5;5;13;Новосибирск;9900000;;4; Зеленая Горка;87.2;Речной вокзал;https://novosibirsk.cian.ru/sale/flat/323991896/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;"Компания ""НАЗАРОВ""";real_estate_agent;sale;Железнодорожный;4;5;18;Новосибирск;16000000;;4; Ленина;95.0;Площадь Ленина;https://novosibirsk.cian.ru/sale/flat/288697249/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Астон;developer;sale;Кировский;25;26;6к11;Новосибирск;18030000;Астон. Шесть звёзд;4; Аникина;145.2;Студенческая;https://novosibirsk.cian.ru/sale/flat/321542090/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Города Новосибирск;real_estate_agent;sale;Калининский;1;9;130/2;Новосибирск;7770000;;4; Кропоткина;69.0;Березовая Роща;https://novosibirsk.cian.ru/sale/flat/323641349/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;ID 134430402;realtor;sale;Заельцовский;2;5;161/1;Новосибирск;11000000;;4;Красный проспект;85.6;Заельцовская;https://novosibirsk.cian.ru/sale/flat/321130150/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Камея;developer;sale;Ленинский;3;25;17;Новосибирск;11750000;Счастливый квартал;4; Костычева;79.8;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/320009139/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;НСК-top;real_estate_agent;sale;Ленинский;7;10;54;Новосибирск;11600000;;4;;92.9;Студенческая;https://novosibirsk.cian.ru/sale/flat/322084543/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Владис Центральное;real_estate_agent;sale;Калининский;4;10;132;Новосибирск;7500000;;4; Кропоткина;70.0;Маршала Покрышкина;https://novosibirsk.cian.ru/sale/flat/321967783/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Брусника;developer;sale;Октябрьский;6;7;с109;Новосибирск;23260000;мкр. Европейский Берег;4;Большевистская ;140.98;Спортивная;https://novosibirsk.cian.ru/sale/flat/314647213/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;БК НЕДВИЖИМОСТЬ;real_estate_agent;sale;Заельцовский;3;14;169/2;Новосибирск;17500000;;4;Красный проспект;123.0;Заельцовская;https://novosibirsk.cian.ru/sale/flat/309844036/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Владис Центральное;real_estate_agent;sale;Ленинский;8;9;113;Новосибирск;7000000;;4; Связистов;78.0;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/326941428/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Астон;developer;sale;Кировский;25;26;;Новосибирск;15660000;Астон. Шесть Звезд ЖК;4;;125.86;Студенческая;https://novosibirsk.cian.ru/sale/flat/323016395/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Этажи;real_estate_agent;sale;Октябрьский;5;5;154/1;Новосибирск;8700000;;4; Добролюбова;88.5;Золотая Нива;https://novosibirsk.cian.ru/sale/flat/326274371/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Novostroy-expert;real_estate_agent;sale;Октябрьский;23;25;6/1;Новосибирск;20321600;Марсель 2;4; Владимира Заровного;125.7;Речной вокзал;https://novosibirsk.cian.ru/sale/flat/326062135/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;ATMOS;real_estate_agent;sale;Кировский;1;9;7/1;Новосибирск;8490000;Тулинское;4; Виктора Уса;133.8;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/325961666/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;РиэлтПрофи;real_estate_agent;sale;Советский;7;10;47;Новосибирск;6950000;;4;Гидромонтажная ;77.5;Студенческая;https://novosibirsk.cian.ru/sale/flat/326077576/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Дом-Строй;developer;sale;Железнодорожный;24;25;18;Новосибирск;35000000;Прованс;4;Железнодорожная ;133.1;Гагаринская;https://novosibirsk.cian.ru/sale/flat/317452047/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Этажи;real_estate_agent;sale;Октябрьский;4;5;14;Новосибирск;8600000;;4; Добролюбова;99.5;Речной вокзал;https://novosibirsk.cian.ru/sale/flat/322135215/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Астон;developer;sale;Кировский;25;26;6к11;Новосибирск;15660000;Астон. Шесть звёзд;4; Аникина;125.86;Студенческая;https://novosibirsk.cian.ru/sale/flat/321542086/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Статус;real_estate_agent;sale;Центральный;16;17;63;Новосибирск;18900000;Некрасовский;4; Некрасова;101.0;Маршала Покрышкина;https://novosibirsk.cian.ru/sale/flat/323529054/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Города Новосибирск;real_estate_agent;sale;Калининский;4;5;39;Новосибирск;14500000;;4; Богдана Хмельницкого;98.0;Заельцовская;https://novosibirsk.cian.ru/sale/flat/326980784/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Сибирь Девелопмент;developer;sale;Заельцовский;22;25;2;Новосибирск;27191850;Тайм Сквер;4;Дачная ;130.1;Заельцовская;https://novosibirsk.cian.ru/sale/flat/323226289/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Этажи;real_estate_agent;sale;Железнодорожный;1;5;26;Новосибирск;11600000;;4;Депутатская ;90.08;Площадь Ленина;https://novosibirsk.cian.ru/sale/flat/325001246/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;ЖИЛФОНД;real_estate_agent;sale;Заельцовский;15;24;73/1;Новосибирск;22800000;Кларус Парк;4; Тимирязева;120.6;Заельцовская;https://novosibirsk.cian.ru/sale/flat/326994240/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Сибирские Жилые Кварталы;developer;sale;Заельцовский;9;11;22/4;Новосибирск;27000000;Эко-квартал Flora&Fauna;4;Дачное шоссе;108.32;Заельцовская;https://novosibirsk.cian.ru/sale/flat/302522521/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Сфера;real_estate_agent;sale;Железнодорожный;8;9;101;Новосибирск;12300000;;4;Советская ;74.0;Гагаринская;https://novosibirsk.cian.ru/sale/flat/326116106/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Юнион Трейд;real_estate_agent;sale;Ленинский;1;9;5;Новосибирск;8100000;;4; Дружбы;107.0;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/315537812/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Сибирь Девелопмент;developer;sale;Заельцовский;21;25;2;Новосибирск;23175000;Тайм Сквер;4;Дачная ;104.4;Заельцовская;https://novosibirsk.cian.ru/sale/flat/323226741/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Владимир Деллерт;realtor;sale;Октябрьский;2;9;69;Новосибирск;8050000;;4; Добролюбова;70.0;Октябрьская;https://novosibirsk.cian.ru/sale/flat/326173865/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;ROME Real Estate Salon;real_estate_agent;sale;Заельцовский;7;12;268/3;Новосибирск;11900000;;4; Дуси Ковальчук;72.4;Заельцовская;https://novosibirsk.cian.ru/sale/flat/307524189/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Брусника;developer;sale;Октябрьский;15;15;с49;Новосибирск;28540000;мкр. Европейский Берег;4;Большевистская ;162.53;Речной вокзал;https://novosibirsk.cian.ru/sale/flat/326489832/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Метражи;real_estate_agent;sale;Первомайский;5;5;19;Новосибирск;5550000;;4;Узорная ;62.0;Речной вокзал;https://novosibirsk.cian.ru/sale/flat/301600406/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;ЖИЛФОНД;real_estate_agent;sale;Ленинский;13;16;6;Новосибирск;10700000;;4;;98.8;Студенческая;https://novosibirsk.cian.ru/sale/flat/321057578/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Сибирские Жилые Кварталы;developer;sale;Заельцовский;6;8;;Новосибирск;23500000;Флора и Фауна ЖК;4;;106.97;Октябрьская;https://novosibirsk.cian.ru/sale/flat/281882390/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Этажи;real_estate_agent;sale;Ленинский;6;9;152;Новосибирск;7800000;;4;Троллейная ;79.8;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/327024537/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;ID 130644549;homeowner;sale;Советский;4;5;45;Новосибирск;6500000;;4; Иванова;60.7;;https://novosibirsk.cian.ru/sale/flat/317126737/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Сибирь Девелопмент;developer;sale;Заельцовский;24;25;2;Новосибирск;28083200;Тайм Сквер;4;Дачная ;135.0;Заельцовская;https://novosibirsk.cian.ru/sale/flat/323226547/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;АЛЬФА-НЕДВИЖИМОСТЬ;real_estate_agent;sale;Центральный;5;10;8;Новосибирск;19000000;;4;Советская ;92.8;Площадь Ленина;https://novosibirsk.cian.ru/sale/flat/326107513/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;ID 137496325;homeowner;sale;Заельцовский;2;5;68;Новосибирск;6500000;;4;Сухарная ;83.2;Площадь Гарина-Михайловского;https://novosibirsk.cian.ru/sale/flat/324645322/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Брусника;developer;sale;Октябрьский;6;7;с109;Новосибирск;21960000;мкр. Европейский Берег;4;Большевистская ;124.93;Спортивная;https://novosibirsk.cian.ru/sale/flat/314647082/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;БК НЕДВИЖИМОСТЬ;real_estate_agent;sale;Центральный;10;16;93;Новосибирск;30000000;;4; Чаплыгина;134.5;Площадь Ленина;https://novosibirsk.cian.ru/sale/flat/299356581/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Владис Центральное;real_estate_agent;sale;Заельцовский;10;11;274;Новосибирск;13990000;;4; Дуси Ковальчук;120.9;Заельцовская;https://novosibirsk.cian.ru/sale/flat/326263980/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;СМС;developer;sale;Дзержинский;2;22;;Новосибирск;12500000;Биография ЖК;4;;90.86;Золотая Нива;https://novosibirsk.cian.ru/sale/flat/325143663/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;ЖИЛФОНД;real_estate_agent;sale;Железнодорожный;7;10;6/1;Новосибирск;14500000;;4; Вокзальная магистраль;88.6;Площадь Гарина-Михайловского;https://novosibirsk.cian.ru/sale/flat/322217417/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;ID 135282186;homeowner;sale;Заельцовский;7;10;26/1;Новосибирск;13700000;;4; Дмитрия Донского;92.8;Заельцовская;https://novosibirsk.cian.ru/sale/flat/322377715/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Сибирь Девелопмент;developer;sale;Заельцовский;21;25;2;Новосибирск;23130856;Тайм Сквер;4;Дачная ;110.2;Заельцовская;https://novosibirsk.cian.ru/sale/flat/323226376/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Люди;real_estate_agent;sale;Ленинский;3;9;18/1;Новосибирск;17000000;;4; Пархоменко;134.0;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/325188048/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Новые метры;real_estate_agent;sale;Ленинский;5;9;4;Новосибирск;6400000;;4; 9-й Гвардейской Дивизии;76.2;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/323515583/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Сибирские Жилые Кварталы;developer;sale;Заельцовский;3;11;22/4;Новосибирск;36200000;Эко-квартал Flora&Fauna;4;Дачное шоссе;159.68;Заельцовская;https://novosibirsk.cian.ru/sale/flat/292742886/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Жанна Кулешова;realtor;sale;Кировский;4;5;145;Новосибирск;4850000;;4; Зорге;60.2;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/325955942/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;ЖИЛФОНД;real_estate_agent;sale;Железнодорожный;5;7;36;Новосибирск;11500000;;4; Урицкого;81.3;Площадь Ленина;https://novosibirsk.cian.ru/sale/flat/313414447/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Заельцовский парк;developer;sale;Заельцовский;17;24;;Новосибирск;13660000;Тимирязевский Парк ЖК;4;;66.4;Площадь Гарина-Михайловского;https://novosibirsk.cian.ru/sale/flat/326863045/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Отдел Продаж Недвижимости;real_estate_agent;sale;Октябрьский;1;10;39/1;Новосибирск;5750000;;4; В. Высоцкого;77.8;Золотая Нива;https://novosibirsk.cian.ru/sale/flat/324063526/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Города Новосибирск;real_estate_agent;sale;Октябрьский;10;10;94;Новосибирск;9900000;;4; Карла Либкнехта;90.0;Золотая Нива;https://novosibirsk.cian.ru/sale/flat/317129504/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Сибирь Девелопмент;developer;sale;Заельцовский;22;25;2;Новосибирск;24262920;Тайм Сквер;4;Дачная ;114.8;Заельцовская;https://novosibirsk.cian.ru/sale/flat/323226541/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;КЛЕВЕР;real_estate_agent;sale;Дзержинский;8;9;18/1;Новосибирск;7500000;;4; Адриена Лежена;69.2;Золотая Нива;https://novosibirsk.cian.ru/sale/flat/323936600/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Екатерина Попушой;realtor;sale;Центральный;17;18;30;Новосибирск;43500000;;4; Орджоникидзе;240.0;Площадь Ленина;https://novosibirsk.cian.ru/sale/flat/323584391/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Сибирские Жилые Кварталы;developer;sale;Заельцовский;7;8;;Новосибирск;49800000;Флора и Фауна ЖК;4;;138.96;Октябрьская;https://novosibirsk.cian.ru/sale/flat/320275338/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Города Новосибирск;real_estate_agent;sale;Дзержинский;1;9;29/1;Новосибирск;7800000;;4; Кошурникова;72.0;Золотая Нива;https://novosibirsk.cian.ru/sale/flat/323943682/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Города Новосибирск;real_estate_agent;sale;Ленинский;9;9;130;Новосибирск;5850000;;4;Троллейная ;80.0;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/323930621/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Брусника;developer;sale;Октябрьский;2;15;с49;Новосибирск;17810000;мкр. Европейский Берег;4;Большевистская ;147.75;Речной вокзал;https://novosibirsk.cian.ru/sale/flat/305020026/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Города Новосибирск;real_estate_agent;sale;Первомайский;4;9;6/1;Новосибирск;5800000;;4; Шмидта;69.0;Спортивная;https://novosibirsk.cian.ru/sale/flat/327033737/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Сибирские Жилые Кварталы;developer;sale;Заельцовский;7;11;20А;Новосибирск;26400000;Эко-квартал Flora&Fauna;4;Дачное шоссе;108.15;Красный Проспект;https://novosibirsk.cian.ru/sale/flat/326462334/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Планета;real_estate_agent;sale;Октябрьский;3;13;9;Новосибирск;15800000;;4;Военная ;136.5;Октябрьская;https://novosibirsk.cian.ru/sale/flat/303120185/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;ID 64331368;realtor;sale;Калининский;5;10;323/3;Новосибирск;13500000;Онега;4;Красный проспект;99.5;Заельцовская;https://novosibirsk.cian.ru/sale/flat/325575529/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;VIRA;developer;sale;Октябрьский;2;23;с1;Новосибирск;11990000;Citatum;4; Грибоедова;87.5;Золотая Нива;https://novosibirsk.cian.ru/sale/flat/303814194/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Домофонд;real_estate_agent;sale;Центральный;10;10;58;Новосибирск;11900000;;4;Депутатская ;81.0;Площадь Ленина;https://novosibirsk.cian.ru/sale/flat/326418611/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;РиэлтПрофи;real_estate_agent;sale;Советский;3;5;5;Новосибирск;6970000;;4; Иванова;60.2;;https://novosibirsk.cian.ru/sale/flat/322233536/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Novostroy-expert;real_estate_agent;sale;Дзержинский;24;25;204Б/6;Новосибирск;12250000;Авторский квартал;4; Гоголя;73.03;Березовая Роща;https://novosibirsk.cian.ru/sale/flat/326645209/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Этажи;real_estate_agent;sale;Октябрьский;2;9;177;Новосибирск;7480000;;4; Бориса Богаткова;74.5;Золотая Нива;https://novosibirsk.cian.ru/sale/flat/324309402/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Сибирские Жилые Кварталы;developer;sale;Заельцовский;10;11;;Новосибирск;36146000;Флора и Фауна ЖК;4;;113.8;Красный Проспект;https://novosibirsk.cian.ru/sale/flat/317441197/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;СФЕРА 54;real_estate_agent;sale;Заельцовский;2;7;20А;Новосибирск;32955000;Эко-квартал Flora&Fauna;4;Дачное шоссе;156.19;Красный Проспект;https://novosibirsk.cian.ru/sale/flat/323971106/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Белый Риэлтор;real_estate_agent;sale;Калининский;15;16;28;Новосибирск;8390000;Ежевика;4; Объединения;87.0;Заельцовская;https://novosibirsk.cian.ru/sale/flat/324305284/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;SIBWILL;real_estate_agent;sale;Октябрьский;3;23;с1;Новосибирск;11700000;Citatum;4; Грибоедова;78.9;Золотая Нива;https://novosibirsk.cian.ru/sale/flat/326364329/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;ЖИЛФОНД;real_estate_agent;sale;Калининский;3;5;3;Новосибирск;8500000;;4;2-й Краснодонский переулок;89.6;Заельцовская;https://novosibirsk.cian.ru/sale/flat/307850910/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;TS Group;real_estate_agent;sale;Заельцовский;7;8;55/1;Новосибирск;49452000;Жуковка;4; Победы;190.2;Заельцовская;https://novosibirsk.cian.ru/sale/flat/321934568/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;БК НЕДВИЖИМОСТЬ;real_estate_agent;sale;Октябрьский;4;4;17;Новосибирск;59000000;;4; Шевченко;501.0;Октябрьская;https://novosibirsk.cian.ru/sale/flat/292119948/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Владис Центральное;real_estate_agent;sale;Калининский;23;25;28;Новосибирск;8500000;Мкрн. Родники;4; Тюленина;73.0;Заельцовская;https://novosibirsk.cian.ru/sale/flat/326980514/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Сибирские Жилые Кварталы;developer;sale;Заельцовский;10;11;20А;Новосибирск;25200000;Эко-квартал Flora&Fauna;4;Дачное шоссе;100.48;Красный Проспект;https://novosibirsk.cian.ru/sale/flat/299582026/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;БК НЕДВИЖИМОСТЬ;real_estate_agent;sale;Железнодорожный;5;7;6;Новосибирск;66000000;Милк Хаус;4; Урицкого;112.0;Площадь Ленина;https://novosibirsk.cian.ru/sale/flat/325168189/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;ЕВРОДОМ;real_estate_agent;sale;Кировский;9;9;150;Новосибирск;8500000;;4;Тульская ;80.8;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/323830713/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;SD Group ( НСК );developer;sale;Дзержинский;17;17;7;Новосибирск;11224851;Промышленная 7;4;Промышленная ;58.19;Березовая Роща;https://novosibirsk.cian.ru/sale/flat/320615225/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;MetroPolis;real_estate_agent;sale;;5;5;78;Новосибирск;4150000;;4; Солидарности;58.0;Заельцовская;https://novosibirsk.cian.ru/sale/flat/324810503/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;АЛЬГИЗА;real_estate_agent;sale;Железнодорожный;1;9;8/2;Новосибирск;8800000;;4;Железнодорожная ;74.0;Площадь Гарина-Михайловского;https://novosibirsk.cian.ru/sale/flat/322904178/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;TS Group;real_estate_agent;sale;Заельцовский;3;6;55/1;Новосибирск;58388000;Жуковка;4; Победы;162.05;Заельцовская;https://novosibirsk.cian.ru/sale/flat/321934528/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;ДОКТОР КЛЮЧ;real_estate_agent;sale;Октябрьский;8;16;14/1;Новосибирск;8800000;;4; Ключ-Камышенское плато;80.2;Речной вокзал;https://novosibirsk.cian.ru/sale/flat/324309656/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Сибирские Жилые Кварталы;developer;sale;Заельцовский;8;11;20А;Новосибирск;23500000;Эко-квартал Flora&Fauna;4;Дачное шоссе;113.95;Красный Проспект;https://novosibirsk.cian.ru/sale/flat/324426737/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Василевский;real_estate_agent;sale;Октябрьский;3;9;194/3;Новосибирск;9000000;;4; Бориса Богаткова;74.9;Золотая Нива;https://novosibirsk.cian.ru/sale/flat/326503253/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;ГК Нарратив;developer;sale;Калининский;2;21;;Новосибирск;8907129;ДНК ЖК;4;;69.0;Заельцовская;https://novosibirsk.cian.ru/sale/flat/325716007/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;ID 138334957;homeowner;sale;Первомайский;4;9;6/1;Новосибирск;5800000;;4; Шмидта;69.0;Спортивная;https://novosibirsk.cian.ru/sale/flat/325614053/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Rialtor Group;real_estate_agent;sale;Октябрьский;6;9;95;Новосибирск;9000000;;4; 9 Ноября;103.6;Речной вокзал;https://novosibirsk.cian.ru/sale/flat/326651853/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Камея;developer;sale;Ленинский;20;25;17;Новосибирск;11490000;Счастливый квартал;4; Костычева;80.9;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/319734998/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;ИП Ещина Ю.П.;real_estate_agent;sale;Ленинский;5;5;1/3;Новосибирск;5800000;;4;Ударная ;61.0;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/326271779/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;ЕВРОДОМ;real_estate_agent;sale;Калининский;4;8;14/2;Новосибирск;9150000;Дунаевский;4; Дунаевского;72.4;Заельцовская;https://novosibirsk.cian.ru/sale/flat/321930388/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;VIRA;developer;sale;Октябрьский;7;8;с1;Новосибирск;11900000;Citatum;4; Грибоедова;78.9;Золотая Нива;https://novosibirsk.cian.ru/sale/flat/317545567/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
flat;Города Новосибирск;real_estate_agent;sale;Кировский;3;3;9;Новосибирск;6300000;;4;Бетонная ;82.1;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/325439151/?mlSearchSessionGuid=812e6814696ec67ad315f9a1ae5acbf0
