accommodation_type;author;author_type;deal_type;district;floor;floors_count;house_number;location;price;residential_complex;rooms_count;street;total_meters;underground;url
flat;Города Новосибирск;real_estate_agent;sale;Первомайский;8;17;1/11;Новосибирск;3400000;Берёзовое;1; Одоевского;30.0;Речной вокзал;https://novosibirsk.cian.ru/sale/flat/314405747/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;Владис Центральное;real_estate_agent;sale;Калининский;1;9;5;Новосибирск;3400000;;1; Красных Зорь;37.6;Заельцовская;https://novosibirsk.cian.ru/sale/flat/326459085/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;Сибирь Ипотека;real_estate_agent;sale;Кировский;10;10;6;Новосибирск;3400000;Матрешкин двор;1; Дмитрия Шмонина;29.0;Студенческая;https://novosibirsk.cian.ru/sale/flat/324602757/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;Инна Владимировна;realtor;sale;Ленинский;1;5;13;Новосибирск;3400000;;1;Киевская ;28.1;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/326458881/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;ЖИЛФОНД;real_estate_agent;sale;Заельцовский;5;5;113/3;Новосибирск;3450000;;1;Кубовая ;22.1;Заельцовская;https://novosibirsk.cian.ru/sale/flat/325644352/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;ЖИЛФОНД;real_estate_agent;sale;Кировский;9;10;20;Новосибирск;3450000;Просторный;1; Виктора Шевелева;32.4;Студенческая;https://novosibirsk.cian.ru/sale/flat/324426599/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;ЖИЛФОНД;real_estate_agent;sale;Советский;12;25;24/1;Новосибирск;3450000;Тихий берег;1;Приморская ;25.5;Студенческая;https://novosibirsk.cian.ru/sale/flat/326833543/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;ЖИЛФОНД;real_estate_agent;sale;Октябрьский;10;10;9;Новосибирск;3450000;Плющихинский;1; Плющихинская;34.0;Золотая Нива;https://novosibirsk.cian.ru/sale/flat/319042248/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;ЖИЛФОНД;real_estate_agent;sale;Ленинский;2;4;668;Новосибирск;3470000;;1;Большая ;34.0;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/311666250/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;Квартирный портал;real_estate_agent;sale;Октябрьский;9;10;13;Новосибирск;3499000;Плющихинский;1; Виталия Потылицына;40.9;Золотая Нива;https://novosibirsk.cian.ru/sale/flat/326602988/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;Квартирный портал;real_estate_agent;sale;Октябрьский;10;10;143/9;Новосибирск;3470000;Плющихинский;1; В. Высоцкого;48.94;Золотая Нива;https://novosibirsk.cian.ru/sale/flat/318533235/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;Екатерина Попушой;realtor;sale;Кировский;5;18;4;Новосибирск;3450000;;1; Виктора Уса;31.3;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/326893049/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;ЖИЛФОНД;real_estate_agent;sale;Ленинский;5;5;121;Новосибирск;3500000;;1;Широкая ;29.7;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/326931967/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;ЖИЛФОНД;real_estate_agent;sale;Кировский;10;10;3;Новосибирск;3500000;Просторный;1; Дмитрия Шмонина;40.4;Студенческая;https://novosibirsk.cian.ru/sale/flat/326688763/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;ЖИЛФОНД;real_estate_agent;sale;Калининский;3;17;66/4;Новосибирск;3500000;На Фадеева;1; Фадеева;23.0;Заельцовская;https://novosibirsk.cian.ru/sale/flat/326351243/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;ЖИЛФОНД;real_estate_agent;sale;Ленинский;5;10;19;Новосибирск;3500000;Чистая слобода;1;Спортивная ;37.0;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/326266939/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;ЖИЛФОНД;real_estate_agent;sale;Калининский;1;9;7/3;Новосибирск;3500000;;1; Курчатова;38.2;Заельцовская;https://novosibirsk.cian.ru/sale/flat/325447616/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;ЖИЛФОНД;real_estate_agent;sale;Кировский;7;9;3;Новосибирск;3500000;;1; Саввы Кожевникова;29.4;Студенческая;https://novosibirsk.cian.ru/sale/flat/325333931/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;ЖИЛФОНД;real_estate_agent;sale;Кировский;3;17;10;Новосибирск;3500000;Матрешкин двор;1; Дмитрия Шмонина;32.8;Студенческая;https://novosibirsk.cian.ru/sale/flat/327020536/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;Калининское;real_estate_agent;sale;Калининский;1;5;90/1;Новосибирск;3500000;;1; Объединения;32.3;Заельцовская;https://novosibirsk.cian.ru/sale/flat/327070718/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;Калининское;real_estate_agent;sale;Калининский;5;5;18/1;Новосибирск;3500000;;1; Столетова;30.1;Заельцовская;https://novosibirsk.cian.ru/sale/flat/326429376/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;ЖИЛФОНД;real_estate_agent;sale;Кировский;3;5;6/5;Новосибирск;3500000;На Петухова (ЖСК);1; Петухова;35.2;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/315516531/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;ЖИЛФОНД;real_estate_agent;sale;Октябрьский;10;10;6;Новосибирск;3500000;Плющихинский;1; Плющихинская;32.7;Золотая Нива;https://novosibirsk.cian.ru/sale/flat/320578471/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;ЖИЛФОНД;real_estate_agent;sale;Заельцовский;9;23;46/1;Новосибирск;3500000;;1;Светлановская ;25.37;Заельцовская;https://novosibirsk.cian.ru/sale/flat/321740350/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;ДомианНСК;real_estate_agent;sale;Кировский;3;5;4;Новосибирск;3500000;;1; Чемская;28.8;Студенческая;https://novosibirsk.cian.ru/sale/flat/325747513/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;КВАРТЭН;real_estate_agent;sale;Первомайский;2;5;104;Новосибирск;3500000;;1;Первомайская ;28.0;Речной вокзал;https://novosibirsk.cian.ru/sale/flat/326541232/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;Владис Центральное;real_estate_agent;sale;Октябрьский;10;10;1;Новосибирск;3500000;Плющихинский;1; Плющихинская;37.8;Золотая Нива;https://novosibirsk.cian.ru/sale/flat/326141525/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;Созвездие Весов;real_estate_agent;sale;Советский;2;9;9;Новосибирск;3500000;;1; Печатников;38.6;Студенческая;https://novosibirsk.cian.ru/sale/flat/311418488/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;Владис Центральное;real_estate_agent;sale;Кировский;2;3;74/3;Новосибирск;3500000;;1; Сибиряков-Гвардейцев;34.1;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/326938106/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;Владис Центральное;real_estate_agent;sale;Кировский;4;9;68А;Новосибирск;3500000;;1; Зорге;29.7;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/326812457/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;Мегаполис;real_estate_agent;sale;Кировский;1;3;27/2;Новосибирск;3500000;;1;Воскресная ;39.2;Студенческая;https://novosibirsk.cian.ru/sale/flat/313387743/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;Владис Центральное;real_estate_agent;sale;Заельцовский;4;4;30/1;Новосибирск;3500000;;1; Дмитрия Донского;25.2;Заельцовская;https://novosibirsk.cian.ru/sale/flat/323413663/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;Владис Центральное;real_estate_agent;sale;Кировский;2;5;6/5;Новосибирск;3500000;На Петухова (ЖСК);1; Петухова;36.5;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/325668918/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;Агент Pro;real_estate_agent;sale;Дзержинский;1;5;58;Новосибирск;3500000;;1;проспект Дзержинского;30.0;Березовая Роща;https://novosibirsk.cian.ru/sale/flat/326627359/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;ПРОЕКТ;real_estate_agent;sale;Первомайский;9;19;15;Новосибирск;3500000;Берёзовое;1;Березовая ;30.0;Речной вокзал;https://novosibirsk.cian.ru/sale/flat/326427440/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;DOMaSTROY;real_estate_agent;sale;Первомайский;4;4;3;Новосибирск;3500000;;1; Новоселов;31.6;Спортивная;https://novosibirsk.cian.ru/sale/flat/319774557/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;АктивНедвижимость;real_estate_agent;sale;Ленинский;2;9;21;Новосибирск;3500000;;1;Широкая ;29.7;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/325403440/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;Новый Адрес;real_estate_agent;sale;Калининский;6;10;21/1;Новосибирск;3500000;Мкрн. Родники;1; Тюленина;26.0;Заельцовская;https://novosibirsk.cian.ru/sale/flat/303491637/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;Формула недвижимости;real_estate_agent;sale;Кировский;1;25;56;Новосибирск;3500000;Новые Матрёшки;1; Бородина;35.0;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/325215324/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;Борис Бадмаев;realtor;sale;Калининский;1;5;27;Новосибирск;3500000;;1;Народная ;31.4;Заельцовская;https://novosibirsk.cian.ru/sale/flat/321578447/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;Яна Галуза;realtor;sale;Кировский;4;17;22;Новосибирск;3500000;Акварельный 3.0;1; Александра Чистякова;30.0;Студенческая;https://novosibirsk.cian.ru/sale/flat/326220295/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;ЖИЛФОНД;real_estate_agent;sale;Октябрьский;7;10;271/5с;Новосибирск;3550000;Эверест;1;Пролетарская ;39.3;Речной вокзал;https://novosibirsk.cian.ru/sale/flat/326302067/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;ЖИЛФОНД;real_estate_agent;sale;Первомайский;13;17;21;Новосибирск;3550000;На Героев Революции;1; Героев Революции;20.5;Речной вокзал;https://novosibirsk.cian.ru/sale/flat/324194055/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;ЖИЛФОНД;real_estate_agent;sale;Кировский;15;16;11;Новосибирск;3550000;;1; Виктора Уса;36.1;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/325003826/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;ЖИЛФОНД;real_estate_agent;sale;Ленинский;1;5;46;Новосибирск;3550000;;1; Станиславского;29.5;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/324858933/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;ЖИЛФОНД;real_estate_agent;sale;Октябрьский;4;10;9/4;Новосибирск;3580000;Плющихинский;1; Виталия Потылицына;42.2;Золотая Нива;https://novosibirsk.cian.ru/sale/flat/321054515/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;ЖИЛФОНД;real_estate_agent;sale;Ленинский;5;10;121;Новосибирск;3550000;Софийский Квартал;1;Вертковская ;27.6;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/317497510/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;Новый Адрес;real_estate_agent;sale;Кировский;4;5;135;Новосибирск;3590000;;1; Немировича-Данченко;28.3;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/326911484/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;КВАРТЭН;real_estate_agent;sale;Кировский;11;16;10/1;Новосибирск;3550000;Матрешкин двор;1; Дмитрия Шмонина;32.0;Студенческая;https://novosibirsk.cian.ru/sale/flat/323729982/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;Владис Центральное;real_estate_agent;sale;Ленинский;1;5;76;Новосибирск;3590000;;1; Пархоменко;28.9;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/324378497/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;Оксана Головкина;realtor;sale;Ленинский;1;3;42;Новосибирск;3550000;;1; Костычева;23.0;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/326687055/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;Жанна Кулешова;realtor;sale;Дзержинский;4;5;1/7;Новосибирск;3550000;;1; Авиастроителей;29.9;Березовая Роща;https://novosibirsk.cian.ru/sale/flat/324519575/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;ЖИЛФОНД;real_estate_agent;sale;Калининский;8;10;10;Новосибирск;3600000;Мкрн. Родники;1; Мясниковой;28.0;Заельцовская;https://novosibirsk.cian.ru/sale/flat/326737957/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;ЖИЛФОНД;real_estate_agent;sale;Кировский;2;5;21;Новосибирск;3600000;;1; Сибиряков-Гвардейцев;32.4;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/326357816/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;ЖИЛФОНД;real_estate_agent;sale;Калининский;9;9;25;Новосибирск;3600000;;1; Олеко Дундича;33.8;Березовая Роща;https://novosibirsk.cian.ru/sale/flat/323781261/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;ЖИЛФОНД;real_estate_agent;sale;Калининский;14;17;66/8;Новосибирск;3640000;На Фадеева;1; Фадеева;24.0;Заельцовская;https://novosibirsk.cian.ru/sale/flat/322095530/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;ЖИЛФОНД;real_estate_agent;sale;Центральный;3;5;66;Новосибирск;3600000;;1; Крылова;22.5;Маршала Покрышкина;https://novosibirsk.cian.ru/sale/flat/321203003/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;ЖИЛФОНД;real_estate_agent;sale;Дзержинский;3;5;2Б;Новосибирск;3600000;;1; Дениса Давыдова;34.8;Березовая Роща;https://novosibirsk.cian.ru/sale/flat/325655907/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;ЖИЛФОНД;real_estate_agent;sale;Октябрьский;6;10;1;Новосибирск;3600000;Плющихинский;1; Виталия Потылицына;33.0;Золотая Нива;https://novosibirsk.cian.ru/sale/flat/324422501/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;ЖИЛФОНД;real_estate_agent;sale;Дзержинский;5;5;30;Новосибирск;3600000;;1; Куприна;28.7;Золотая Нива;https://novosibirsk.cian.ru/sale/flat/322283566/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;ЖИЛФОНД;real_estate_agent;sale;Кировский;10;10;7;Новосибирск;3600000;Просторный;1; Дмитрия Шмонина;38.4;Студенческая;https://novosibirsk.cian.ru/sale/flat/321541605/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;ЖИЛФОНД;real_estate_agent;sale;Октябрьский;8;10;9;Новосибирск;3600000;Плющихинский;1; Плющихинская;48.3;Золотая Нива;https://novosibirsk.cian.ru/sale/flat/318109288/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;ЖИЛФОНД;real_estate_agent;sale;Ленинский;8;12;33/1;Новосибирск;3600000;;1;Ударная ;36.4;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/323125309/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;Сфера;real_estate_agent;sale;Первомайский;2;4;190;Новосибирск;3600000;;1;Первомайская ;32.0;Спортивная;https://novosibirsk.cian.ru/sale/flat/325053548/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;МакроМир;real_estate_agent;sale;Ленинский;3;4;666;Новосибирск;3600000;;1;Большая ;38.9;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/326519359/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;Центр Недвижимости;real_estate_agent;sale;Советский;1;9;15;Новосибирск;3600000;;1; Экваторная;38.3;Речной вокзал;https://novosibirsk.cian.ru/sale/flat/315738229/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;ВАШ ВЫБОР;real_estate_agent;sale;Заельцовский;3;5;51;Новосибирск;3600000;;1; Аэропорт;30.7;Заельцовская;https://novosibirsk.cian.ru/sale/flat/324340919/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;Инна Владимировна;realtor;sale;Кировский;2;3;35/1;Новосибирск;3600000;;1;Рубежная ;41.8;Студенческая;https://novosibirsk.cian.ru/sale/flat/322558340/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;Планета;real_estate_agent;sale;Ленинский;2;3;622;Новосибирск;3600000;;1;Большая ;35.0;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/322708366/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;НИАН;real_estate_agent;sale;Дзержинский;4;9;33;Новосибирск;3600000;;1; Лазарева;30.8;Березовая Роща;https://novosibirsk.cian.ru/sale/flat/326304120/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;РЕГИОНАЛЬНЫЙ ЦЕНТР НЕДВИЖИМОСТИ;real_estate_agent;sale;Первомайский;8;17;1/2;Новосибирск;3635000;Берёзовое;1; Одоевского;28.9;Спортивная;https://novosibirsk.cian.ru/sale/flat/325093618/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;Статус;real_estate_agent;sale;Заельцовский;3;4;81/1;Новосибирск;3600000;;1;Охотская ;34.2;Заельцовская;https://novosibirsk.cian.ru/sale/flat/312246330/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;ID 13977926;realtor;sale;Кировский;2;9;44/6;Новосибирск;3600000;;1; Сибиряков-Гвардейцев;34.8;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/325583101/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;ID 24362135;real_estate_agent;sale;Заельцовский;2;2;99/2;Новосибирск;3600000;;1; Жуковского;28.2;Заельцовская;https://novosibirsk.cian.ru/sale/flat/326126646/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;ЖИЛФОНД;real_estate_agent;sale;Ленинский;13;14;250;Новосибирск;3690000;;1; Титова;28.0;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/327078879/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;ЖИЛФОНД;real_estate_agent;sale;Октябрьский;1;5;24;Новосибирск;3690000;;1; Бориса Богаткова;29.1;Речной вокзал;https://novosibirsk.cian.ru/sale/flat/326584123/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;Самолет Плюс Центр;real_estate_agent;sale;Кировский;8;9;9;Новосибирск;3690000;;1; Саввы Кожевникова;29.9;Студенческая;https://novosibirsk.cian.ru/sale/flat/325087227/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;Планета-А;real_estate_agent;sale;Кировский;5;10;6;Новосибирск;3650000;Просторный;1; Александра Чистякова;48.0;Студенческая;https://novosibirsk.cian.ru/sale/flat/325158903/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;ПРОЕКТ;real_estate_agent;sale;Октябрьский;3;10;6;Новосибирск;3650000;Плющихинский;1; Плющихинская;48.5;Золотая Нива;https://novosibirsk.cian.ru/sale/flat/323219883/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;Владис Центральное;real_estate_agent;sale;Ленинский;8;9;78;Новосибирск;3650000;;1; Забалуева;29.7;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/326678792/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;Планета Недвижимости -подразделение ООО Лаки;real_estate_agent;sale;Кировский;2;3;18/2;Новосибирск;3650000;;1;Рубежная ;37.8;Студенческая;https://novosibirsk.cian.ru/sale/flat/319385726/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;НОВО-НИКОЛАЕВСКЪ-НСК;real_estate_agent;sale;Кировский;11;25;162;Новосибирск;3650000;Матрешкин двор;1; Петухова;30.2;Студенческая;https://novosibirsk.cian.ru/sale/flat/319494073/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;ПРОЕКТ;real_estate_agent;sale;Первомайский;2;19;1/9;Новосибирск;3650000;Берёзовое;1; Одоевского;34.3;Речной вокзал;https://novosibirsk.cian.ru/sale/flat/325856678/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;ДомианНСК;real_estate_agent;sale;Дзержинский;2;5;8;Новосибирск;3650000;;1;Промышленная ;31.2;Березовая Роща;https://novosibirsk.cian.ru/sale/flat/325366279/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;Люди;real_estate_agent;sale;Кировский;7;25;56;Новосибирск;3690000;Новые Матрёшки;1; Бородина;32.0;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/326055864/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;Агентство Единый Центр Недвижимости;real_estate_agent;sale;Заельцовский;1;2;4;Новосибирск;3720000;;1; Вавилова;31.5;Заельцовская;https://novosibirsk.cian.ru/sale/flat/323454892/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;ЖИЛФОНД;real_estate_agent;sale;Калининский;3;9;11;Новосибирск;3700000;;1; Объединения;31.6;Заельцовская;https://novosibirsk.cian.ru/sale/flat/324732371/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;ЖИЛФОНД;real_estate_agent;sale;Ленинский;4;5;7;Новосибирск;3710000;;1;Путевая ;32.6;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/321585835/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;ЖИЛФОНД;real_estate_agent;sale;Кировский;3;3;12/2;Новосибирск;3700000;;1;Рубежная ;46.6;Студенческая;https://novosibirsk.cian.ru/sale/flat/320486092/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;ЖИЛФОНД;real_estate_agent;sale;Ленинский;7;9;22;Новосибирск;3700000;;1;Троллейная ;32.3;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/314033490/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;ЖИЛФОНД;real_estate_agent;sale;Кировский;2;10;6;Новосибирск;3700000;Просторный;1; Александра Чистякова;40.5;Студенческая;https://novosibirsk.cian.ru/sale/flat/326980464/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;ЖИЛФОНД;real_estate_agent;sale;Первомайский;2;5;12;Новосибирск;3700000;;1; Красный Факел;28.5;Речной вокзал;https://novosibirsk.cian.ru/sale/flat/326819037/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;ЖИЛФОНД;real_estate_agent;sale;Калининский;1;5;57/1;Новосибирск;3700000;;1; Богдана Хмельницкого;30.9;Заельцовская;https://novosibirsk.cian.ru/sale/flat/326650427/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;ЖИЛФОНД;real_estate_agent;sale;Кировский;4;10;97;Новосибирск;3700000;Матрешкин двор;1; Петухова;37.7;Студенческая;https://novosibirsk.cian.ru/sale/flat/325044046/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;ЖИЛФОНД;real_estate_agent;sale;Ленинский;4;9;21;Новосибирск;3700000;;1;Полтавская ;29.8;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/324194874/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;ЖИЛФОНД;real_estate_agent;sale;Кировский;7;10;82;Новосибирск;3700000;;1; Сибиряков-Гвардейцев;37.5;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/322585401/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;ЖИЛФОНД;real_estate_agent;sale;Ленинский;8;9;270/1;Новосибирск;3700000;;1;Тульская ;29.4;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/316364807/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;ЖИЛФОНД;real_estate_agent;sale;Октябрьский;1;17;10/1;Новосибирск;3700000;;1;Рябиновая ;25.4;Речной вокзал;https://novosibirsk.cian.ru/sale/flat/326598446/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;ЖИЛФОНД;real_estate_agent;sale;Калининский;6;9;8/2;Новосибирск;3700000;Мкрн. Родники;1; Мясниковой;29.3;Заельцовская;https://novosibirsk.cian.ru/sale/flat/304422655/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;Rialtor Group;real_estate_agent;sale;Ленинский;9;10;31;Новосибирск;3700000;;1;Колхидская ;32.3;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/327075681/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;Альфа Дом;real_estate_agent;sale;Дзержинский;1;9;29;Новосибирск;3700000;;1;Гусинобродское шоссе;31.6;Золотая Нива;https://novosibirsk.cian.ru/sale/flat/322944892/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;Rialtor Group;real_estate_agent;sale;Дзержинский;4;5;5;Новосибирск;3700000;;1;Индустриальная ;31.0;Березовая Роща;https://novosibirsk.cian.ru/sale/flat/327027473/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;Люди;real_estate_agent;sale;Калининский;1;5;19/2;Новосибирск;3700000;;1;Учительская ;29.0;Заельцовская;https://novosibirsk.cian.ru/sale/flat/323798072/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;СТАН;real_estate_agent;sale;Октябрьский;7;10;144/2;Новосибирск;3700000;Плющихинский;1; В. Высоцкого;59.0;Золотая Нива;https://novosibirsk.cian.ru/sale/flat/323828168/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
flat;Владис Центральное;real_estate_agent;sale;Ленинский;4;6;3/2;Новосибирск;3700000;;1;Хилокская ;41.1;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/324719655/?mlSearchSessionGuid=e0f94a0489a6b836ae41be0818b8e690
